source_id,release_date,title,package
gg,1994-03-11,エコー・ザ・ドルフィン,true
gg,1994-03-18,ソニックドリフト,true
gg,1994-03-25,アラジン,true
gg,1994-03-25,スクラッチゴルフ,true
gg,1994-03-25,幽☆遊☆白書 滅びし者の逆襲,true
gg,1994-04-22,GPライダー,true
gg,1994-04-22,タントア〜ル,true
gg,1994-04-22,女神転生外伝 ラストバイブル,true
gg,1994-04-29,NBAジャム,true
gg,1994-05-20,魔導物語II アルル16才,true
gg,1994-05-27,エイリアン3,true
gg,1994-05-27,ワールドダービー,true
gg,1994-06-03,とられてたまるか!?,true
gg,1994-06-24,アダムス・ファミリー,true
gg,1994-06-24,ロボコップ3,true
gg,1994-07-22,JリーグGGプロストライカー'94,true
gg,1994-07-29,なぞぷよ アルルのルー,true
gg,1994-07-29,スマッシュT.V.,true
gg,1994-07-29,ズールのゆめぼうけん,true
gg,1994-07-29,バートワールド,true
gg,1994-08-05,ダイナマイトヘッディー,true
gg,1994-08-05,颯爽少年英雄伝 コカ・コーラキッド,true
gg,1994-08-12,ポパイのビーチバレーボール,true
gg,1994-09-09,モータルコンバットII 究極神拳,true
gg,1994-09-09,剣勇伝説YAIBA,true
gg,1994-09-16,ダンクキッズ,true
gg,1994-09-30,T2 ジャッジメントディ,true
gg,1994-09-30,クラッシュ・ダミー スリック坊やの大挑戦,true
gg,1994-09-30,プロ野球GGリーグ'94,true
gg,1994-09-30,幽☆遊☆白書II 激闘!七強の戦い,true
gg,1994-10-30,モルドリアン ～光と闇の姉妹～,true
gg,1994-11-11,ソニック&テイルス2,true
gg,1994-11-25,イチダントア〜ルGG,true
gg,1994-11-25,餓狼伝説スペシャル,true
gg,1994-11-25,魔導物語III 究極女王様,true
gg,1994-12-09,サムライスピリッツ,true
gg,1994-12-16,From TV animation SLAM DUNK 勝利へのスターティング5,true
gg,1994-12-16,ぷよぷよ通,true
gg,1994-12-16,魔法騎士レイアース,true
gg,1994-12-23,フレッド カプルスズ ゴルフ,true
gg,1995-01-13,ミッキーマウス 伝説の王国,true
gg,1995-01-13,ライオン・キング,true
gg,1995-01-27,ぎゃんぶるぱにっく,true
gg,1995-01-27,シルヴァンテイル,true
gg,1995-01-27,美少女戦士セーラームーンS,true
gg,1995-02-03,エコー・ザ・ドルフィン2,true
gg,1995-02-17,リスター ザ・シューティングスター,true
gg,1995-02-24,NBAジャム トーナメントエディション,true
gg,1995-02-24,NFLクォーターバッククラブ'95,true
gg,1995-02-24,クレヨンしんちゃん 対決!カンタムパニック!!,true
gg,1995-02-24,ロイアル・ストーン 開かれし時の扉,true
gg,1995-03-03,タマ&フレンズ 3丁目公園タマリンピック,true
gg,1995-03-17,ソニックドリフト2,true
gg,1995-03-24,SDガンダム WINNER'S HISTORY,true
gg,1995-03-24,ガンスターヒーローズ,true
gg,1995-03-24,女神転生外伝 ラストバイブルスペシャル,true
gg,1995-04-07,THE クイズギアファイト!!,true
gg,1995-04-28,TEMPO JR.,true
gg,1995-04-28,テイルスのスカイパトロール,true
gg,1995-05-26,スターゲイト,true
gg,1995-05-26,スーパーコラムス,true
gg,1995-05-26,トゥルーライズ,true
gg,1995-06-30,シャイニング・フォース外伝 ～ファイナルコンフリクト～,true
gg,1995-07-14,闘え!プロ野球ツインリーグ,true
gg,1995-07-21,忍空,true
gg,1995-08-04,魔法騎士レイアース2 ～making of magic knight～,true
gg,1995-09-01,鬼神童子ZENKI,true
gg,1995-09-14,FIFAインターナショナル・サッカー,true
gg,1995-09-22,テイルスアドベンチャー,true
gg,1995-10-20,ギアスタジアム平成版,true
gg,1995-10-27,バットマン フォーエヴァー,true
gg,1995-10-27,フォアマン フォーリアル,true
gg,1995-11-03,忍空外伝 ヒロユキ大活劇,true
gg,1995-11-17,ソニックラビリンス,true
gg,1995-11-24,Jリーグサッカー ドリームイレブン,true
gg,1995-11-24,魔導物語A ドキドキばけ〜しょん,true
gg,1995-12-01,野茂英雄のワールドシリーズベースボール,true
gg,1995-12-08,ゴジラ 怪獣大進撃,true
gg,1995-12-15,スーパー桃太郎電鉄III,true
gg,1995-12-22,忍空2 ～天空龍への道～,true
gg,1996-01-12,LUNAR さんぽする学園,true
gg,1996-01-26,ばくばくアニマル 世界飼育係選手権,true
gg,1996-03-29,バーチャファイターMini,true
gg,1996-03-29,怪盗セイント・テール,true
gg,1996-04-26,ドラえもん ワクワクポケットパラダイス,true
gg,1996-07-19,ねこ大すき!,true
gg,1996-08-02,パズルボブル,true
gg,1996-11-01,GGポートレート ゆうきあきら,true
gg,1996-11-22,GGポートレート パイ・チェン,true
gg,1996-11-22,パンツァードラグーンMINI,true
gg,1996-12-06,ペット倶楽部 いぬ大すき!,true
gg,1996-12-13,G・ソニック,true
sfc,1990-11-21,F-ZERO,true
sfc,1990-11-21,スーパーマリオワールド,true
sfc,1990-12-01,ボンバザル,true
sfc,1990-12-16,アクトレイザー,true
sfc,1990-12-16,ポピュラス,true
sfc,1990-12-21,グラディウスIII,true
sfc,1990-12-21,パイロットウイングス,true
sfc,1990-12-21,ファイナルファイト,true
sfc,1990-12-29,SDザ・グレイトバトル 新たなる挑戦,true
sfc,1991-02-23,ジャンボ尾崎のホールインワン,true
sfc,1991-03-20,ジャレコラリー ビッグラン,true
sfc,1991-03-29,ダライアスツイン,true
sfc,1991-04-05,遙かなるオーガスタ,true
sfc,1991-04-06,ウルトラマン 空想特撮シリーズ,true
sfc,1991-04-26,シムシティ,true
sfc,1991-05-17,スーパープロフェッショナルベースボール,true
sfc,1991-05-24,ドラッケン,true
sfc,1991-05-28,ガデュリン,true
sfc,1991-06-21,イースIII ワンダラーズフロムイース,true
sfc,1991-07-02,スーパースタジアム,true
sfc,1991-07-06,機動戦士ガンダムF91 フォーミュラー戦記0122,true
sfc,1991-07-12,スーパーウルトラベースボール,true
sfc,1991-07-13,スーパーR-TYPE,true
sfc,1991-07-19,がんばれゴエモン〜ゆき姫救出絵巻〜,true
sfc,1991-07-19,ファイナルファンタジーIV,true
sfc,1991-07-20,バトルドッジボール 闘球大激突!,true
sfc,1991-07-26,エリア88,true
sfc,1991-08-09,白熱プロ野球ガンバリーグ,true
sfc,1991-08-23,初段 森田将棋,true
sfc,1991-08-30,スーパーテニス ワールドサーキット,true
sfc,1991-08-31,ハイパーゾーン,true
sfc,1991-09-13,ジェリーボーイ,true
sfc,1991-09-15,スーパー三國志II,true
sfc,1991-09-20,プロサッカー,true
sfc,1991-10-04,超魔界村,true
sfc,1991-10-25,スーパーE.D.F.,true
sfc,1991-10-29,ファイナルファンタジーIV イージータイプ,true
sfc,1991-10-31,悪魔城ドラキュラ,true
sfc,1991-11-21,ゼルダの伝説 神々のトライフォース,true
sfc,1991-11-29,雷電伝説,true
sfc,1991-12-06,JOE&MAC 戦え原始人,true
sfc,1991-12-13,ちびまる子ちゃん 「はりきり365日」の巻,true
sfc,1991-12-13,スーパーフォーメーションサッカー,true
sfc,1991-12-13,スーパーワギャンランド,true
sfc,1991-12-13,ラグーン,true
sfc,1991-12-18,レミングス,true
sfc,1991-12-20,スーパーファイヤープロレスリング,true
sfc,1991-12-20,ダンジョンマスター,true
sfc,1991-12-20,ディメンションフォース,true
sfc,1991-12-21,SDガンダム外伝 ナイトガンダム物語 大いなる遺産,true
sfc,1991-12-21,スーパー信長の野望 武将風雲録,true
sfc,1991-12-27,サンダースピリッツ,true
sfc,1991-12-27,反省ザルジローくんの大冒険,true
sfc,1991-12-28,スーパーチャイニーズワールド,true
sfc,1991-12-29,シムアース,true
sfc,1991-12-29,バトルコマンダー 八武衆、修羅の兵法,true
sfc,1992-01-11,高橋名人の大冒険島,true
sfc,1992-01-17,プロフットボール,true
sfc,1992-01-25,ドラゴンボールZ 超サイヤ伝説,true
sfc,1992-01-28,ロマンシング サ・ガ,true
sfc,1992-01-31,ソウルブレイダー,true
sfc,1992-02-14,ドラゴンスレイヤー英雄伝説,true
sfc,1992-02-21,エキゾースト・ヒート,true
sfc,1992-02-28,ロケッティア,true
sfc,1992-02-28,魂斗羅スピリッツ,true
sfc,1992-03-06,スーパーバーディー・ラッシュ,true
sfc,1992-03-07,弟切草,true
sfc,1992-03-19,R.P.M.レーシング,true
sfc,1992-03-19,スーパー伊忍道 打倒信長,true
sfc,1992-03-19,新世紀GPXサイバーフォーミュラ,true
sfc,1992-03-20,ファイナルファイト・ガイ,true
sfc,1992-03-20,超攻合神サーディオン,true
sfc,1992-03-27,らんま1/2 町内激闘篇,true
sfc,1992-03-27,カードマスター リムサリアの封印,true
sfc,1992-03-27,ザ・グレイトバトルII ラストファイターツイン,true
sfc,1992-03-27,ストライクガンナー S.T.G.,true
sfc,1992-03-27,スマッシュT.V.,true
sfc,1992-03-27,スーパーファミスタ,true
sfc,1992-03-27,スーパーヴァリス 赤き月の乙女,true
sfc,1992-03-27,トップレーサー,true
sfc,1992-03-27,ハットトリックヒーロー,true
sfc,1992-03-27,バトルグランプリ,true
sfc,1992-03-27,ラッシング・ビート,true
sfc,1992-03-28,まじかる☆タルるートくん MAGIC ADVENTURE,true
sfc,1992-04-03,ウルティマVI 偽りの予言者,true
sfc,1992-04-05,エアーマネジメント 大空に賭ける,true
sfc,1992-04-05,オセロワールド,true
sfc,1992-04-10,ペブルビーチの波濤,true
sfc,1992-04-21,豪槍神雷伝説「武者」,true
sfc,1992-04-24,WWFスーパーレッスルマニア,true
sfc,1992-04-24,スーパーカップサッカー,true
sfc,1992-04-24,ヘラクレスの栄光III 神々の沈黙,true
sfc,1992-04-24,摩訶摩訶,true
sfc,1992-04-28,F-1 GRAND PRIX,true
sfc,1992-04-28,スーパーアレスタ,true
sfc,1992-04-28,スーパー上海ドラゴンズアイ,true
sfc,1992-04-28,拳闘王ワールドチャンピオン,true
sfc,1992-05-01,バトルブレイズ,true
sfc,1992-05-23,甲竜伝説ヴィルガスト 消えた少女,true
sfc,1992-05-29,マジックソード,true
sfc,1992-05-29,斬IIスピリッツ,true
sfc,1992-06-10,ストリートファイターII,true
sfc,1992-06-19,スーパーダンクショット,true
sfc,1992-06-19,スーパー将棋,true
sfc,1992-06-26,キャメルトライ,true
sfc,1992-06-26,横山光輝 三国志,true
sfc,1992-06-26,甲子園2,true
sfc,1992-06-26,総合格闘技〜アストラルバウト〜,true
sfc,1992-07-03,PGAツアーゴルフ,true
sfc,1992-07-03,スーパーオフロード,true
sfc,1992-07-03,スーパーボウリング,true
sfc,1992-07-03,パロディウスだ! 〜神話からお笑いへ〜,true
sfc,1992-07-03,プリンス・オブ・ペルシャ,true
sfc,1992-07-03,ライトファンタジー,true
sfc,1992-07-10,ゆうゆのクイズでGO!GO!,true
sfc,1992-07-10,北斗の拳5 天魔流星伝 哀絶章,true
sfc,1992-07-14,マリオペイント,true
sfc,1992-07-17,キャプテン翼III 皇帝の挑戦,true
sfc,1992-07-17,ダイナウォーズ 恐竜王国への大冒険,true
sfc,1992-07-17,パチンコウォーズ,true
sfc,1992-07-17,フック,true
sfc,1992-07-17,鈴木亜久里のF-1スーパードライビング,true
sfc,1992-07-23,サンドラの大冒険 ワルキューレとの出逢い,true
sfc,1992-07-24,T.M.N.T. タートルズ イン タイム,true
sfc,1992-07-24,アースライト,true
sfc,1992-07-24,ウルティメイトフットボール,true
sfc,1992-07-24,サイバリオン,true
sfc,1992-07-24,スーパーF1サーカス,true
sfc,1992-07-24,ブレイゾン,true
sfc,1992-07-28,3×3EYES 聖魔降臨伝,true
sfc,1992-07-31,キング・オブ・ザ・モンスターズ,true
sfc,1992-07-31,機甲警察メタルジャック,true
sfc,1992-07-31,炎の闘球児 ドッジ弾平,true
sfc,1992-07-31,飛龍の拳Sゴールデンファイター,true
sfc,1992-08-05,スーパー大航海時代,true
sfc,1992-08-07,スピンディジー・ワールド,true
sfc,1992-08-07,スーパーパン,true
sfc,1992-08-07,スーパープロフェッショナルベースボールII,true
sfc,1992-08-07,スーパー桃太郎電鉄II,true
sfc,1992-08-07,パイプドリーム,true
sfc,1992-08-07,ファランクス,true
sfc,1992-08-07,初代熱血硬派くにおくん,true
sfc,1992-08-11,ホーム・アローン,true
sfc,1992-08-21,キン肉マン DIRTY CHALLENGER,true
sfc,1992-08-22,スーパー麻雀,true
sfc,1992-08-27,スーパーマリオカート,true
sfc,1992-08-28,CBキャラウォーズ 失われたギャ〜グ,true
sfc,1992-08-28,ウルトラベースボール実名版,true
sfc,1992-09-11,アクスレイ,true
sfc,1992-09-11,アクロバットミッション,true
sfc,1992-09-12,SD機動戦士ガンダム V作戦始動,true
sfc,1992-09-12,スーパー麻雀大会,true
sfc,1992-09-18,スーパーガチャポンワールド SDガンダムX,true
sfc,1992-09-18,ワイアラエの奇蹟,true
sfc,1992-09-24,提督の決断,true
sfc,1992-09-25,ぎゅわんぶらあ自己中心派 麻雀皇位戦,true
sfc,1992-09-25,ソニックブラストマン,true
sfc,1992-09-25,大戦略エキスパート,true
sfc,1992-09-25,銀河英雄伝説,true
sfc,1992-09-27,ドラゴンクエストV 天空の花嫁,true
sfc,1992-09-29,スカイミッション,true
sfc,1992-10-09,ロードモナーク,true
sfc,1992-10-16,リターン・オブ・ダブルドラゴン,true
sfc,1992-10-22,スーパーロイヤルブラッド,true
sfc,1992-10-23,アダムス・ファミリー,true
sfc,1992-10-23,スーパーF1サーカス リミテッド,true
sfc,1992-10-29,コズモギャング ザ ビデオ,true
sfc,1992-10-30,サイバーナイト,true
sfc,1992-10-30,真・女神転生,true
sfc,1992-11-06,スーパーリニアボール,true
sfc,1992-11-08,三國志III,true
sfc,1992-11-13,スーパーSWIV,true
sfc,1992-11-13,レナス 古代機械の記憶,true
sfc,1992-11-20,アメリカ横断ウルトラクイズ,true
sfc,1992-11-20,ウィザードリィ・V 災渦の中心,true
sfc,1992-11-20,ヒューマン・グランプリ,true
sfc,1992-11-20,ヒーロー戦記 プロジェクト オリュンポス,true
sfc,1992-11-20,ミッキーのマジカルアドベンチャー,true
sfc,1992-11-20,北斗の拳6 激闘伝承拳 覇王への道,true
sfc,1992-11-20,対決!! ブラスナンバーズ,true
sfc,1992-11-21,カコマナイト,true
sfc,1992-11-27,あしたのジョー,true
sfc,1992-11-27,アウター・ワールド,true
sfc,1992-11-27,ガンフォース,true
sfc,1992-11-27,ソングマスター,true
sfc,1992-11-27,バルバロッサ,true
sfc,1992-11-27,バレーボールTwin,true
sfc,1992-11-27,パワーアスリート,true
sfc,1992-11-27,ロイヤルコンクエスト,true
sfc,1992-11-27,餓狼伝説 宿命の闘い,true
sfc,1992-12-04,スーパーブラックバス,true
sfc,1992-12-04,ミステリーサークル,true
sfc,1992-12-04,メジャータイトル,true
sfc,1992-12-04,芹沢信雄のバーディートライ,true
sfc,1992-12-06,ファイナルファンタジーV,true
sfc,1992-12-11,サイコドリーム,true
sfc,1992-12-11,バトルサッカー フィールドの覇者,true
sfc,1992-12-11,パチ夫くんスペシャル,true
sfc,1992-12-11,大相撲魂,true
sfc,1992-12-11,弁慶外伝 沙の章,true
sfc,1992-12-11,白熱プロ野球'93ガンバリーグ,true
sfc,1992-12-11,飛龍の拳S ハイパーバージョン,true
sfc,1992-12-14,機動装甲ダイオン,true
sfc,1992-12-18,SDガンダム外伝2 円卓の騎士,true
sfc,1992-12-18,アメージングテニス,true
sfc,1992-12-18,ステルス,true
sfc,1992-12-18,スーパーテトリス2+ボンブリス,true
sfc,1992-12-18,スーパーニチブツマージャン,true
sfc,1992-12-18,スーパー・スター・ウォーズ,true
sfc,1992-12-18,スーパー大相撲 熱戦大一番,true
sfc,1992-12-18,タイニー・トゥーン アドベンチャーズ,true
sfc,1992-12-18,ナグザットスーパーピンボール 邪鬼破壊,true
sfc,1992-12-18,フライングヒーロー ぶぎゅる〜の大冒険,true
sfc,1992-12-18,中嶋悟監修 SUPER F1 HERO,true
sfc,1992-12-18,戦え原始人2 ルーキーの冒険,true
sfc,1992-12-18,重装機兵ヴァルケン,true
sfc,1992-12-19,半熟英雄 ああ、世界よ半熟なれ…!!,true
sfc,1992-12-21,46億年物語 はるかなるエデンへ,true
sfc,1992-12-22,LOONEY TUNES ロードランナーVSワイリーコヨーテ,true
sfc,1992-12-22,ラッシング・ビート乱 複製都市,true
sfc,1992-12-22,奇々怪界-謎の黒マント-,true
sfc,1992-12-22,少年アシベ ゴマちゃんのゆうえんち大冒険,true
sfc,1992-12-23,コンバットライブス,true
sfc,1992-12-25,らんま1/2 爆烈乱闘篇,true
sfc,1992-12-25,スーパーキックオフ,true
sfc,1992-12-25,スーパーバレーII,true
sfc,1992-12-25,スーパーファイヤープロレスリング2,true
sfc,1992-12-25,テクモスーパーNBAバスケットボール,true
sfc,1992-12-25,大爆笑!!人生劇場,true
sfc,1992-12-25,麻雀飛翔伝 哭きの竜,true
sfc,1992-12-28,ザ・キング・オブ・ラリー パリ−モスクワ−北京,true
sfc,1992-12-28,史上最強のクイズ王決定戦 Super,true
sfc,1993-01-03,エルファリア THE ISLE OF THE BLEST,true
sfc,1993-01-08,エイリアンVS.プレデター,true
sfc,1993-01-14,ブライ 八玉の勇士伝説,true
sfc,1993-01-16,ヨーロッパ戦線,true
sfc,1993-01-22,ドラゴンズ・アース,true
sfc,1993-01-22,ポピュラスII TRIALS OF THE OLYMPIAN GODS,true
sfc,1993-01-22,マイト&マジック BOOK II,true
sfc,1993-01-22,負けるな!魔剣道,true
sfc,1993-01-25,うしおととら,true
sfc,1993-01-29,Q*bert3,true
sfc,1993-01-29,クリスティーワールド,true
sfc,1993-01-29,スーパービックリマン,true
sfc,1993-01-29,スーパー倉庫番,true
sfc,1993-01-29,ナムコットオープン,true
sfc,1993-01-29,ワールドクラスラグビー,true
sfc,1993-01-29,信長公記,true
sfc,1993-02-05,ゲゲゲの鬼太郎 復活! 天魔大王,true
sfc,1993-02-12,プロフットボール'93,true
sfc,1993-02-19,ウォーリーをさがせ!絵本の国の大冒険,true
sfc,1993-02-19,ドラえもん のび太と妖精の国,true
sfc,1993-02-19,喜国雅彦の雀闘士 銅鑼王,true
sfc,1993-02-19,鋼鉄の騎士,true
sfc,1993-02-21,スターフォックス,true
sfc,1993-02-26,F-1 GRAND PRIX PARTII,true
sfc,1993-02-26,NBAプロバスケットボール ブルズVSブレイザーズ,true
sfc,1993-02-26,Xak,true
sfc,1993-02-26,コズモギャング ザ パズル,true
sfc,1993-02-26,シムアント,true
sfc,1993-02-26,バットマン リターンズ,true
sfc,1993-02-26,バトルテック,true
sfc,1993-02-26,バートの不思議な夢の大冒険,true
sfc,1993-02-26,リーディングカンパニー,true
sfc,1993-02-26,織田信長 覇王の軍団,true
sfc,1993-03-05,アルバートオデッセイ,true
sfc,1993-03-05,イーハトーヴォ物語,true
sfc,1993-03-05,エキゾースト・ヒート2 F1ドライバーへの軌跡,true
sfc,1993-03-05,ジョジョの奇妙な冒険,true
sfc,1993-03-05,スーパー・キックボクシング BEST of the BEST,true
sfc,1993-03-05,デビルズコース,true
sfc,1993-03-05,メタルマックス2,true
sfc,1993-03-05,モノポリー,true
sfc,1993-03-12,2020年スーパーベースボール,true
sfc,1993-03-12,エドノキバ,true
sfc,1993-03-12,カリフォルニアゲームズII,true
sfc,1993-03-12,スーパーファミスタ2,true
sfc,1993-03-12,伝説のオウガバトル,true
sfc,1993-03-19,USAアイスホッケー,true
sfc,1993-03-19,ジャングルウォーズ2 古代魔法アティモスの謎,true
sfc,1993-03-19,ナイジェル・マンセル F1チャレンジ,true
sfc,1993-03-19,バイオメタル,true
sfc,1993-03-19,超魔界大戦!どらぼっちゃん,true
sfc,1993-03-20,ドラゴンボールZ 超武闘伝,true
sfc,1993-03-25,スーパーワギャンランド2,true
sfc,1993-03-25,スーパー蒼き狼と白き牝鹿 元朝秘史,true
sfc,1993-03-26,Pop'nツインビー,true
sfc,1993-03-26,つっぱり大相撲 立身出世編,true
sfc,1993-03-26,インターナショナル・テニスツアー,true
sfc,1993-03-26,ウルトラセブン,true
sfc,1993-03-26,ザ・グレイトバトルIII,true
sfc,1993-03-26,ザ・心理ゲーム 悪魔のココロジー,true
sfc,1993-03-26,デザートストライク 湾岸作戦,true
sfc,1993-03-26,デッド・ダンス,true
sfc,1993-03-26,ノイギーア 〜海と風の鼓動〜,true
sfc,1993-03-26,パワーモンガー 〜魔将の謀略〜,true
sfc,1993-03-26,ブルースブラザース,true
sfc,1993-04-02,エアーマネジメントII 航空王をめざせ,true
sfc,1993-04-03,キャプテン翼IV プロのライバルたち,true
sfc,1993-04-03,ブレス オブ ファイア 竜の戦士,true
sfc,1993-04-07,太閤立志伝,true
sfc,1993-04-09,アクションパチ夫,true
sfc,1993-04-16,The麻雀・闘牌伝,true
sfc,1993-04-16,デュアルオーブ 聖霊珠伝説,true
sfc,1993-04-23,エルナード,true
sfc,1993-04-23,スーパーバトルタンク,true
sfc,1993-04-23,怒りの要塞,true
sfc,1993-04-23,龍騎兵団ダンザルブ,true
sfc,1993-04-28,スーパーダンクスター,true
sfc,1993-04-28,スーパーボンバーマン,true
sfc,1993-05-14,バーコードバトラー戦記〜スーパー戦士出撃せよ!〜,true
sfc,1993-05-14,対局囲碁ゴライアス,true
sfc,1993-05-21,NBAオールスターチャレンジ,true
sfc,1993-05-22,ファイナルファイト2,true
sfc,1993-05-28,セプテントリオン,true
sfc,1993-05-28,パチンコ物語 パチスロもあるでよ!!,true
sfc,1993-06-04,ドラゴンスレイヤー英雄伝説II,true
sfc,1993-06-11,コスモポリスギャリバンII,true
sfc,1993-06-11,スーパーフォーメーションサッカーII,true
sfc,1993-06-11,プロ麻雀 極,true
sfc,1993-06-18,早指し二段 森田将棋,true
sfc,1993-06-18,神聖紀オデッセリア,true
sfc,1993-06-21,スーパースコープ スペースバズーカ,true
sfc,1993-06-21,スーパースコープ+スーパースコープ6,true
sfc,1993-06-25,GP-1,true
sfc,1993-06-25,エストポリス伝記,true
sfc,1993-06-25,シルヴァ・サーガII The Legend of Light and Darkness,true
sfc,1993-06-25,スーパーファミリーテニス,true
sfc,1993-06-25,トムとジェリー,true
sfc,1993-06-25,ドラゴンズマジック,true
sfc,1993-06-25,マジンガーZ,true
sfc,1993-06-25,三国志正史 天舞スピリッツ,true
sfc,1993-06-25,激突弾丸自動車決戦 バトルモービル,true
sfc,1993-07-02,ファーストサムライ,true
sfc,1993-07-09,エイリアン3,true
sfc,1993-07-09,スーパーハイインパクト,true
sfc,1993-07-09,ヨッシーのクッキー,true
sfc,1993-07-09,仮面ライダーSD 出撃!!ライダーマシン,true
sfc,1993-07-11,ストリートファイターIIターボ HYPER FIGHTING,true
sfc,1993-07-14,スーパースコープ ヨッシーのロードハンティング,true
sfc,1993-07-14,スーパーマリオコレクション,true
sfc,1993-07-16,サンリオワールドスマッシュボール!,true
sfc,1993-07-16,スーパーエアダイバー,true
sfc,1993-07-16,デスブレイド,true
sfc,1993-07-16,マジックジョンソンのスーパースラムダンク,true
sfc,1993-07-16,ワールドサッカー,true
sfc,1993-07-16,全日本プロレス,true
sfc,1993-07-16,魍魎戦記MADARA2,true
sfc,1993-07-23,WWFロイヤルランブル,true
sfc,1993-07-23,ウイングコマンダー,true
sfc,1993-07-23,スーパー・ジェームスポンドII,true
sfc,1993-07-23,スーパー・バック・トゥ・ザ・フューチャーII,true
sfc,1993-07-23,バズー!魔法世界,true
sfc,1993-07-23,バトルドッジボールII,true
sfc,1993-07-23,メガロマニア 〜時空大戦略〜,true
sfc,1993-07-23,第3次スーパーロボット大戦,true
sfc,1993-07-29,スーパーF1サーカス2,true
sfc,1993-07-30,クレヨンしんちゃん 嵐を呼ぶ園児,true
sfc,1993-07-30,ソニックウイングス,true
sfc,1993-07-30,ニトロパンクス マイトヘッズ,true
sfc,1993-07-30,パティームーン,true
sfc,1993-07-30,大爆笑!!人生劇場 ドキドキ青春編,true
sfc,1993-07-30,宇宙の騎士テッカマンブレード,true
sfc,1993-07-30,美少女雀士スーチーパイ,true
sfc,1993-08-05,スーパー信長の野望・全国版,true
sfc,1993-08-06,Jリーグサッカー プライムゴール,true
sfc,1993-08-06,くにおくんのドッジボールだよ全員集合!,true
sfc,1993-08-06,スーパーパワーリーグ,true
sfc,1993-08-06,ソード・ワールドSFC,true
sfc,1993-08-06,ヒューマンベースボール,true
sfc,1993-08-06,大仁田厚 FMW,true
sfc,1993-08-06,聖剣伝説2,true
sfc,1993-08-10,スーパー競馬,true
sfc,1993-08-12,ワールドヒーローズ,true
sfc,1993-08-20,スーパースラップショット,true
sfc,1993-08-27,MVPベースボール,true
sfc,1993-08-27,サラブレッドブリーダー,true
sfc,1993-08-27,スーパースコープ X ZONE,true
sfc,1993-08-27,スーパースコープ デストラクティブ,true
sfc,1993-08-27,マリオとワリオ,true
sfc,1993-08-27,樹帝戦紀,true
sfc,1993-08-27,美少女戦士セーラームーン,true
sfc,1993-09-03,スーパータリカン,true
sfc,1993-09-10,ウイニングポスト,true
sfc,1993-09-10,サンダーバード 国際救助隊出動せよ！,true
sfc,1993-09-10,ファイナルファンタジーUSA ミスティッククエスト,true
sfc,1993-09-10,ラスベガスドリーム,true
sfc,1993-09-14,新日本プロレスリング 超戦士 IN 闘強導夢,true
sfc,1993-09-17,NFLフットボール,true
sfc,1993-09-17,ファイナルセット,true
sfc,1993-09-17,課長 島耕作 スーパービジネスアドベンチャー,true
sfc,1993-09-19,トルネコの大冒険 不思議のダンジョン,true
sfc,1993-09-19,戦国伝承,true
sfc,1993-09-22,マスターズ〜遙かなるオーガスタ2〜,true
sfc,1993-09-23,GS美神 除霊師はナイスバディ,true
sfc,1993-09-23,SD機動戦士ガンダム2,true
sfc,1993-09-24,GO! GO! ドッジリーグ,true
sfc,1993-09-24,ダライアスフォース,true
sfc,1993-09-24,本格麻雀 徹萬,true
sfc,1993-09-30,東尾修監修 スーパープロ野球スタジアム,true
sfc,1993-10-01,TRINEA-トリネア-,true
sfc,1993-10-01,スーパー3Dベースボール,true
sfc,1993-10-01,レッド・オクトーバー,true
sfc,1993-10-08,スーパー競走馬 風のシルフィード,true
sfc,1993-10-08,バイキングの大迷惑,true
sfc,1993-10-15,スズカエイトアワーズ,true
sfc,1993-10-21,スーパーカジノ シーザースパレス,true
sfc,1993-10-22,らんま1/2 朱猫団的秘宝,true
sfc,1993-10-22,アークス・スピリッツ,true
sfc,1993-10-22,ミラクル☆ガールズ ともみとみかげの不思議世界の大冒険,true
sfc,1993-10-29,はた山ハッチのパロ野球ニュース!実名版,true
sfc,1993-10-29,アクトレイザー2 沈黙への聖戦,true
sfc,1993-10-29,クラシック・ロード,true
sfc,1993-10-29,ジミーコナーズのプロテニスツアー,true
sfc,1993-10-29,スーパーチャイニーズワールド2 宇宙一武闘大会,true
sfc,1993-10-29,スーパーニチブツマージャン2 全国制覇篇,true
sfc,1993-10-29,ユートピア,true
sfc,1993-10-29,将棋 風林火山,true
sfc,1993-10-29,装甲騎兵ボトムズ ザ・バトリングロード,true
sfc,1993-10-29,超時空要塞マクロス スクランブルバルキリー,true
sfc,1993-10-29,龍虎の拳,true
sfc,1993-11-05,アクタリオン,true
sfc,1993-11-05,ファイナルノックアウト,true
sfc,1993-11-12,スーパーUNO,true
sfc,1993-11-12,ソルスティスII,true
sfc,1993-11-12,ファイナル・ストレッチ,true
sfc,1993-11-12,仮面ライダー,true
sfc,1993-11-12,若貴大相撲 夢の兄弟対決,true
sfc,1993-11-19,イースIV MASK OF THE SUN,true
sfc,1993-11-19,バトル・マスター 究極の戦士たち,true
sfc,1993-11-19,パチスロ ラブストーリー,true
sfc,1993-11-19,遊人 雀獣学園,true
sfc,1993-11-23,リディック・ボウ ボクシング,true
sfc,1993-11-26,ABCマンデーナイトフットボール,true
sfc,1993-11-26,F-15スーパーストライクイーグル,true
sfc,1993-11-26,アクセルブリッド,true
sfc,1993-11-26,アラジン,true
sfc,1993-11-26,アルディライトフット,true
