ID	title	language	region	release_date	serial
RVL-RVVE-USA	Big Beach Sports	English / French / Spanish	NTSC-U	N/A	RVL-RVVE-USA
RVL-RVVP-EUR	Big Beach Sports	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RVVP-EUR
RVL-RVXF-EUU	RTL Biathlon 2009	English / French	PAL	N/A	RVL-RVXF-EUU
RVL-RVXP-EUR	RTL Biathlon 2009	English / German	PAL	N/A	RVL-RVXP-EUR
RVL-RVYD-NOE	Call of Duty: World at War	German	PAL	N/A	RVL-RVYD-NOE
RVL-RVYE-USA	Call of Duty: World at War	English	NTSC-U	N/A	RVL-RVYE-USA
RVL-RVYK-KOR	Call of Duty: World at War	Korean	NTSC-J	N/A	RVL-RVYK-KOR
RVL-RVYP-UKV	Call of Duty: World at War	English / French	PAL	N/A	RVL-RVYP-UKV
RVL-RVYX-CAN	Call of Duty: World at War	French	NTSC-U	N/A	RVL-RVYX-CAN
RVL-RVYY-EUR	Call of Duty: World at War	Italian / Spanish	PAL	N/A	RVL-RVYY-EUR
RVL-RVZE-USA	DreamWorks Monsters vs. Aliens	English / French	NTSC-U	N/A	RVL-RVZE-USA
RVL-RVZP-EUR	DreamWorks Monsters vs. Aliens	Dutch / English / French / German / Italian / Spanish / Swedish	PAL	N/A	RVL-RVZP-EUR
RVL-RW3E-USA	Disney Pirates of the Caribbean: At World's End	English	NTSC-U	N/A	RVL-RW3E-USA
RVL-RW3J-JPN	Disney Pirates of the Caribbean: At World's End	Japanese	NTSC-J	N/A	RVL-RW3J-JPN
RVL-RW3P-EUR	Disney Pirates of the Caribbean: At World's End	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RW3P-EUR
RVL-RW4D-NOE	Mein Wortschatz-Coach	German	PAL	N/A	RVL-RW4D-NOE
RVL-RW5P-EUR	Who Wants to Be a Millionaire: 2nd Edition	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RW5P-EUR
RVL-RW6P-EUR	Dance Dance Revolution: Winx Club	English / French / German / Italian / Spanish	PAL	N/A	RVL-RW6P-EUR
RVL-RW7E-USA	Shaun White Snowboarding: Road Trip	English / French / Spanish	NTSC-U	N/A	RVL-RW7E-USA
RVL-RW8P-EUR	Imagine: Champion Rider	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RW8P-EUR
RVL-RW9P-UKV	WWE SmackDown vs. Raw 2009	English	PAL	N/A	RVL-RW9P-UKV
RVL-RW9X-EUR	WWE SmackDown vs. Raw 2009	English / French / German / Italian / Spanish	PAL	N/A	RVL-RW9X-EUR
RVL-RWAD-NOE	Disney/Pixar WALL-E: Der Letzte räumt die Erde auf	German	PAL	N/A	RVL-RWAD-NOE
RVL-RWAE-USA	Disney/Pixar WALL-E	English / French / Spanish	NTSC-U	N/A	RVL-RWAE-USA
RVL-RWAJ-JPN	Disney/Pixar WALL-E	N/A	NTSC-J	N/A	RVL-RWAJ-JPN
RVL-RWAK-KOR	Disney/Pixar WALL-E	Korean	NTSC-J	N/A	RVL-RWAK-KOR
RVL-RWAP-SCN	Disney/Pixar WALL-E	Danish / English / Norwegian / Swedish	PAL	N/A	RVL-RWAP-SCN
RVL-RWAR-RUS	Disney/Pixar WALL-E	Russian	PAL	N/A	RVL-RWAR-RUS
RVL-RWAU-AUS	Disney/Pixar WALL-E	English	PAL	N/A	RVL-RWAU-AUS
RVL-RWAU-UKV	Disney/Pixar WALL-E	English	PAL	N/A	RVL-RWAU-UKV
RVL-RWAX-EUR	Disney/Pixar WALL-E	English / Portuguese / Spanish	PAL	N/A	RVL-RWAX-EUR
RVL-RWAY-FAH	Disney/Pixar WALL-E	Dutch / French	PAL	N/A	RVL-RWAY-FAH
RVL-RWAZ-EUU	Disney/Pixar WALL-E	Greek / Italian	PAL	N/A	RVL-RWAZ-EUU
RVL-RWBE-USA	Kawasaki Snowmobiles	English	NTSC-U	N/A	RVL-RWBE-USA
RVL-RWBX-EUR	Kawasaki Snow Mobiles	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RWBX-EUR
RVL-RWCE-USA	Pinball Hall of Fame: The Williams Collection	English	NTSC-U	N/A	RVL-RWCE-USA
RVL-RWCP-EUR	Williams Pinball Classics	English / French / German / Spanish	PAL	N/A	RVL-RWCP-EUR
RVL-RWDE-USA	Wild Earth: African Safari	English	NTSC-U	N/A	RVL-RWDE-USA
RVL-RWDP-EUR	Wild Earth: African Safari	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWDP-EUR
RVL-RWEE-USA	PES 2008: Pro Evolution Soccer	English / French / Spanish	NTSC-U	N/A	RVL-RWEE-USA
RVL-RWEJ-JPN	Winning Eleven Play Maker 2008	N/A	NTSC-J	N/A	RVL-RWEJ-JPN
RVL-RWEP-EUR	PES 2008: Pro Evolution Soccer	English / French / German / Italian / Portuguese / Spanish	PAL	N/A	RVL-RWEP-EUR
RVL-RWFH-HOL	My Word Coach: Verbeter Je Woordenschat	Dutch	PAL	N/A	RVL-RWFH-HOL
RVL-RWGE-USA	We Love Golf!	English / French / Spanish	NTSC-U	N/A	RVL-RWGE-USA
RVL-RWGJ-JPN	We Love Golf!	N/A	NTSC-J	N/A	RVL-RWGJ-JPN
RVL-RWGP-EUR	We Love Golf!	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWGP-EUR
RVL-RWHP-UKV	Top Trumps: Doctor Who	English	PAL	N/A	RVL-RWHP-UKV
RVL-RWIE-USA	Wing Island	English / French / Spanish	NTSC-U	N/A	RVL-RWIE-USA
RVL-RWIJ-JPN	Wing Island	N/A	NTSC-J	N/A	RVL-RWIJ-JPN
RVL-RWIP-EUR	Wing Island	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWIP-EUR
RVL-RWJE-USA	WordJong Party	English	NTSC-U	N/A	RVL-RWJE-USA
RVL-RWKE-USA	Cooking Mama: World Kitchen	English	NTSC-U	N/A	RVL-RWKE-USA
RVL-RWKP-EUR	Cooking Mama 2: World Kitchen	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWKP-EUR
RVL-RWLE-USA	Wario Land: Shake It!	English / French / Spanish	NTSC-U	N/A	RVL-RWLE-USA
RVL-RWLJ-JPN	Wario Land Shake	Japanese	NTSC-J	N/A	RVL-RWLJ-JPN
RVL-RWLK-KOR	Wario Land Shaking	Korean	NTSC-J	N/A	RVL-RWLK-KOR
RVL-RWLP-EUR	Wario Land: The Shake Dimension	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWLP-EUR
RVL-RWME-USA	Worms: A Space Oddity	English / French	NTSC-U	N/A	RVL-RWME-USA
RVL-RWMP-EUR	Worms: A Space Oddity	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWMP-EUR
RVL-RWNF-FRA	Warning: Code de la Route	French	PAL	N/A	RVL-RWNF-FRA
RVL-RWOE-USA	Monopoly	English / French / Spanish	NTSC-U	N/A	RVL-RWOE-USA
RVL-RWOJ-JPN	Monopoly	Japanese	NTSC-J	N/A	RVL-RWOJ-JPN
RVL-RWOP-EUR	Monopoly	Dutch / English / Finnish / French / German / Spanish / Swedish	PAL	N/A	RVL-RWOP-EUR
RVL-RWOP-NOE	Monopoly	Dutch / English / Finnish / French / German / Spanish / Swedish	PAL	N/A	RVL-RWOP-NOE
RVL-RWQP-UKV	WSC Real 08: World Snooker Championship	English	PAL	N/A	RVL-RWQP-UKV
RVL-RWRE-USA	Wacky Races: Crash & Dash	English / French / Spanish	NTSC-U	N/A	RVL-RWRE-USA
RVL-RWRP-EUR	Wacky Races: Crash & Dash	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWRP-EUR
RVL-RWSE-USA	Mario & Sonic at the Olympic Games	English / French / Spanish	NTSC-U	N/A	RVL-RWSE-USA
RVL-RWSJ-JPN	Mario & Sonic at Bejing Olympic	Japanese	NTSC-J	N/A	RVL-RWSJ-JPN
RVL-RWSK-KOR	Mariowa Sonic Beijing Olympic	Korean	NTSC-J	N/A	RVL-RWSK-KOR
RVL-RWSP-EUR	Mario & Sonic at the Olympic Games	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWSP-EUR
RVL-RWTE-USA	Ben 10: Alien Force	English / French / Spanish	NTSC-U	N/A	RVL-RWTE-USA
RVL-RWTP-EUR	Ben 10: Alien Force	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWTP-EUR
RVL-RWUE-USA	X-Men Origins: Wolverine	English / French	NTSC-U	N/A	RVL-RWUE-USA
RVL-RWUP-EUR	X-Men Origins: Wolverine	English / French	PAL	N/A	RVL-RWUP-EUR
RVL-RWUX-EUU	X-Men Origins: Wolverine	German / Italian / Spanish	PAL	N/A	RVL-RWUX-EUU
RVL-RWWE-USA	WWE SmackDown vs. Raw 2008	English	NTSC-U	N/A	RVL-RWWE-USA
RVL-RWWJ-JPN	WWE SmackDown vs. Raw 2008	N/A	NTSC-J	N/A	RVL-RWWJ-JPN
RVL-RWWP-UKV	WWE SmackDown vs. Raw 2008	English	PAL	N/A	RVL-RWWP-UKV
RVL-RWWX-EUR	WWE SmackDown vs. Raw 2008	English / German / Italian / Spanish	PAL	N/A	RVL-RWWX-EUR
RVL-RWXE-USA	Brave: A Warrior's Tale	English / French / Spanish	NTSC-U	N/A	RVL-RWXE-USA
RVL-RWXP-EUR	Brave: A Warrior's Tale	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWXP-EUR
RVL-RWYP-EUR	Runaway: The Dream of the Turtle	English / French / German / Italian / Spanish	PAL	N/A	RVL-RWYP-EUR
RVL-RWZE-USA	Wonder World Amusement Park	English	NTSC-U	N/A	RVL-RWZE-USA
RVL-RWZP-UKV	Wonder World Amusement Park	English	PAL	N/A	RVL-RWZP-UKV
RVL-RWZX-EUR	Wonder World Amusement Park	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RWZX-EUR
RVL-RX2E-USA	My Horse & Me: Riding for Gold	English / French / Spanish	NTSC-U	N/A	RVL-RX2E-USA
RVL-RX2P-EUR	My Horse & Me 2	Dutch / English / French / German / Italian / Spanish / Swedish	PAL	N/A	RVL-RX2P-EUR
RVL-RX3E-USA	ExciteBots: Trick Racing	English	NTSC-U	N/A	RVL-RX3E-USA
RVL-RX3J-JPN	Excite Mou Machine	Japanese	NTSC-J	N/A	RVL-RX3J-JPN
RVL-RX4E-USA	Casper's Scare School: Spooky Sports Day	English	NTSC-U	N/A	RVL-RX4E-USA
RVL-RX4P-EUR	Casper's Scare School: Spooky Sports Day	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Portuguese / Spanish / Swedish	PAL	N/A	RVL-RX4P-EUR
RVL-RX5E-USA	Tony Hawk: Ride	English	NTSC-U	N/A	RVL-RX5E-USA
RVL-RX5P-EUR	Tony Hawk: Ride	English / German / Italian / Spanish	PAL	N/A	RVL-RX5P-EUR
RVL-RX6E-USA	The Biggest Loser	English	NTSC-U	N/A	RVL-RX6E-USA
RVL-RX6P-UKV	The Biggest Loser	English	PAL	N/A	RVL-RX6P-UKV
RVL-RX7J-JPN	Meja-Maji March	N/A	NTSC-J	N/A	RVL-RX7J-JPN
RVL-RX8J-JPN	Jikkyou Powerful Pro Yakyuu Next	Japanese	NTSC-J	N/A	RVL-RX8J-JPN
RVL-RX9E-USA	Need for Speed: Undercover	English / French / Spanish	NTSC-U	N/A	RVL-RX9E-USA
RVL-RX9J-JPN	Need for Speed: Undercover	Japanese	NTSC-J	N/A	RVL-RX9J-JPN
RVL-RX9K-KOR	Need for Speed: Undercover	Korean	NTSC-J	N/A	RVL-RX9K-KOR
RVL-RX9P-EUR	Need for Speed: Undercover	Dutch / English	PAL	N/A	RVL-RX9P-EUR
RVL-RX9X-FRA	Need for Speed: Undercover	French / German	PAL	N/A	RVL-RX9X-FRA
RVL-RX9Y-EUT	Need for Speed: Undercover	Italian / Spanish	PAL	N/A	RVL-RX9Y-EUT
RVL-RXAE-USA	WWE SmackDown vs. Raw 2010	English / French / Spanish	NTSC-U	N/A	RVL-RXAE-USA
RVL-RXAP-EUR	WWE SmackDown vs. Raw 2010	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXAP-EUR
RVL-RXBE-USA	Backyard Baseball '10	English	NTSC-U	N/A	RVL-RXBE-USA
RVL-RXCE-USA	Dave Mirra BMX Challenge	English	NTSC-U	N/A	RVL-RXCE-USA
RVL-RXCP-EUR	Dave Mirra BMX Challenge	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXCP-EUR
RVL-RXDD-NOE	Disney Think: Das Schnelldenker-Quiz	German	PAL	N/A	RVL-RXDD-NOE
RVL-RXDE-USA	Disney Think Fast	English	NTSC-U	N/A	RVL-RXDE-USA
RVL-RXDJ-JPN	Disney Think: Haya Oshi Quiz	N/A	NTSC-J	N/A	RVL-RXDJ-JPN
RVL-RXDP-UKV	Disney Think Fast	English	PAL	N/A	RVL-RXDP-UKV
RVL-RXDR-RUS	Disney Think Fast	Russian	PAL	N/A	RVL-RXDR-RUS
RVL-RXDX-FAH	Disney Think Fast: The Quiz Game	Dutch / French	PAL	N/A	RVL-RXDX-FAH
RVL-RXDY-EUR	Disney Think Fast	Italian / Spanish	PAL	N/A	RVL-RXDY-EUR
RVL-RXEJ-JPN	Major Dream: Major Wii: Perfect Closer	Japanese	NTSC-J	N/A	RVL-RXEJ-JPN
RVL-RXFE-USA	Offshore Tycoon	English	NTSC-U	N/A	RVL-RXFE-USA
RVL-RXGE-USA	Geon Cube	English / French / Spanish	NTSC-U	N/A	RVL-RXGE-USA
RVL-RXHF-FRA	Chaos à la Maison	French	PAL	N/A	RVL-RXHF-FRA
RVL-RXIE-USA	Transformers: Revenge of the Fallen	English / French	NTSC-U	N/A	RVL-RXIE-USA
RVL-RXIP-EUR	Transformers: Revenge of the Fallen	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXIP-EUR
RVL-RXJJ-JPN	Jinsei Game Wii EX	Japanese	NTSC-J	N/A	RVL-RXJJ-JPN
RVL-RXKE-USA	TV Show King Party	English / French / Spanish	NTSC-U	N/A	RVL-RXKE-USA
RVL-RXKP-EUR	TV Show King Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RXKP-EUR
RVL-RXLE-USA	Grey's Anatomy: The Video Game	English / French / Spanish	NTSC-U	N/A	RVL-RXLE-USA
RVL-RXLP-EUR	Grey's Anatomy: The Video Game	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXLP-EUR
RVL-RXMJ-JPN	Miburi & Teburi	N/A	NTSC-J	N/A	RVL-RXMJ-JPN
RVL-RXNE-USA	Hooked! Again: Real Motion Fishing	English	NTSC-U	N/A	RVL-RXNE-USA
RVL-RXNJ-JPN	Bass Fishing Wii: World Tournament	N/A	NTSC-J	N/A	RVL-RXNJ-JPN
RVL-RXNP-EUR	Big Catch: Bass Fishing 2	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXNP-EUR
RVL-RXPE-USA	Hooked! Real Motion Fishing	English	NTSC-U	N/A	RVL-RXPE-USA
RVL-RXPJ-JPN	Bass Fishing Wii: Rokumaru Densetsu	Japanese	NTSC-J	N/A	RVL-RXPJ-JPN
RVL-RXPP-EUR	Big Catch: Bass Fishing	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXPP-EUR
RVL-RXQE-USA	Where the Wild Things Are	English / French / Spanish	NTSC-U	N/A	RVL-RXQE-USA
RVL-RXQP-EUR	Where the Wild Things Are: The Videogame	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXQP-EUR
RVL-RXRE-USA	The Tale of Despereaux	English / French	NTSC-U	N/A	RVL-RXRE-USA
RVL-RXRX-EUU	The Tale of Despereaux	English / Spanish	PAL	N/A	RVL-RXRX-EUU
RVL-RXSP-EUR	Dancing Stage: Hottest Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXSP-EUR
RVL-RXUE-USA	Surf's Up	English / French / Spanish	NTSC-U	N/A	RVL-RXUE-USA
RVL-RXUP-EUR	Surf's Up	English / French / Spanish	PAL	N/A	RVL-RXUP-EUR
RVL-RXUX-EUU	Surf's Up	English / French / German / Italian / Spanish	PAL	N/A	RVL-RXUX-EUU
RVL-RXVX-EUR	Télé 7 Jeux: Mots Croisés ~ Cruciverba per Wii	French / Italian	PAL	N/A	RVL-RXVX-EUR
RVL-RXWE-USA	M&M's Beach Party	English	NTSC-U	N/A	RVL-RXWE-USA
RVL-RXXE-USA	Spectrobes: Origins	English	NTSC-U	N/A	RVL-RXXE-USA
RVL-RXXJ-JPN	Kaseki Monster: Spectrobes	Japanese	NTSC-J	N/A	RVL-RXXJ-JPN
RVL-RXXP-EUR	Spectrobes: Origins	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RXXP-EUR
RVL-RXYE-USA	Puzzle Challenge: Crosswords and More!	English	NTSC-U	N/A	RVL-RXYE-USA
RVL-RXZE-USA	Cabela's Dangerous Hunts 2009	English	NTSC-U	N/A	RVL-RXZE-USA
RVL-RXZP-UKV	Cabela's Dangerous Adventures	English	PAL	N/A	RVL-RXZP-UKV
RVL-RY2E-USA	Rayman: Raving Rabbids 2	English / French / Spanish	NTSC-U	N/A	RVL-RY2E-USA
RVL-RY2J-JPN	Rabbids Party Returns	Japanese	NTSC-J	N/A	RVL-RY2J-JPN
RVL-RY2K-KOR	Rayman: Raving Rabbids 2	Korean	NTSC-J	N/A	RVL-RY2K-KOR
RVL-RY2P-EUR	Rayman: Raving Rabbids 2	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RY2P-EUR
RVL-RY2R-RUS	Rayman: Raving Rabbids 2	Russian	PAL	N/A	RVL-RY2R-RUS
RVL-RY3E-USA	Rayman: Raving Rabbids: TV Party	English / French / Spanish	NTSC-U	N/A	RVL-RY3E-USA
RVL-RY3J-JPN	Rabbids Party: TV Party	Japanese	NTSC-J	N/A	RVL-RY3J-JPN
RVL-RY3K-KOR	Rayman: Raving Rabbids: TV Party	Korean	NTSC-J	N/A	RVL-RY3K-KOR
RVL-RY3P-EUR	Rayman: Raving Rabbids: TV Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RY3P-EUR
RVL-RY4J-JPN	Puyo Puyo 7	N/A	NTSC-J	N/A	RVL-RY4J-JPN
RVL-RY5E-USA	Big League Sports: Summer	English / French	NTSC-U	N/A	RVL-RY5E-USA
RVL-RY5P-EUR	World Championship Sports: Summer	English / French / German / Italian / Spanish	PAL	N/A	RVL-RY5P-EUR
RVL-RY6E-USA	Walk It Out!	English / French / Spanish	NTSC-U	N/A	RVL-RY6E-USA
RVL-RY6P-EUR	Step to the Beat	English / French / German / Italian / Spanish	PAL	N/A	RVL-RY6P-EUR
RVL-RY7P-EUR	Ninja Captains	English / French / German / Italian / Spanish	PAL	N/A	RVL-RY7P-EUR
RVL-RY8E-USA	Bass Pro Shops: The Strike	English	NTSC-U	N/A	RVL-RY8E-USA
RVL-RY9E-CAN	FIFA 09: All-Play	English / French	NTSC-U	N/A	RVL-RY9E-CAN
RVL-RYAJ-JPN	Yatterman Wii: Bikkuri Dokkiri Machine de Mou Race da Koron	Japanese	NTSC-J	N/A	RVL-RYAJ-JPN
RVL-RYBE-USA	Boom Blox Bash Party	English / French / Spanish	NTSC-U	N/A	RVL-RYBE-USA
RVL-RYBP-UKV	Boom Blox Bash Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RYBP-UKV
RVL-RYDE-USA	Pet Pals: Animal Doctor	English	NTSC-U	N/A	RVL-RYDE-USA
RVL-RYDP-EUR	Pet Pals: Animal Doctor	English / French / German / Spanish	PAL	N/A	RVL-RYDP-EUR
RVL-RYEE-USA	101-in-1 Party Megamix	English / French / Spanish	NTSC-U	N/A	RVL-RYEE-USA
RVL-RYEP-EUR	101-in-1 Party Megamix Wii	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RYEP-EUR
RVL-RYGE-USA	Rygar: The Battle of Argus	English	NTSC-U	N/A	RVL-RYGE-USA
RVL-RYGJ-JPN	Argos no Senshi: Muscle Impact	Japanese	NTSC-J	N/A	RVL-RYGJ-JPN
RVL-RYGP-EUR	Rygar: The Battle of Argus	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYGP-EUR
RVL-RYHE-USA	Roogoo: Twisted Towers	English / French / Spanish	NTSC-U	N/A	RVL-RYHE-USA
RVL-RYIE-USA	SPRay	English	NTSC-U	N/A	RVL-RYIE-USA
RVL-RYIP-EUR	SPRay	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYIP-EUR
RVL-RYJP-NOE	Princess Lillifee: The Big Fairy Party	English / French / German	PAL	N/A	RVL-RYJP-NOE
RVL-RYKE-USA	We Ski & Snowboard	English / French / Spanish	NTSC-U	N/A	RVL-RYKE-USA
RVL-RYKJ-JPN	Family Ski: World Ski & Snowboard	Japanese	NTSC-J	N/A	RVL-RYKJ-JPN
RVL-RYKK-KOR	Family Ski & Snowboard	Korean	NTSC-J	N/A	RVL-RYKK-KOR
RVL-RYKP-EUR	Family Ski & Snowboard	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYKP-EUR
RVL-RYLD-NOE	Germany's Next Topmodel	German	PAL	N/A	RVL-RYLD-NOE
RVL-RYLP-EUR	Top Model Academy	English / French / Italian / Spanish	PAL	N/A	RVL-RYLP-EUR
RVL-RYNE-USA	The Hardy Boys: The Hidden Theft	English / French / Spanish	NTSC-U	N/A	RVL-RYNE-USA
RVL-RYNP-EUR	The Hardy Boys: The Hidden Theft	English / French / German / Spanish	PAL	N/A	RVL-RYNP-EUR
RVL-RYOE-USA	Yu-Gi-Oh! 5D's: Wheelie Breakers	English	NTSC-U	N/A	RVL-RYOE-USA
RVL-RYOJ-JPN	Yu-Gi-Oh! 5D's: Wheelie Breakers	Japanese	NTSC-J	N/A	RVL-RYOJ-JPN
RVL-RYOP-EUR	Yu-Gi-Oh! 5D's: Wheelie Breakers	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYOP-EUR
RVL-RYQE-USA	Trivial Pursuit	English / French	NTSC-U	N/A	RVL-RYQE-USA
RVL-RYQP-EUR	Trivial Pursuit	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYQP-EUR
RVL-RYQX-SCN	Trivial Pursuit	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-RYQX-SCN
RVL-RYRE-USA	Your Shape featuring Jenny McCarthy	English / French / Spanish	NTSC-U	N/A	RVL-RYRE-USA
RVL-RYRP-EUR	Your Shape	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYRP-EUR
RVL-RYTE-USA	PBR: Out of the Chute	English	NTSC-U	N/A	RVL-RYTE-USA
RVL-RYVJ-JPN	Illvelo Wii	Japanese	NTSC-J	N/A	RVL-RYVJ-JPN
RVL-RYWE-USA	Big Brain Academy: Wii Degree	English / French / Spanish	NTSC-U	N/A	RVL-RYWE-USA
RVL-RYWJ-JPN	Wii de Yawaraka Atama Juku	N/A	NTSC-J	N/A	RVL-RYWJ-JPN
RVL-RYWK-KOR	Wiiro Dahamkke! Mallangmallang Dunoegyosil	Korean	NTSC-J	N/A	RVL-RYWK-KOR
RVL-RYWP-EUR	Big Brain Academy for Wii	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYWP-EUR
RVL-RYXE-USA	Yamaha Supercross	English	NTSC-U	N/A	RVL-RYXE-USA
RVL-RYXP-EUR	Yamaha Supercross	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYXP-EUR
RVL-RYZE-USA	World Party Games	English / French / Spanish	NTSC-U	N/A	RVL-RYZE-USA
RVL-RYZP-EUR	Play the World	English / French / German / Italian / Spanish	PAL	N/A	RVL-RYZP-EUR
RVL-RZ2J-JPN	Simple Wii Series Vol. 1: The Minna de Kart Race	N/A	NTSC-J	N/A	RVL-RZ2J-JPN
RVL-RZ3J-JPN	Simple Wii Series Vol. 2: The Minna de Bass Tsuri Taikai	N/A	NTSC-J	N/A	RVL-RZ3J-JPN
RVL-RZ4J-JPN	Simple Wii Series Vol. 3: Asonde Oboeru: The Party Casino	Japanese	NTSC-J	N/A	RVL-RZ4J-JPN
RVL-RZ5J-JPN	Simple Wii Series Vol. 4: The Shooting Action	N/A	NTSC-J	N/A	RVL-RZ5J-JPN
RVL-RZ6J-JPN	Simple Wii Series Vol. 5: The Block Kuzushi	N/A	NTSC-J	N/A	RVL-RZ6J-JPN
RVL-RZ7J-JPN	Simple Wii Series Vol. 6: The Wai Wai Combat	N/A	NTSC-J	N/A	RVL-RZ7J-JPN
RVL-RZ8J-JPN	I Simple 2000 Series Wii Vol. 1: The Table Game: Mahjonggo, Shougi, Card, Hanafuda, Reversi, Gomoku Narabe	Japanese	NTSC-J	N/A	RVL-RZ8J-JPN
RVL-RZ9E-USA	Family Party: 30 Great Games	English / French / Spanish	NTSC-U	N/A	RVL-RZ9E-USA
RVL-RZ9J-JPN	Simple 2000 Series Wii Vol. 2: The Party Game	N/A	NTSC-J	N/A	RVL-RZ9J-JPN
RVL-RZ9P-EUR	Family Party: 30 Great Games	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZ9P-EUR
RVL-RZAP-EUR	Lernerfolg Grundschule Power Mathe: Der Kopfrechentrainer	English / French / German / Italian / Spanish / Turkish	PAL	N/A	RVL-RZAP-EUR
RVL-RZCE-USA	Saint	English	NTSC-U	N/A	RVL-RZCE-USA
RVL-RZDE-USA	The Legend of Zelda: Twilight Princess	English / French / Spanish	NTSC-U	N/A	RVL-RZDE-USA
RVL-RZDJ-JPN	Zelda no Densetsu: Twilight Princess	Japanese	NTSC-J	N/A	RVL-RZDJ-JPN
RVL-RZDK-KOR	The Legend of Zelda: Twilight Princess	Korean	NTSC-J	N/A	RVL-RZDK-KOR
RVL-RZDP-EUR	The Legend of Zelda: Twilight Princess	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZDP-EUR
RVL-RZEE-USA	Science Papa	English / French	NTSC-U	N/A	RVL-RZEE-USA
RVL-RZEP-EUR	Science Papa	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZEP-EUR
RVL-RZFP-EUR	Secret Files 2: Puritas Cordis	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZFP-EUR
RVL-RZHE-USA	Zoo Hospital	English	NTSC-U	N/A	RVL-RZHE-USA
RVL-RZHX-EUR	Zoo Hospital	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RZHX-EUR
RVL-RZIE-USA	Winter Sports 3: The Great Tournament	English / French / Spanish	NTSC-U	N/A	RVL-RZIE-USA
RVL-RZIP-NOE	Winter Sports 2010: The Great Tournament	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZIP-NOE
RVL-RZJD-NOE	Dead Space: Extraction	German	PAL	N/A	RVL-RZJD-NOE
RVL-RZJE-USA	Dead Space: Extraction	English / French	NTSC-U	N/A	RVL-RZJE-USA
RVL-RZJJ-JPN	Dead Space: Extraction	Japanese	NTSC-J	N/A	RVL-RZJJ-JPN
RVL-RZJP-EUR	Dead Space: Extraction	English / French / German / Italian	PAL	N/A	RVL-RZJP-EUR
RVL-RZKE-USA	Puzzle Kingdoms	English / French / Spanish	NTSC-U	N/A	RVL-RZKE-USA
RVL-RZKP-EUR	Puzzle Kingdoms	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZKP-EUR
RVL-RZLE-USA	Cook Wars	English / French / Spanish	NTSC-U	N/A	RVL-RZLE-USA
RVL-RZLP-EUR	Cooking Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-RZLP-EUR
RVL-RZNJ-JPN	Zangeki no Reginleiv	Japanese	NTSC-J	N/A	RVL-RZNJ-JPN
RVL-RZOE-USA	World of Zoo	English / French / Spanish	NTSC-U	N/A	RVL-RZOE-USA
