release_date,title,publisher,rating_scheme,rating,source_url
2023-06-15,Brave Soldier - Invasion of Cyborgs,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Cavity Busters,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Lost Lands: 砂に捕らわれた者,FIVE-BN STUDIO,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Gramik Paint Roller,Isaias Game Dev,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Hoppy Hop,Josyan,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,ちょこっとスタディ 身近なことば－かんたん雑学楽しく学べる教養脳トレクイズ－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,ProtoCorgi,Plaion,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,SUPER STAY OUT OF THE HOUSE,Puppet Combo,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Beat 'Em Up Archives (QUByte Classics),QUByte Interactive,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,悲しみの洞窟,RedDeerGames,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,ドラッグレースシミュレーター,SC Ovilex Soft,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,サマーデイズ ティリーズテイル,Silesia Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,Pandemic 1993,Taiga,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,ゾッとする怖い都市伝説－謎解き都市伝説×怪異ホラーミステリー－,TT,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,BIRDIE WING -Golf Girls' Story-,WOWWOW Technology,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-15,つくろう!ゴルフの森,カイロソフト,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-16,島々鉄道局 (Tails of Trainspot),Poly Poly Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-20,The Last Hero of Nostalgaia,Coatsink Software,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Moon Raider ムーン・レイダー,Drageus Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Neko Secret Homecoming,eastasiasoft,CERO,D,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Robolt,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Ramp Car Racing,Gametry,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Auralux: 星座,Grove Street Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Nova Lands,HypeTrain Digital,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,こんなところに?みーつけた!－ひらめき!遊んで脳トレアイテム探し!－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,ものしりクイズ 世界のどうぶつ－学べる雑学教養豆知識学習ゲーム－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,メディーバル・ロイヤル・チェス クラシック・ボード・ゲーム,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Doodle World Deluxe,Nami Tentou,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Orebody: Binder's Tale,Nami Tentou,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,アリスシスターズ,PixelHeart,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,nPiano,RedDeerGames,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,スカイキャラバン,RedDeerGames,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Unimime - Unicycle Madness,Roflcopter Ink,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,Rice Bowl Restaurant,SOFT SOURCE,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,マーブルボールフレンズ,STP WORKS,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,ダイヤモンド★ガール 〜恋の本気レッスン〜,オペラハウス,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,プリンセスクローゼット 〜オシャレと恋で私は変わる〜,不明,"","",https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,変貌カレシ 〜魅惑の香水〜,不明,"","",https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,あまあま人妻包囲網 - Stuck With Naughty Housewives -,サイバーステップ,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,美人姉妹と入れ替わり生活 -Becoming Your Beautiful Cousin-,サイバーステップ,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,The Wonderful One: After School Hero,プラチナゲームズ,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,ピクミン1,任天堂,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-22,ピクミン2,●,"","",https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-23,Dr. Fetus' Mean Meat Machine - ドクター・フィータス・ミーン・ミート・マシーン,Headup Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-23,"Farming Simulator - Farm, Tractor, Experience Logic Games Nintendo Switch Edition",INSTAMARKETINGANDGAME,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-23,トリックス・マジシャン,ラタライカゲームス,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-24,"Hooligan Simulator - San Gangster Andreas Fight for City, Battle Gangs, Shooter, Police",DEZVOLT GAMES,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-27,ゾンビ・オブ・ザ・ドット,ケムコ,CERO,C,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-27,SOULVARS,集英社ゲームズ,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Shootvaders: The Beginning,7 Raven Studios,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,第二次世界大戦: バンカーシミュレーター,Art Games Studio,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,The Medium,Bloober Team,CERO,C,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,The Lara Croft Collection,Feral Interactive,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,クラシックレーサーズエリート,Funbox Media,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,色彩感覚テスト－アートな教養脳トレ常識IQチェック－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,マウンテン・クライム・ドライバー リアル・フィジクス・アーケード・レーシング,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Mahjong Woods,Ocean Media,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Abandon Ship,Plug In Digital,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Superfidos,Red Suit Studios,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,ブルードスター,Schmidthoffer David,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Quick Race,SOURCE BYTE,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,SHIMAZU,SPACEFARER GAMES,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Your Computer Might Be At Risk,Tenebris Studio,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,最恐ホラー 悪夢のトビラ－意味がわかると怖い謎解き都市伝説怪談推理ゲーム－,TT,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,眠れぬ夜の未解決ミステリー－スリルとサスペンスの謎解き推理探偵脱出ゲーム－,TT,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,Placid Plastic Duck Simulator,Tunnel Vision,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,結合男子,スクウェア・エニックス,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,ピコンティア,フライハイワークス,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,警察署からの脱出,レジスタ,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-29,走れ!中間管理職,レジスタ,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-30,パズル ガールズ Puzzle Girls,Nerd Games,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-30,AEW Fight Forever,THQ Nordic ジャパン,CERO,C,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-06-30,ChronoBreach Ultra,ラタライカゲームス,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-04,The Settlers,ユービーアイソフト,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,Bunker 21 Extended Edition,17Studio,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,EchoBlade,eastasiasoft,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,Mr. Brocco & Co.,ESDigital Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,City Limits,JanduSoft,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,電卓メーカー:ぼくのでんたく,kids room,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,Mage & Monsters,Malvzach Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,あの子を沼らせる恋のモテ心理学－悪用厳禁モテ度診断恋愛学習ゲーム－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,ファミリー・ジグソー・パズル クラシック・モザイク・パズルズ,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,Necrosmith,Merge Games,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,センチメンタルデスループ,qureate,CERO,D,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,レインボースネーク,RandomSpin Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,剣と骨2,RedDeerGames,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
2023-07-06,Super Box Delivery: Beyond the Horizon,Revulo Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282023%E5%B9%B4%29
