id,release_date,title,publisher,bit_memory,price
406,1994-02-04,NFLフットボール'94,セガ, ,8800
407,1994-02-11,ウィンターオリンピック,セガ, ,7800
408,1994-02-18,クールスポット,ヴァージンゲーム, ,8000
409,1994-02-18,NFLプロフットボール'94,エレクトロニック・アーツ・ビクター, ,9800
410,1994-02-18,エアーマネジメントII 航空王をめざせ,光栄, ,12800
411,1994-02-18,エターナルチャンピオンズ,セガ, ,7800
412,1994-02-25,T2 ジ・アーケードゲーム,アクレイムジャパン, ,8800
413,1994-02-25,信長の野望・覇王伝,光栄, ,12800
414,1994-02-25,真・女神転生,シムス, ,7800
415,1994-02-25,ワイアラエの奇蹟,セガ, ,8800
416,1994-02-25,デビスカップ,テンゲン, ,7800
417,1994-02-25,マイクロコズム,ビクターエンタテインメント, ,8900
418,1994-03-04,2020年スーパーベースボール,エレクトロニック・アーツ・ビクター, ,9800
419,1994-03-04,ハイパーダンク・ザ・プレイオフエディション,コナミ, ,8800
420,1994-03-04,テクモ・スーパーNBAバスケットボール,テクモ, ,8900
421,1994-03-11,クレヨンしんちゃん 嵐を呼ぶ園児,マーバ, ,8800
422,1994-03-18,バンパイアキラー,コナミ, ,7800
423,1994-03-18,バーチャレーシング,セガ, ,9800
424,1994-03-18,ゲームのかんづめ VOL.1,セガ, ,3980
425,1994-03-18,ゲームのかんづめ VOL.2,セガ, ,3980
426,1994-03-18,ベアナックルIII,セガ, ,7800
427,1994-03-18,F1サーカスCD,ニチブツ, ,8800
428,1994-03-18,ハイムドール,ビクターエンタテインメント, ,8800
429,1994-03-25,WWFロイヤルランブル,アクレイムジャパン, ,8900
430,1994-03-25,信長の野望・覇王伝 <メガCD版>,光栄, ,12800
431,1994-03-25,AX-101,セガ, ,7800
432,1994-03-25,ウイングコマンダー,セガ, ,7800
433,1994-03-25,V・V,テンゲン, ,7800
