発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2011-12-22,メディアファイブ,マル合格資格奪取!社労士試験ポータブル,2,,その他,メディアファイブ,0,1,PSP
2011-12-22,システムソフト・アルファー,三極姫〜三国乱世・覇天の采配〜,2,,その他,システムソフト・アルファー,0,1,PSP
2011-12-22,ホープムーン,僕はキミだけを見つめる,2,,その他,ホープムーン,0,1,PSP
2011-12-22,コナミデジタルエンタテインメント,実況パワフルプロ野球2011決定版,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2011-12-22,サイバーフロント,想いのかけら -Close to-,2,,その他,サイバーフロント,0,1,PSP
2011-12-22,ブシロード,探偵オペラ ミルキィホームズ 1.5 〜第5話「女王からの誘い」,2,,その他,ブシロード,0,1,PSP
2011-12-22,バンダイナムコゲームス,魔法少女リリカルなのはA's PORTABLE -THE GEARS OF DESTINY-,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-01-10,ベストメディア,対戦 妖怪ダウト,2,,その他,ベストメディア,0,1,PSP
2012-01-12,バンダイナムコゲームス,スーパーロボット大戦OGサーガ 魔装機神 THE LORD OF ELEMENTAL,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-01-12,バンダイナムコゲームス,スーパーロボット大戦OGサーガ 魔装機神II REVELATION OF EVIL GOD,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-01-19,バンダイナムコゲームス,ヒーローズファンタジア,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-01-19,アイディアファクトリー,官能昔話 ポータブル,2,,その他,アイディアファクトリー,0,1,PSP
2012-01-26,アスガルド,Bullet Butlers -銃弾の彼方-,2,,その他,アスガルド,0,1,PSP
2012-01-26,BOOST ON,PhaseD 蒼華の章,2,,その他,BOOST ON,0,1,PSP
2012-01-26,メディアファイブ,マル合格資格奪取!中小企業診断士試験1 ポータブル,2,,その他,メディアファイブ,0,1,PSP
2012-01-26,メディアファイブ,マル合格資格奪取!中小企業診断士試験2 ポータブル,2,,その他,メディアファイブ,0,1,PSP
2012-01-26,アイディアファクトリー,恋愛番長2 MidnightLesson!!!,2,,その他,アイディアファクトリー,0,1,PSP
2012-01-26,バンダイナムコゲームス,機動戦士ガンダム 木馬の軌跡,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-02-02,サイバーフロント,Gift -prism-,2,YES,その他,サイバーフロント,0,1,PSP
2012-02-02,角川ゲームス,フォトカノ,2,YES,その他,角川ゲームス,0,1,PSP
2012-02-09,ディースリー・パブリッシャー,VitaminX Detective B6,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2012-02-09,コナミデジタルエンタテインメント,幻想水滸伝 紡がれし百年の時,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-02-09,アスガルド,次の犠牲者をオシラセシマス -崩壊する世界に死神と-,2,,その他,アスガルド,0,1,PSP
2012-02-16,プロトタイプ,あまつみそらに! 雲のはたてに,2,,その他,プロトタイプ,0,1,PSP
2012-02-16,アルティ,ワールド・ネバーランド 〜ククリア王国物語〜,2,,その他,アルティ,0,1,PSP
2012-02-16,コーエーテクモゲームス,戦国無双3Z Special,2,,その他,コーエーテクモゲームス,0,1,PSP
2012-02-23,QuinRose,12時の鐘とシンデレラ〜Halloween Wedding〜,2,,その他,QuinRose,0,1,PSP
2012-02-23,バンダイナムコゲームス,ねんどろいど じぇねれ〜しょん,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-02-23,Nordcurrent,アーケード・エッセンシャルズ,2,,その他,Nordcurrent,0,1,PSP
2012-02-23,Giza10,オレは少女漫画家,2,,その他,Giza10,0,1,PSP
2012-02-23,Nordcurrent,キング・オブ・プール,2,,その他,Nordcurrent,0,1,PSP
2012-02-23,バンダイナムコゲームス,テイルズ オブ ザ ヒーローズ ツインブレイヴ,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-02-23,アスガルド,フェイズD 白影の章,2,,その他,アスガルド,0,1,PSP
2012-02-23,メディアファイブ,マル合格資格奪取!宅建試験 ポータブル,2,,その他,メディアファイブ,0,1,PSP
2012-02-23,バンダイナムコゲームス,僕は友達が少ない ぽーたぶる,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-02-23,アイディアファクトリー,猛獣使いと王子様〜Snow Bride〜 Portable,2,,その他,アイディアファクトリー,0,1,PSP
2012-02-23,5pb.,車輪の国、向日葵の少女,2,YES,その他,5pb.,0,1,PSP
2012-02-23,コーエーテクモゲームス,遙かなる時空の中で5 風花記,2,,その他,コーエーテクモゲームス,0,1,PSP
2012-03-01,バンダイナムコゲームス,グレイトバトル フルブラスト,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-03-01,バンダイナムコゲームス,バトルドッジボール3,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-03-08,サイバーフロント,永遠のアセリア -この大地の果てで-,2,,その他,サイバーフロント,0,1,PSP
2012-03-15,アイディアファクトリー,AMNESIA LATER,2,,その他,アイディアファクトリー,0,1,PSP
2012-03-15,コナミデジタルエンタテインメント,ときめきメモリアル Girl's Side Premium 〜3rd Story〜,2,YES,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-03-15,コーエーテクモゲームス,ウイニングポスト7 2012,2,,その他,コーエーテクモゲームス,0,1,PSP
2012-03-15,セガ,シャイニング・ブレイド,2,YES,その他,セガ,0,1,PSP
2012-03-15,バンダイナムコゲームス,魔法少女まどか☆マギカ ポータブル,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-03-22,サイバーフロントPentavision,DJMAX ポータブル ブラック スクエア,2,,その他,サイバーフロントPentavision,0,1,PSP
2012-03-22,コナミデジタルエンタテインメント,FAIRY TAIL ゼレフ覚醒,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-03-22,セガ,クロヒョウ2 龍が如く 阿修羅編,2,,その他,セガ,0,1,PSP
2012-03-22,メディアファイブ,マル合格資格奪取!TOEIC TEST ポータブル,2,,その他,メディアファイブ,0,1,PSP
2012-03-22,サイバーフロント,リトルウィッチ パルフェ 〜黒猫魔法店物語〜,2,,その他,サイバーフロント,0,1,PSP
2012-03-22,アイディアファクトリー,華鬼 〜夢のつづき〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-03-22,アイディアファクトリー,薄桜鬼 幕末無双録,2,,その他,アイディアファクトリー,0,1,PSP
2012-03-29,アスガルド,てとてトライオン! TROPICAL,2,,その他,アスガルド,0,1,PSP
2012-03-29,アスガルド,フェイズD 黒聖の章,2,,その他,アスガルド,0,1,PSP
2012-03-29,コナミデジタルエンタテインメント,プロ野球スピリッツ2012,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-03-29,システムソフト・アルファー,戦極姫3〜天下を切り裂く光と影〜,2,,その他,システムソフト・アルファー,0,1,PSP
2012-03-29,QuinRose,逢魔時〜怪談ロマンス〜,2,,その他,QuinRose,0,1,PSP
2012-04-03,ハピネット,らぶ＠わん雀,2,,その他,ハピネット,0,1,PSP
2012-04-05,バンダイナムコゲームス,第2次スーパーロボット大戦Z 再世篇,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-04-12,アイディアファクトリー,ARMEN NOIR portable,2,,その他,アイディアファクトリー,0,1,PSP
2012-04-12,サイバーフロント,PrincessEvangile PORTABLE,2,YES,その他,サイバーフロント,0,1,PSP
2012-04-12,アイディアファクトリー,エルクローネのアトリエ 〜Dear for Otomate〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-04-19,バンダイナムコゲームス,名探偵コナン 過去からの前奏曲,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-04-19,サイバーフロント,聖なるかな -オリハルコンの名の下に-,2,,その他,サイバーフロント,0,1,PSP
2012-04-19,アイディアファクトリー,雅恋 〜MIYAKO〜 あわゆきのうたげ,2,,その他,アイディアファクトリー,0,1,PSP
2012-04-24,イースマイル,俺に働けって言われても,2,,その他,イースマイル,0,1,PSP
2012-04-26,スパイク・チュンソフト,CONCEPTION 俺の子供を産んでくれ!,2,,その他,スパイク・チュンソフト,0,1,PSP
2012-04-26,テイクツー・インタラクティブ・ジャパン2K Sports,Major League Baseball 2K12,2,,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,PSP
2012-04-26,BOOST ON,Phase D 朱姫の章,2,,その他,BOOST ON,0,1,PSP
2012-04-26,レッド・エンタテインメント,Scared Rider Xechs I+FD ポータブル,2,,その他,レッド・エンタテインメント,0,1,PSP
2012-04-26,バンダイナムコゲームス,ゲームでも、パパのいうことを聞きなさい!,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-04-26,5pb.,シュタインズ・ゲート比翼恋理のだーりん,2,,その他,5pb.,0,1,PSP
2012-04-26,角川ゲームス,未来日記 13人目の日記所有者 RE：WRITE,2,,その他,角川ゲームス,0,1,PSP
2012-04-26,バンダイナムコゲームス,青の祓魔師 幻刻の迷宮,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-05-17,アイディアファクトリー,BROTHERS CONFLICT PASSION PINK,2,,その他,アイディアファクトリー,0,1,PSP
2012-05-17,アトラス,ペルソナ2 罰,2,YES,その他,アトラス,0,1,PSP
2012-05-17,メディアファイブ,マル合格資格奪取!証券外務員試験 ポータブル,2,,その他,メディアファイブ,0,1,PSP
2012-05-17,バンダイナムコゲームス,俺の妹がこんなに可愛いわけがない ポータブルが続くわけがない,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-05-17,フリュー,文明開華 葵座異聞録 再演,2,,その他,フリュー,0,1,PSP
2012-05-24,ブロッコリー,うたの☆プリンスさまっ♪ Debut,2,,その他,ブロッコリー,0,1,PSP
2012-05-24,スターフィッシュ・エスディ,エルミナージュ ゴシック 〜ウルム・サギールと闇の儀式〜,2,,その他,スターフィッシュ・エスディ,0,1,PSP
2012-05-24,アイディアファクトリー,十三支演義 〜偃月三国伝〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-05-24,GNソフトウェア,水月 弐 〜Portable〜,2,,その他,GNソフトウェア,0,1,PSP
2012-05-31,ネットレヴォ,つよきす3学期 Portable,2,,その他,ネットレヴォ,0,1,PSP
2012-05-31,QuinRose,アブナイ恋の捜査室,2,,その他,QuinRose,0,1,PSP
2012-05-31,アークシステムワークス,ファイ・ブレイン 絆のパズル,2,,その他,アークシステムワークス,0,1,PSP
2012-05-31,アークシステムワークス,ブレイブルー コンティミュアムシフト エクステンド,2,,その他,アークシステムワークス,0,1,PSP
2012-05-31,アークシステムワークス,マル合格資格奪取!ケアマネジャー試験 ポータブル,2,,その他,アークシステムワークス,0,1,PSP
2012-05-31,花梨エンターテイメント,断罪のマリア la Campanella,2,,その他,花梨エンターテイメント,0,1,PSP
2012-05-31,TAKUYO,神さまと恋ゴコロ,2,,その他,TAKUYO,0,1,PSP
2012-05-31,アイディアファクトリー,蒼黒の楔 緋色の欠片3 明日への扉,2,,その他,アイディアファクトリー,0,1,PSP
2012-06-07,ディースリー・パブリッシャー,STORM LOVER 快!!,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2012-06-14,アクワイア,AKIBA'S TRIP PLUS,2,,その他,アクワイア,0,1,PSP
2012-06-14,アイディアファクトリーTOSE,バクダン★ハンダンSweet Fuse: At Your Side,2,,その他,アイディアファクトリーTOSE,0,1,PSP
2012-06-14,アルティ,ワールド・ネバーランド 〜ナルル王国物語〜,2,,その他,アルティ,0,1,PSP
2012-06-21,コンフォート,アルカナ・ファミリア －幽霊船の魔術師－,2,,その他,コンフォート,0,1,PSP
2012-06-21,スパイク・チュンソフト,喧嘩番長Bros. トーキョーバトルロイヤル,2,,その他,スパイク・チュンソフト,0,1,PSP
2012-06-28,light,Dies Irae 〜Amantes amentes〜,2,YES,その他,light,0,1,PSP
2012-06-28,BlueMoon,unENDing Bloody Call,2,,その他,BlueMoon,0,1,PSP
2012-06-28,QuinRose,アラビアンズ・ロスト〜The engagement on desert〜,2,,その他,QuinRose,0,1,PSP
2012-06-28,アイディアファクトリーNippon Ichi Software,ジェネレーション オブ カオス6Generation of Chaos: Pandora's Reflection,2,,その他,アイディアファクトリーNippon Ichi Software,0,1,PSP
2012-06-28,角川ゲームス,ストライクウィッチーズ -白銀の翼-,2,,その他,角川ゲームス,0,1,PSP
2012-06-28,サイバーフロント,白衣性恋愛症候群 RE:Therapy,2,YES,その他,サイバーフロント,0,1,PSP
2012-07-05,バンダイナムコゲームス,トリコ グルメサバイバル! 2,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-07-05,アルケミスト,桜花センゴク Portable,2,,その他,アルケミスト,0,1,PSP
2012-07-19,カプコン,アイルーでパズルー,2,,その他,カプコン,0,1,PSP
2012-07-19,コンパイルハート,アガレスト戦記 Mariage,2,,その他,コンパイルハート,0,1,PSP
2012-07-19,アイディアファクトリー,キミカレ 〜新学期〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-07-19,レベルファイブ,タイムトラベラーズ,2,,その他,レベルファイブ,0,1,PSP
2012-07-19,バンダイナムコゲームス,デジモンワールド リ:デジタイズ,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-07-19,アイディアファクトリー,十鬼の絆 〜関ヶ原奇譚〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-07-19,コナミデジタルエンタテインメント,実況パワフルプロ野球2012,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-07-19,アクワイア,新・剣と魔法と学園モノ。刻の学園,2,,その他,アクワイア,0,1,PSP
2012-07-19,コーエーテクモゲームス,無双OROCHI2 Special,2,,その他,コーエーテクモゲームス,0,1,PSP
2012-07-26,5pb.,DUNAMIS15,2,,その他,5pb.,0,1,PSP
2012-07-26,BOOST ON,しろくまベルスターズ♪ハッピーホリデーズ！,2,,その他,BOOST ON,0,1,PSP
2012-07-26,BOOST ON,クロノベルト -SchwarzOath-,2,,その他,BOOST ON,0,1,PSP
2012-07-26,QuinRose,グリム・ザ・バウンティハンター,2,,その他,QuinRose,0,1,PSP
2012-07-26,スパイク・チュンソフト,スーパーダンガンロンパ2 さよなら絶望学園,2,,その他,スパイク・チュンソフト,0,1,PSP
2012-07-26,PROTOTYPE,三国恋戦記〜オトメの兵法!〜,2,,その他,PROTOTYPE,0,1,PSP
2012-07-26,サイバーフロント,最果てのイマ PORTABLE,2,,その他,サイバーフロント,0,1,PSP
2012-07-26,日本ファルコム,那由多の軌跡,2,YES,その他,日本ファルコム,0,1,PSP
2012-08-02,BOOST ON,この部室は帰宅しない部が占拠しました。ぽーたぶる。 学園サマー・ウォーズ編,2,,その他,BOOST ON,0,1,PSP
2012-08-02,アルケミスト,それゆけ!ぶるにゃんマン Portable 〜とりもどせ! あいとせいぎときぼうのつにゃ缶〜,2,,その他,アルケミスト,0,1,PSP
2012-08-02,バンダイナムコゲームス,オール仮面ライダー ライダージェネレーション2,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-02,5pb.,コープスパーティー -THE ANTHOLOGY- サチコの恋愛遊戯 Hysteric Birthday 2U,2,,その他,5pb.,0,1,PSP
2012-08-08,ブシロード,探偵オペラ ミルキィホームズ 1.5 〜第6話「ビハインド・ザ・マスク」,2,,その他,ブシロード,0,1,PSP
2012-08-09,アイディアファクトリー,L.G.S 〜新説 封神演義〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-08-09,サイバーフロント,蒼い海のトリスティア ポータブル 〜ナノカ・フランカ発明工房記〜,2,,その他,サイバーフロント,0,1,PSP
2012-08-09,サイバーフロント,蒼い空のネオスフィア ポータブル 〜ナノカ・フランカ発明工房記2〜,2,,その他,サイバーフロント,0,1,PSP
2012-08-09,バンダイナムコゲームス,黒子のバスケ キセキの試合,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-21,ホープムーン,ノゾミカナエタマエ 〜Daydream Reconstruct〜,2,,その他,ホープムーン,0,1,PSP
2012-08-23,バンダイナムコゲームス,化物語 ポータブル,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-23,ブシロード,探偵オペラ ミルキィホームズ 2,2,YES,その他,ブシロード,0,1,PSP
2012-08-23,GNソフトウェア,涼風のメルト － days in the sanctuary －,2,,その他,GNソフトウェア,0,1,PSP
2012-08-30,ディースリー・パブリッシャー,Custom Drive,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2012-08-30,5pb.,あの日見た花の名前を僕達はまだ知らない。,2,,その他,5pb.,0,1,PSP
2012-08-30,バンダイナムコゲームス,るろうに剣心 -明治剣客浪漫譚- 完醒,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-30,ブロッコリー,恋戦隊LOVE＆PEACE THE P.S.P.〜パワー全開！スペシャル要素てんこもりでポータブル化大作戦である！〜,2,,その他,ブロッコリー,0,1,PSP
2012-08-30,バンダイナムコゲームス,機動戦士ガンダムAGE COSMIC DRIVE,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-30,バンダイナムコゲームス,機動戦士ガンダムAGE UNIVERSE ACCEL,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-08-30,アイディアファクトリー,源狼 GENROH,2,,その他,アイディアファクトリー,0,1,PSP
2012-08-30,BOOST ON,闇からのいざない TENEBRAE I,2,,その他,BOOST ON,0,1,PSP
2012-09-04,KEMCO,幻想クロニクルMystic Chronicles,2,,その他,KEMCO,0,1,PSP
2012-09-06,サイバーフロント,そらいろ Portable,2,,その他,サイバーフロント,0,1,PSP
2012-09-06,バンダイナムコゲームス,ロストヒーローズ,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-09-13,バンダイナムコゲームス,アクセル・ワールド Stage1 -銀翼の覚醒-,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-09-13,スターフィッシュ・エスディ,エルミナージュ異聞 アメノミハシラ,2,,その他,スターフィッシュ・エスディ,0,1,PSP
2012-09-13,サイバーフロント,シュクレ PORTABLE,2,,その他,サイバーフロント,0,1,PSP
2012-09-20,QuinRose,24時の鐘とシンデレラ 〜Halloween Wedding〜,2,,その他,QuinRose,0,1,PSP
2012-09-20,バンダイナムコゲームス,TIGER & BUNNY オンエアジャック!,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-09-20,バンダイナムコゲームス,ハンター×ハンター ワンダーアドベンチャー,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-09-20,スクウェア・エニックス,ファイナルファンタジーIII,2,,その他,スクウェア・エニックス,0,1,PSP
2012-09-20,5pb.,暁の護衛 トリニティ,2,,その他,5pb.,0,1,PSP
2012-09-20,アイディアファクトリー,白華の檻 〜緋色の欠片4〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-09-27,バンダイナムコゲームス,SDガンダム GGENERATION OVER WORLD,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-09-27,アスキー・メディアワークス,恋と選挙とチョコレート PORTABLE,2,,その他,アスキー・メディアワークス,0,1,PSP
2012-10-04,アイディアファクトリー,Confidential Money 〜300日で3000万ドル稼ぐ方法〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-10-04,バンダイナムコゲームス,サモンナイト3,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-10-04,イメージエポック,ソールトリガー,2,,その他,イメージエポック,0,1,PSP
2012-10-04,角川ゲームス,円卓の生徒 ザ・エターナル・レジェンド,2,YES,その他,角川ゲームス,0,1,PSP
2012-10-11,アイディアファクトリー,DIABOLIK LOVERS 〜Haunted dark bridal〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-10-18,エレクトロニック・アーツ,FIFA 13,2,,その他,エレクトロニック・アーツ,0,1,PSP
2012-10-18,レベルファイブ,ダンボール戦機W,2,,その他,レベルファイブ,0,1,PSP
2012-10-18,スパイク・チュンソフト,不思議のダンジョン 風来のシレン4 plus 神の眼と悪魔のヘソ,2,,その他,スパイク・チュンソフト,0,1,PSP
2012-10-18,アイディアファクトリー,薄桜鬼 遊戯録 弐 祭囃子と隊士達,2,,その他,アイディアファクトリー,0,1,PSP
2012-10-25,GNソフトウェア,Piaキャロットへようこそ!!4 〜夏の記憶〜,2,,その他,GNソフトウェア,0,1,PSP
2012-10-25,BOOST ON,この部室は帰宅しない部が占拠しました。ぽーたぶる 学園ドッグ・イヤー編,2,,その他,BOOST ON,0,1,PSP
2012-10-25,バンダイナムコゲームス,アイドルマスター シャイニーフェスタ グルーヴィーチューン,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-10-25,バンダイナムコゲームス,アイドルマスター シャイニーフェスタ ハニーサウンド,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-10-25,バンダイナムコゲームス,アイドルマスター シャイニーフェスタ ファンキーノート,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-10-25,QuinRose,百鬼夜行〜怪談ロマンス〜,2,,その他,QuinRose,0,1,PSP
2012-11-01,テイクツー・インタラクティブ・ジャパン2K Sports,NBA 2K13,2,,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,PSP
2012-11-01,システムプリズマ,かの☆やん 彼女がやんじゃったらどうするの？,2,,その他,システムプリズマ,0,1,PSP
2012-11-01,コナミデジタルエンタテインメント,ワールドサッカー ウイニングイレブン 2013Pro Evolution Soccer 2013,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-11-15,バンダイナムコゲームス,サモンナイト4,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-11-22,バンダイナムコゲームス,ココロコネクト ヨチランダム,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-11-22,アイディアファクトリー,ワンド オブ フォーチュン2 FD 〜君に捧げるエピローグ〜,2,,その他,アイディアファクトリー,0,1,PSP
2012-11-29,日本一ソフトウェア,MISSING PARTS the TANTEI STORIES Complete,2,YES,その他,日本一ソフトウェア,0,1,PSP
2012-11-29,フリュー,アンチェインブレイズ エクシヴ,2,,その他,フリュー,0,1,PSP
2012-11-29,QuinRose,スクール・ウォーズ,2,,その他,QuinRose,0,1,PSP
2012-11-29,バンダイナムコゲームス,仮面ライダー 超クライマックスヒーローズ,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-11-29,ハピネット,君が主で執事が俺で 〜お仕え日記〜 ぽーたぶる,2,,その他,ハピネット,0,1,PSP
2012-11-29,角川ゲームス,恋は校則に縛られない!,2,,その他,角川ゲームス,0,1,PSP
2012-11-29,バンダイナムコゲームス,聖闘士星矢Ω アルティメットコスモ,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-12-13,COMFORT,アルカナ・ファミリア -フェスタ・レガーロ!-,2,,その他,COMFORT,0,1,PSP
2012-12-13,GNソフトウェア,シュガーリィ ウィッシュ -Limited-,2,,その他,GNソフトウェア,0,1,PSP
2012-12-13,角川ゲームス,バカとテストと召喚獣 ポータブル,2,,その他,角川ゲームス,0,1,PSP
2012-12-13,コナミデジタルエンタテインメント,実況パワフルプロ野球2012決定版,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2012-12-20,バンダイナムコゲームス,AKB1/149 恋愛総選挙,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-12-20,アイディアファクトリー,BLACK WOLVES SAGA -Last Hope-,2,,その他,アイディアファクトリー,0,1,PSP
2012-12-20,アイディアファクトリー,Glass Heart Princess,2,,その他,アイディアファクトリー,0,1,PSP
2012-12-20,Plan Peace,Solomon's Ring 〜火の章〜,2,,その他,Plan Peace,0,1,PSP
2012-12-20,5pb.,TOKYOヤマノテBOYS Portable HONEY MILK DISC,2,YES,その他,5pb.,0,1,PSP
2012-12-20,QuinRose,ダイヤの国のアリス 〜Wonderful Wonder World〜,2,,その他,QuinRose,0,1,PSP
2012-12-20,バンダイナムコゲームス,ワンピース ROMANCE DAWN 冒険の夜明け,2,,その他,バンダイナムコゲームス,0,1,PSP
2012-12-20,GNソフトウェア,屋根裏の彼女,2,,その他,GNソフトウェア,0,1,PSP
2012-12-20,アルケミスト,水平線まで何マイル? -ORIGINAL FLIGHT-,2,,その他,アルケミスト,0,1,PSP
2012-12-27,honeybee,Starry☆Sky 〜After Spring〜 Portable,2,,その他,honeybee,0,1,PSP
2013-01-17,バンダイナムコゲームス,デジモンアドベンチャー,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-01-17,アイディアファクトリー,乙女的恋革命★ラブレボ!! 100kgからはじまる→恋物語,2,,その他,アイディアファクトリー,0,1,PSP
2013-01-17,サイバーフロント,黄昏のシンセミア portable,2,,その他,サイバーフロント,0,1,PSP
2013-01-24,5pb.,TOKYOヤマノテBOYS Portable SUPER MINT DISC,2,YES,その他,5pb.,0,1,PSP
2013-01-24,アイディアファクトリー,いっしょにごはん。PORTABLE,2,,その他,アイディアファクトリー,0,1,PSP
2013-01-24,アイレム,パチパラSLOT+ パチスロ大工の源さん 〜いくぜっ!炎の源祭編〜,2,,その他,アイレム,0,1,PSP
2013-01-24,バンダイナムコゲームス,銀魂のすごろく,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-01-31,ディースリー・パブリッシャー,Vitamin Z Graduation,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2013-01-31,バンダイナムコゲームス,アクセル・ワールド stage2 -加速の頂点-,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-01-31,アルケミスト,恋愛0キロメートル Portable,2,,その他,アルケミスト,0,1,PSP
2013-01-31,グレフ,機装猟兵ガンハウンドEX,2,YES,その他,グレフ,0,1,PSP
2013-01-31,QuinRose,黄昏時 〜怪談ロマンス〜,2,,その他,QuinRose,0,1,PSP
2013-02-07,バンダイナムコゲームス,HEROES' VS,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-02-14,角川ゲームス,さくら荘のペットな彼女,2,,その他,角川ゲームス,0,1,PSP
2013-02-14,バンダイナムコゲームス,バトルロボット魂,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-02-14,コーエーテクモゲームス,遙かなる時空の中で 〜八葉抄〜,2,,その他,コーエーテクモゲームス,0,1,PSP
2013-02-21,5pb.,TOKYOヤマノテBOYS Portable DARK CHERRY DISC,2,,その他,5pb.,0,1,PSP
2013-02-21,バンダイナムコゲームス,とある魔術と科学の群奏活劇,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-02-21,プロトタイプ,グリザイアの果実-LE FRUIT DE LA GRISAIA-,2,,その他,プロトタイプ,0,1,PSP
2013-02-21,アイディアファクトリー,デザート・キングダム ポータブル,2,,その他,アイディアファクトリー,0,1,PSP
2013-02-28,角川ゲームス,D.C.III 〜ダ・カーポIII プラス〜,2,YES,その他,角川ゲームス,0,1,PSP
2013-02-28,Plan Peace,Solomon's Ring 〜風の章〜,2,,その他,Plan Peace,0,1,PSP
2013-02-28,セガ,シャイニング・アーク,2,,その他,セガ,0,1,PSP
2013-02-28,サイバーフロント,ステラ☆シアター ポータブル,2,,その他,サイバーフロント,0,1,PSP
2013-03-07,ブロッコリー,うたの☆プリンスさまっ♪ All Star,2,,その他,ブロッコリー,0,1,PSP
2013-03-07,バンダイナムコゲームス,ウルトラマン オールスタークロニクル,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-03-07,サイバーフロント,空を仰ぎて雲たかく Portable,2,,その他,サイバーフロント,0,1,PSP
2013-03-07,花梨エンターテイメント,英国探偵ミステリア,2,,その他,花梨エンターテイメント,0,1,PSP
2013-03-14,コナミデジタルエンタテインメント,FRONTIER GATE Boost+,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2013-03-14,コーエーテクモゲームス,ウイニングポスト7 2013,2,,その他,コーエーテクモゲームス,0,1,PSP
2013-03-14,バンダイナムコゲームス,ソードアート・オンライン -インフィニティ・モーメント-,2,,その他,バンダイナムコゲームス,0,1,PSP
2013-03-20,ディースリー・パブリッシャー,TIGER & BUNNY 〜HERO'S DAY〜,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2013-03-20,コナミデジタルエンタテインメント,プロ野球スピリッツ2013,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
