発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2023-01-27,Microids（英語版）,Syberia - The World Before（英語版）,32,,SPT,Microids（英語版）,6820_0m_4923,1,野球,その他
2023-01-27,ThiGames,The Jumping Onigiri,-,,ETC,ThiGames,0,1,その他,その他
2023-01-27,ラタライカゲームス,不思議の国の夜：白ウサギの日記,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-01-28,ThiGames,Quiz Thiz France: Gold Editon,-,,ETC,ThiGames,0,1,その他,その他
2023-01-28,Zakym,Rocketio 2,-,,ETC,Zakym,0,1,その他,その他
2023-01-29,ThiGames,The Jumping Onigiri: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2023-01-30,All in! Games（英語版）,Backfirewall_,-,,ETC,All in! Games（英語版）,0,1,その他,その他
2023-01-30,Neon Doctrine,添丁の伝説,-,,ETC,Neon Doctrine,0,1,その他,その他
2023-01-31,Zakym,Mermaidio 2,-,,ETC,Zakym,0,1,その他,その他
2023-01-31,スクウェア・エニックス,PowerWash Simulator,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2023-01-31,Total Mayhem Games,We Were Here Forever（英語版）,32,,SPT,Total Mayhem Games,6820_0m_4923,1,野球,その他
2023-01-31,Indie Remix Studios,アストロ＆スージー、ビーチへ行く,-,,ETC,Indie Remix Studios,0,1,その他,その他
2023-01-31,Covalent Media,シーズン 〜未来への手紙〜（英語版）,-,,ETC,Covalent Media,0,1,その他,その他
2023-02-01,Truant Pixel,2MD: VR Football Unleashed ALL☆STAR,-,,ETC,Truant Pixel,0,1,その他,その他
2023-02-01,Zakym,Beveron,-,,ETC,Zakym,0,1,その他,その他
2023-02-01,Covalent Media,SEASON: A letter to the future（英語版）,32,,SPT,Covalent Media,6820_0m_4923,1,野球,その他
2023-02-01,Shin'en Multimedia,The Touryst（英語版）,32,,SPT,Shin'en Multimedia,6820_0m_4923,1,野球,その他
2023-02-02,Volkov Konstantin Sergeevich,A Matter of Principle,-,,ETC,Volkov Konstantin Sergeevich,0,1,その他,その他
2023-02-02,tinyBuild,Rhythm Sprout,-,,ETC,tinyBuild,0,1,その他,その他
2023-02-02,Mindscape（英語版）,ライフ・イン・ウィローデール：ファーム・アドベンチャー,-,,ETC,Mindscape（英語版）,0,1,その他,その他
2023-02-02,Shanghai Xingqi Network Technology,勇者よ急げ！Brave's Rage,31,,ACT,Shanghai Xingqi Network Technology,0,1,ローグライクアクション,その他
2023-02-03,Clockwork Origins,Elemental War,-,,ETC,Clockwork Origins,0,1,その他,その他
2023-02-03,ThiGames,Mr. Hibbl,-,,ETC,ThiGames,0,1,その他,その他
2023-02-03,ラタライカゲームス,Pets at Work,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-02-03,ケムコ,キングズディセント,-,,ETC,ケムコ,0,1,その他,その他
2023-02-03,Frontier Developments,デリバー アス マーズ（英語版）,-,,ETC,Frontier Developments,0,1,その他,その他
2023-02-04,ThiGames,Quiz Thiz Spain,-,,ETC,ThiGames,0,1,その他,その他
2023-02-04,Soft Source,海賊コード：管理者版,-,,ETC,Soft Source,0,1,その他,その他
2023-02-05,Zakym,Cario 2,-,,ETC,Zakym,0,1,その他,その他
2023-02-05,Starsign,パーティBINGO,-,,ETC,Starsign,0,1,その他,その他
2023-02-06,ThiGames,The Jumping Chicken Wings,-,,ETC,ThiGames,0,1,その他,その他
2023-02-06,Distractionware,だいしーだんじょんず（英語版）,-,,ETC,Distractionware,0,1,その他,その他
2023-02-07,ワーナー・ブラザース・インタラクティブ・エンターテイメント（英語版）,ホグワーツ・レガシー デラックスエディション,-,YES,ETC,ワーナー・ブラザース・インタラクティブ・エンターテイメント（英語版）,0,1,その他,その他
2023-02-08,ThiGames,The Jumping Chicken Wings: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2023-02-08,Eastasiasoft,The Redress of Mira,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-02-09,Phoenixx,Potion Permit（英語版）,32,,SPT,Phoenixx,6820_0m_4923,1,野球,その他
2023-02-09,ガルドラ・スタジオ,アルカディア・フォールン,-,,ETC,ガルドラ・スタジオ,0,1,その他,その他
2023-02-10,Soft Source,DreadOut 2（英語版）,32,,SPT,Soft Source,6820_0m_4923,1,野球,その他
2023-02-10,WildSphere,Oxide Room 104,-,,ETC,WildSphere,0,1,その他,その他
2023-02-10,ラタライカゲームス,ゴー・ゴー・ポーゴー・ガール,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-02-14,Kitfox Games（英語版）,Boyfriend Dungeon（英語版）,32,,SPT,Kitfox Games（英語版）,6820_0m_4923,1,野球,その他
2023-02-14,H2インタラクティブ,Journey To The Savage Planet（英語版）: Employee Of The Month,32,,SPT,H2インタラクティブ,6820_0m_4923,1,野球,その他
2023-02-14,Shanghai Xingqi Network Technology,ソウル オブ クロノス,-,,ETC,Shanghai Xingqi Network Technology,0,1,その他,その他
2023-02-15,ラタライカゲームス,Pocket Witch,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-02-16,オーイズミ・アミュージオ,In Sound Mind,31,YES,ADV,オーイズミ・アミュージオ,0,1,ホラーアドベンチャー,その他
2023-02-17,ラタライカゲームス,CyberHeroes Arena DX,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-02-17,Devolver Digital,Shadow Warrior 3（英語版）: Definitive Edition,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2023-02-17,エレクトロニック・アーツ,WILD HEARTS（英語版）,32,YES,SPT,エレクトロニック・アーツ,6820_0m_4923,1,野球,その他
2023-02-18,The Voices Games,Violetti Goottii,-,,ETC,The Voices Games,0,1,その他,その他
2023-02-21,Soedesco（英語版）,Seven Doors,-,,ETC,Soedesco（英語版）,0,1,その他,その他
2023-02-21,ソニー・インタラクティブエンタテインメント,レジェンド・オブ・ドラグーン,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2023-02-21,ソニー・インタラクティブエンタテインメント,ワイルドアームズ 2ndイグニッション,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2023-02-21,マーベラス,牧場物語 ハーベストムーン,-,,ETC,マーベラス,0,1,その他,その他
2023-02-22,Thirdverse,ALTAIR BREAKER,-,,ETC,Thirdverse,0,1,その他,その他
2023-02-22,Vertigo Games,After the Fall,-,,ETC,Vertigo Games,0,1,その他,その他
2023-02-22,Mekiwi Oy,Cave Digger 2: Dig Harder,-,,ETC,Mekiwi Oy,0,1,その他,その他
2023-02-22,Fast Travel Games（英語版）,Cities: VR,-,,ETC,Fast Travel Games（英語版）,0,1,その他,その他
2023-02-22,Owlchemy Labs（英語版）,Cosmonious High（英語版）,32,,SPT,Owlchemy Labs（英語版）,6820_0m_4923,1,野球,その他
2023-02-22,MyDearest,DYSCHRONIA: Chronos Alternate,-,,ETC,MyDearest,0,1,その他,その他
2023-02-22,Garage51 Entertainment,Drums Rock,-,,ETC,Garage51 Entertainment,0,1,その他,その他
2023-02-22,ソニー・インタラクティブエンタテインメント,Horizon Call of the Mountain（英語版）,32,,SPT,ソニー・インタラクティブエンタテインメント,6820_0m_4923,1,野球,その他
2023-02-22,Owlchemy Labs（英語版）,Job Simulator（英語版）,30,,SLG,Owlchemy Labs（英語版）,6820_0m_4923,1,シミュレーション,その他
2023-02-22,Coatsink Software,Jurassic World Aftermath（英語版）,32,,SPT,Coatsink Software,6820_0m_4923,1,野球,その他
2023-02-22,Better Than Life B.V.,Kayak VR: Mirage（英語版）,32,,SPT,Better Than Life B.V.,6820_0m_4923,1,野球,その他
2023-02-22,ジェムドロップ,Kizuna AI - Touch the Beat!,-,,ETC,ジェムドロップ,0,1,その他,その他
2023-02-22,Polyarc,Moss:第2巻（英語版）,32,,SPT,Polyarc,6820_0m_4923,1,野球,その他
2023-02-22,Polyarc（英語版）,Moss（英語版）,32,,SPT,Polyarc（英語版）,6820_0m_4923,1,野球,その他
2023-02-22,Cloudhead Games,Pistol Whip,-,,ETC,Cloudhead Games,0,1,その他,その他
2023-02-22,Realities.io,Puzzling Places,-,,ETC,Realities.io,0,1,その他,その他
2023-02-22,Wanadev Eurl,Ragnarock,-,,ETC,Wanadev Eurl,0,1,その他,その他
2023-02-22,KR Games,Remoteness,-,,ETC,KR Games,0,1,その他,その他
2023-02-22,Enhance Games,Rez Infinite,35,,ASHT,Enhance Games,0,1,共感覚シューティング,その他
2023-02-22,17-BIT,Song in the Smoke Rekindled,-,,ETC,17-BIT,0,1,その他,その他
2023-02-22,The Yogscast（英語版）,Startenders: 銀河系バーテンダー,-,,ETC,The Yogscast（英語版）,0,1,その他,その他
2023-02-22,Sinn Studio,Swordsman VR,-,,ETC,Sinn Studio,0,1,その他,その他
2023-02-22,Drool,THUMPER リズム・バイオレンスゲーム（英語版）,31,,音,Drool,0,1,リズムアクション,その他
2023-02-22,Devolver Digital,Tentacular（英語版）,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2023-02-22,Enhance Games,Tetris Effect: Connected,-,YES,ETC,Enhance Games,0,1,その他,その他
2023-02-22,Funktronic Labs（英語版）,The Light Brigade,-,,ETC,Funktronic Labs（英語版）,0,1,その他,その他
2023-02-22,HandyGames（英語版）,Townsmen VR（英語版）,32,,SPT,HandyGames（英語版）,6820_0m_4923,1,野球,その他
2023-02-22,Vertigo Games,Unplugged - Air Guitar,-,,ETC,Vertigo Games,0,1,その他,その他
2023-02-22,Triband Production,WHAT THE BAT?,-,,ETC,Triband Production,0,1,その他,その他
2023-02-22,Thirdverse,X8,-,,ETC,Thirdverse,0,1,その他,その他
2023-02-22,TribeXR,Zenith: The Last City（英語版）,32,,SPT,TribeXR,6820_0m_4923,1,野球,その他
2023-02-22,あまた,オノゴロ物語 ～The Tale of Onogoro～,-,,ETC,あまた,0,1,その他,その他
2023-02-22,Pontoco,ザ ラスト クロックワインダー,-,,ETC,Pontoco,0,1,その他,その他
2023-02-22,ディズニー・インタラクティブ,スター・ウォーズ：テールズ・フロム・ザ・ギャラクシーズ・エッジ（英語版）,-,,ETC,ディズニー・インタラクティブ,0,1,その他,その他
2023-02-22,Resolution Games,デメオ: ダンジョン アドベンチャー（英語版）,-,,ETC,Resolution Games,0,1,その他,その他
2023-02-22,コスモマキアー,ファンタビジョン202X,-,YES,ETC,コスモマキアー,0,1,その他,その他
2023-02-22,セガ,龍が如く 維新! 極,34,YES,AADV,セガ,5828_0m_3658n,1,アクションアドベンチャー,その他
2023-02-23,Nacon,Blood Bowl 3（英語版）,32,,SPT,Nacon,6820_0m_4923,1,野球,その他
2023-02-23,Dovetail Games（英語版）,CATAN - コンソール・エディション,-,,ETC,Dovetail Games（英語版）,0,1,その他,その他
2023-02-23,インティ・クリエイツ,Grim Guardians: Demon Purge,-,YES,ETC,インティ・クリエイツ,0,1,その他,その他
2023-02-23,Kalypso Media Japan,トルトゥーガ パイレーツ テイル,-,YES,ETC,Kalypso Media Japan,0,1,その他,その他
2023-02-23,MOSS,雷電III×MIKADO MANIAX,-,YES,ETC,MOSS,0,1,その他,その他
2023-02-24,ラタライカゲームス,Lootbox Lyfe+,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-02-24,スクウェア・エニックス,OCTOPATH TRAVELER II,-,YES,ETC,スクウェア・エニックス,0,1,その他,その他
2023-02-28,Koch Media（英語版）,Scars Above（英語版）,32,YES,SPT,Koch Media（英語版）,6820_0m_4923,1,野球,その他
2023-02-28,Somequest,キューティー ハック - 写真を盗られちゃった！,-,,ETC,Somequest,0,1,その他,その他
2023-03-01,カウキャット・ゲームズ,BROK the InvestiGator 名探偵ブロクと秘密の依頼,-,,ETC,カウキャット・ゲームズ,0,1,その他,その他
2023-03-01,Plug In Digital,Lethis - Path of Progress,-,,ETC,Plug In Digital,0,1,その他,その他
2023-03-01,Marker Games,Right and Down,-,,ETC,Marker Games,0,1,その他,その他
2023-03-02,Eastasiasoft,Pretty Girls Breakers! PLUS,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-03-03,Fellow Traveller,No Longer Home（英語版）,32,,SPT,Fellow Traveller,6820_0m_4923,1,野球,その他
2023-03-03,コーエーテクモゲームス,Wo Long: Fallen Dynasty,36,YES,ARPG,コーエーテクモゲームス,5800_0m_3630n,1,ダーク三國アクションRPG,その他
2023-03-03,Eastasiasoft,ファイト＆レイジ,31,,ACT,Eastasiasoft,0,1,ベルトスクロールアクション,その他
2023-03-03,ライアットゲームズ,ルインドキング：リーグ・オブ・レジェンド ストーリー（英語版）,-,,ETC,ライアットゲームズ,0,1,その他,その他
2023-03-03,ケムコ,笑顔の錬金術師,30,,SLG,ケムコ,0,1,錬金術シミュレーション,その他
2023-03-07,テイクツー・インタラクティブ,The Outer Worlds: スペーサーズチョイス エディション,-,,ETC,テイクツー・インタラクティブ,0,1,その他,その他
2023-03-08,Eastasiasoft,Cions of Vega,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-03-08,505 Games,Rogue Spirit,-,,ETC,505 Games,0,1,その他,その他
2023-03-09,アタリ,Caverns of Mars: Recharged,-,,ETC,アタリ,0,1,その他,その他
2023-03-09,Nacon,Clash: Artifacts of Chaos（英語版）,32,,SPT,Nacon,6820_0m_4923,1,野球,その他
2023-03-09,Eastasiasoft,Gunborg: Dark Matters,30,,AADV,Eastasiasoft,0,1,アクションアドベンチャー,その他
2023-03-09,Beep Japan,Melon Journey: Bittersweet Memories,-,YES,ETC,Beep Japan,0,1,その他,その他
2023-03-09,マイルストーン,Monster Energy Supercross - The Official Videogame 6（英語版）,32,,SPT,マイルストーン,6820_0m_4923,1,野球,その他
2023-03-09,クラウディッドレパードエンタテインメント（中国語版）,ONI - 空と風の哀歌,30,YES,ACT,クラウディッドレパードエンタテインメント（中国語版）,0,1,3Dアクション,その他
2023-03-09,The Arcade Crew,The Last Spell（英語版）,32,,SPT,The Arcade Crew,6820_0m_4923,1,野球,その他
2023-03-09,Wired Productions（英語版）,Tiny Troopers: Global Ops,-,YES,ETC,Wired Productions（英語版）,0,1,その他,その他
2023-03-09,コーエーテクモゲームス,零 ～月蝕の仮面～,-,,ETC,コーエーテクモゲームス,6182_0m_4012,1,その他,その他
2023-03-10,Skybound Games（英語版）,Before Your Eyes（英語版）,32,,SPT,Skybound Games（英語版）,6820_0m_4923,1,野球,その他
2023-03-10,ラタライカゲームス,EvilUP,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-03-10,Bedtime Digital Games,Figment 2: Creed Valley,32,,ADV,Bedtime Digital Games,0,1,パズルアドベンチャー,その他
2023-03-10,Gamuzumi,Mythology Waifus Mahjong,-,,ETC,Gamuzumi,0,1,その他,その他
2023-03-10,Koch Media,異夢迷都 果てなき螺旋,-,YES,ETC,Koch Media,0,1,その他,その他
2023-03-13,Gammera Nest Sl,Insomnis Long Night,-,,ETC,Gammera Nest Sl,0,1,その他,その他
2023-03-13,Koch Media（英語版）,Mount & Blade II: Bannerlord - Digital Deluxe,-,,ETC,Koch Media（英語版）,0,1,その他,その他
2023-03-15,Eastasiasoft,Tricky Thief,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-03-15,Plug In Digital,ヴァーナルエッジ,-,,ETC,Plug In Digital,0,1,その他,その他
2023-03-16,オーイズミ・アミュージオ,Dawn of the Monsters（英語版）,32,YES,SPT,オーイズミ・アミュージオ,6820_0m_4923,1,野球,その他
2023-03-16,United Games Entertainment GmbH,Jitsu Squad,31,,ACT,United Games Entertainment GmbH,0,1,ベルトスクロールアクション,その他
2023-03-16,スーパーマッシブゲームズ,The Dark Pictures: Switchback VR,-,,ETC,スーパーマッシブゲームズ,0,1,その他,その他
2023-03-16,Eastasiasoft,Zapling Bygone,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-03-16,ユービーアイソフト,アノ1800（英語版）,32,YES,SPT,ユービーアイソフト,6820_0m_4923,1,野球,その他
2023-03-16,ユービーアイソフト,バックビート,30,,音,ユービーアイソフト,0,1,音楽ストラテジーパズル,その他
2023-03-17,Devolver Digital,McPixel 3,-,,ETC,Devolver Digital,0,1,その他,その他
2023-03-17,Mekiwi Oy,Seeker: My Shadow,-,,ETC,Mekiwi Oy,0,1,その他,その他
2023-03-17,ラタライカゲームス,The Guise,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-03-17,テイクツー・インタラクティブ,WWE 2K23（英語版） 両世代機対応デジタル エディション,32,,SPT,テイクツー・インタラクティブ,6820_0m_4923,1,野球,その他
2023-03-21,バンダイナムコエンターテインメント,R4 -RIDGE RACER TYPE 4-,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2023-03-21,Awaceb,Tchia（英語版）,32,,SPT,Awaceb,6820_0m_4923,1,野球,その他
2023-03-21,ソニー・インタラクティブエンタテインメント,ピポサルアカデミ〜ア2 - あいあいサルゲ〜ジャンケンバトル! -,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2023-03-22,Tripwire Interactive,Deceive Inc.,-,,ETC,Tripwire Interactive,0,1,その他,その他
2023-03-23,Soft Source,Apsulov: End of Gods,-,,ETC,Soft Source,0,1,その他,その他
2023-03-23,あまた,Last Labyrinth,31,,ADV,あまた,0,1,VR脱出アドベンチャー,その他
2023-03-23,グランゼーラ,R-TYPE FINAL 3 EVOLVED（英語版）,32,YES,SPT,グランゼーラ,6820_0m_4923,1,野球,その他
2023-03-23,Volkov Konstantin Sergeevich,Sister,-,,ETC,Volkov Konstantin Sergeevich,0,1,その他,その他
2023-03-23,コーエーテクモゲームス,ライザのアトリエ3 〜終わりの錬金術士と秘密の鍵〜,34,YES,RPG,コーエーテクモゲームス,6198_0m_4028,1,錬金術RPG,その他
2023-03-24,ラタライカゲームス,Steel Defier,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-03-24,Ripples Asia Venture,The Crown of Wu,-,,ETC,Ripples Asia Venture,0,1,その他,その他
2023-03-24,カプコン,バイオハザード RE:4,37,YES,ETC,カプコン,6083_0m_3913,1,サバイバルホラー,その他
2023-03-25,Naked Monkey,Galaxy Kart,-,,ETC,Naked Monkey,0,1,その他,その他
2023-03-28,ソニー・インタラクティブエンタテインメント,MLB The Show 23（英語版）,30,YES,SPT,ソニー・インタラクティブエンタテインメント,6820_0m_4923,1,メジャーリーグベースボール,その他
2023-03-29,Eastasiasoft,RunBean Galactic,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-03-30,JanduSoft,Dashing Orange,-,,ETC,JanduSoft,0,1,その他,その他
2023-03-30,Ravenscourt（英語版）,The Chant,30,YES,ADV,Ravenscourt（英語版）,0,1,ホラーアドベンチャー,その他
2023-03-30,WIRED PRODUCTIONS,The Last Worker,-,,ETC,WIRED PRODUCTIONS,0,1,その他,その他
2023-03-30,コーエーテクモゲームス,ウイニングポスト10,33,YES,SLG,コーエーテクモゲームス,6203_0m_4033,1,競馬シミュレーション,その他
2023-03-30,ハピネット,シリアルクリーナーズ,32,,ACT,ハピネット,0,1,クライムアクション,その他
2023-03-30,Game Source Entertainment,ミスト探偵,31,YES,ADV,Game Source Entertainment,0,1,推理アドベンチャー,その他
2023-03-31,ラタライカゲームス,Billy 101,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-03-31,PM Studios,Blade Assault,-,,ETC,PM Studios,0,1,その他,その他
2023-03-31,Devolver Digital,GORN（英語版）,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2023-04-03,Odders Lab,LES MILLS BODYCOMBAT,-,,ETC,Odders Lab,0,1,その他,その他
2023-04-04,Atari,Atari Mania,-,,ETC,Atari,0,1,その他,その他
2023-04-04,Survios（英語版）,Creed: Rise to Glory（英語版） - Championship Edition,32,,SPT,Survios（英語版）,6820_0m_4923,1,野球,その他
2023-04-04,Behaviour Digital,Meet Your Maker（英語版）,32,,SPT,Behaviour Digital,6820_0m_4923,1,野球,その他
2023-04-04,Ravenscourt（英語版）,Road 96: Mile 0（英語版）,32,,SPT,Ravenscourt（英語版）,6820_0m_4923,1,野球,その他
2023-04-06,FusionPlay GmbH,Across the Valley,-,,ETC,FusionPlay GmbH,0,1,その他,その他
2023-04-06,Phoenixx,Curse of the Sea Rats,-,,ETC,Phoenixx,0,1,その他,その他
2023-04-06,Beep Japan,Hell Pie,-,,ETC,Beep Japan,0,1,その他,その他
2023-04-06,Eastasiasoft,Pretty Girls Tile Match,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-04-06,Neon Doctrine,The Library of Babel,-,,ETC,Neon Doctrine,0,1,その他,その他
2023-04-06,PLAYISM,溶鉄のマルフーシャ,30,,RTS,PLAYISM,0,1,タワーディフェンス,その他
2023-04-07,ラタライカゲームス,Bumballon,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-04-07,エレクトロニック・アーツ,EA SPORTS PGA TOUR（英語版）,32,,SPT,エレクトロニック・アーツ,6820_0m_4923,1,野球,その他
2023-04-11,Frogwares（英語版）,Sherlock Holmes: The Awakened（英語版）,32,,SPT,Frogwares（英語版）,6820_0m_4923,1,野球,その他
2023-04-12,Eastasiasoft,Hyper-5,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-04-13,Beep Japan,Atomic Heart,30,YES,ARPG,Beep Japan,6206_0m_4036,1,アクションRPG,その他
2023-04-13,3goo,Chef Life: A Restaurant Simulator,-,,ETC,3goo,0,1,その他,その他
2023-04-13,Joindots GmbH,Rubberduck Wave Racer,-,,ETC,Joindots GmbH,0,1,その他,その他
2023-04-13,United Games Entertainment GmbH,キャノンダンサー Osman,-,,ETC,United Games Entertainment GmbH,0,1,その他,その他
2023-04-14,HandyGames,DE-EXIT - Eternal Matters,-,,ETC,HandyGames,0,1,その他,その他
2023-04-14,ラタライカゲームス,Ultra Pixel Survive,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-04-18,Maximum Games（英語版）,God of Rock,-,,ETC,Maximum Games（英語版）,0,1,その他,その他
2023-04-18,Bohemia Interactive,Someday You'll Return（英語版）: Director's Cut,32,,SPT,Bohemia Interactive,6820_0m_4923,1,野球,その他
2023-04-18,ゲームロフト,ディズニー スピードストーム（英語版）,-,,ETC,ゲームロフト,0,1,その他,その他
2023-04-19,Eastasiasoft,Ayre and the Crystal Comet,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-04-19,Xbox Game Studios,Minecraft Legends,31,YES,ACT,Xbox Game Studios,0,1,アクションストラテジー,その他
2023-04-19,Firestoke Games,プラネット・キューブ：エッジ,-,,ETC,Firestoke Games,0,1,その他,その他
2023-04-19,ライドオンジャパン,マーセナリーズラメント 銀狼と巫女を廻る七つ星,-,,ETC,ライドオンジャパン,0,1,その他,その他
2023-04-19,ライアットゲームズ,メイジシーカー: リーグ・オブ・レジェンド ストーリー,-,,ETC,ライアットゲームズ,0,1,その他,その他
2023-04-20,H2インタラクティブ,Teslagrad 2,-,,ETC,H2インタラクティブ,0,1,その他,その他
2023-04-20,コーラス・ワールドワイド,コーヒートーク エピソード2：ハイビスカス＆バタフライ,31,YES,ADV,コーラス・ワールドワイド,0,1,バリスタ体験ノベル,その他
2023-04-21,ラタライカゲームス,Light of Life,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-04-21,Eastasiasoft,Moe Waifu H,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-04-21,505 Games,Stray Blade,-,,ETC,505 Games,0,1,その他,その他
2023-04-21,H2インタラクティブ,Teslagrad Remastered,-,,ETC,H2インタラクティブ,0,1,その他,その他
2023-04-21,Assemble Entertainment,XEL,-,,ETC,Assemble Entertainment,0,1,その他,その他
2023-04-25,Frontier Developments,Stranded: Alien Dawn,-,,ETC,Frontier Developments,0,1,その他,その他
2023-04-25,Embers,Strayed Lights,-,,ETC,Embers,0,1,その他,その他
2023-04-25,Dovetail Games,TramSim,-,,ETC,Dovetail Games,0,1,その他,その他
2023-04-26,MoonGlass,Golden Force,-,,ETC,MoonGlass,0,1,その他,その他
2023-04-26,Evgeniy Kolpakov,Mangavania,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2023-04-26,Eastasiasoft,Neko Rescue Tale,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-04-26,Openlab,Roller Drama,-,,ETC,Openlab,0,1,その他,その他
2023-04-26,Enerton Alexandre De Castro,Superfidos,-,,ETC,Enerton Alexandre De Castro,0,1,その他,その他
2023-04-27,Eastasiasoft,A Musical Story,30,,音,Eastasiasoft,0,1,リズムアクション,その他
2023-04-27,Merge Games,Bramble The Mountain King,30,,ADV,Merge Games,0,1,ホラーアドベンチャー,その他
2023-04-27,Game Source Entertainment,DREDGE（英語版）,32,YES,SPT,Game Source Entertainment,6820_0m_4923,1,野球,その他
2023-04-27,スクウェア・エニックス,LIVE A LIVE,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2023-04-27,Shin'en multimedia（英語版）,THE PUNCHUIN,-,,ETC,Shin'en multimedia（英語版）,0,1,その他,その他
2023-04-27,H2インタラクティブ,WORLD WAR Z: Aftermath,-,YES,ETC,H2インタラクティブ,6382_0m_4213,1,その他,その他
2023-04-27,H2インタラクティブ,アフターイメージ,-,YES,ETC,H2インタラクティブ,0,1,その他,その他
2023-04-28,Devolver Digital,CARRION,33,,ACT,Devolver Digital,0,1,ホラーアクション,その他
2023-04-28,ラタライカゲームス,Gematombe,-,,ETC,ラタライカゲームス,0,1,その他,その他
2023-04-28,Klabater,Tin Can,-,,ETC,Klabater,0,1,その他,その他
2023-04-28,ケムコ,イハナシの魔女,-,,ETC,ケムコ,0,1,その他,その他
2023-04-28,エレクトロニック・アーツ,スター・ウォーズ ジェダイ:サバイバー,-,YES,ETC,エレクトロニック・アーツ,0,1,その他,その他
2023-04-28,コーラス・ワールドワイド,モスメン 1966,-,,ETC,コーラス・ワールドワイド,0,1,その他,その他
2023-04-28,カプコン,モンスターハンターライズ：サンブレイク,38,,ACT,カプコン,0,1,ハンティングアクション,その他
2023-04-28,コーラス・ワールドワイド,ヴァーニーレイク,-,,ETC,コーラス・ワールドワイド,0,1,その他,その他
2023-05-02,Odyssey Interactive,Omega Strikers（英語版）,32,,SPT,Odyssey Interactive,6820_0m_4923,1,野球,その他
2023-05-03,パラドックスインタラクティブ,Age of Wonders 4,-,,ETC,パラドックスインタラクティブ,0,1,その他,その他
2023-05-03,Marker Games,Between Time: Escape Room,-,,ETC,Marker Games,0,1,その他,その他
2023-05-03,Eastasiasoft,Color Pals,-,,ETC,Eastasiasoft,0,1,その他,その他
2023-05-03,Evgeniy Kolpakov,Weeping Willow,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2023-05-04,Nacon,AFL 23（英語版）,32,,SPT,Nacon,6820_0m_4923,1,野球,その他
2023-05-04,ソニー・インタラクティブエンタテインメント,Marvel's Spider-Man Remastered,-,,ETC,ソニー・インタラクティブエンタテインメント,1794_0m_1222,1,その他,その他
2023-05-05,Soft Source,Clive 'N' Wrench,-,,ETC,Soft Source,0,1,その他,その他
2023-05-08,あまた,Organ Quarter,-,,ETC,あまた,0,1,その他,その他
2023-05-09,Devolver Digital,Weird West（英語版）: Definitive Edition,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2023-05-10,Evgeniy Kolpakov,Boss Rush: Mythology,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2023-05-11,Joindots GmbH,3D MiniGolf,-,,ETC,Joindots GmbH,0,1,その他,その他
2023-05-11,Perpetual Europe,Death or Treat,-,,ETC,Perpetual Europe,0,1,その他,その他
2023-05-11,Toplitz Productions,Garden Simulator,-,,ETC,Toplitz Productions,0,1,その他,その他
2023-05-11,Klabater,Legend of Keepers: Career of a Dungeon Manager,-,,ETC,Klabater,0,1,その他,その他
2023-05-11,Artax Games,MathLand - マスランド,-,,ETC,Artax Games,0,1,その他,その他
