発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2025-04-24,SNK,餓狼伝説 City of the Wolves,2,,その他,SNK,0,1,Xbox Series X/S
2025-05-12,ベセスダ・ソフトワークス,DOOM: The Dark Ages コレクターズ バンドル,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2025-06-05,インティ・クリエイツ,グリム・ガーディアンズ サーヴァント・オブ・ザ・ダーク,2,,その他,インティ・クリエイツ,0,1,Xbox Series X/S
2025-06-06,COGNOSPHERE PTE. LTD.,ゼンレスゾーンゼロ,2,,その他,COGNOSPHERE PTE. LTD.,0,1,Xbox Series X/S
2025-06-09,スクウェア・エニックス,FINAL FANTASY XVI,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2025-06-19,アトラス,RAIDOU Remastered: 超力兵団奇譚,2,,その他,アトラス,0,1,Xbox Series X/S
2025-08-19,TiMi Studio Group,Delta Force,2,,その他,TiMi Studio Group,0,1,Xbox Series X/S
2025-10-21,日本マイクロソフト（Xbox Game Studios）,NINJA GAIDEN 4 Deluxe Edition,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2025-10-23,アークシステムワークス,ダブルドラゴン リヴァイヴ,2,,その他,アークシステムワークス,0,1,Xbox Series X/S
2025-10-30,日本マイクロソフト（Xbox Game Studios）,The Outer Worlds 2 Premium Edition,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2025-11-14,日本マイクロソフト（Xbox Game Studios）,コール オブ デューティ ブラックオプス 7,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2026-03-27,"Limited Run Games, Inc.",MARVEL MaXimum Collection,2,,その他,"Limited Run Games, Inc.",0,1,Xbox Series X/S
2026-05-19,日本マイクロソフト（Xbox Game Studios）,Forza Horizon 6,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2026-07-28,日本マイクロソフト（Xbox Game Studios）,Halo: Campaign Evolved,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2026-10-23,日本マイクロソフト（Xbox Game Studios）,コール オブ デューティ4 モダン・ウォーフェア,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2027-02-24,日本マイクロソフト（Xbox Game Studios）,Fable,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
