発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2025-02-27,Yellow ink,Call of Warzone,-,,ETC,Yellow ink,0,1,その他,その他
2025-02-27,Dojo System,Die by Anything,-,,ETC,Dojo System,0,1,その他,その他
2025-02-27,Flynn's Arcade,Freddy Farmer フレッディー・ファーマー,-,,ETC,Flynn's Arcade,0,1,その他,その他
2025-02-27,QUByte Interactive,Glover (QUByte Classics)（英語版）,-,,ETC,QUByte Interactive,0,1,その他,その他
2025-02-27,Gametry,Golf Loop,-,,ETC,Gametry,0,1,その他,その他
2025-02-27,17Studio,Hentai Waifu 5,-,,ETC,17Studio,0,1,その他,その他
2025-02-27,RedDeerGames,I See Red,-,,ETC,RedDeerGames,0,1,その他,その他
2025-02-27,Eclipse Interactive,Japanese Drift Master,-,,ETC,Eclipse Interactive,0,1,その他,その他
2025-02-27,シンク・アンド・フィール,LAPIDARY: Jewel Craft Simulator,-,,ETC,シンク・アンド・フィール,0,1,その他,その他
2025-02-27,Testagamercreations,Liar's Pub,-,,ETC,Testagamercreations,0,1,その他,その他
2025-02-27,CGI LAB,Little Paws: Kitty Cat Simulator - キティ キャット シミュレーター,-,,ETC,CGI LAB,0,1,その他,その他
2025-02-27,SOFT SOURCE,My Night Job,-,,ETC,SOFT SOURCE,0,1,その他,その他
2025-02-27,Dojo System,Mycelium Heaven,-,,ETC,Dojo System,0,1,その他,その他
2025-02-27,ESDigital Games,Overtop,-,,ETC,ESDigital Games,0,1,その他,その他
2025-02-27,Sometimes You,Prison Loop,-,,ETC,Sometimes You,0,1,その他,その他
2025-02-27,サクセス,Puzzle ライト&マッシュルーム1000,-,,ETC,サクセス,0,1,その他,その他
2025-02-27,Sometimes You,Rabbit Raid,-,,ETC,Sometimes You,0,1,その他,その他
2025-02-27,プロトタイプ,Re;quartz零度,-,YES,ETC,プロトタイプ,0,1,その他,その他
2025-02-27,Pakotime,Sugoi Girls: Sexy Steampunk,-,,ETC,Pakotime,0,1,その他,その他
2025-02-27,COOL DEVS,The Bad Parents,-,,ETC,COOL DEVS,0,1,その他,その他
2025-02-27,Burlea Games Studio,The Bodycam Shooter,-,,ETC,Burlea Games Studio,0,1,その他,その他
2025-02-27,XenoXeno,THE POOLS,-,,ETC,XenoXeno,0,1,その他,その他
2025-02-27,Zerouno Games,The Zebra-Man!,-,,ETC,Zerouno Games,0,1,その他,その他
2025-02-27,indie.io,Vertical Kingdom,-,,ETC,indie.io,0,1,その他,その他
2025-02-27,Grizzly Games,VoidCraft Island Chronicles: Sky Survival,-,,ETC,Grizzly Games,0,1,その他,その他
2025-02-27,アクアプラス,うたわれるもの トリロジーセット,-,YES,ETC,アクアプラス,0,1,その他,その他
2025-02-27,エンターグラム,おかゆにゅ〜〜む!,-,YES,ETC,エンターグラム,0,1,その他,その他
2025-02-27,カエルパンダ,くるくる回そう!方向幕コレクション for Nintendo Switch -阪神電気鉄道編- 鉄道方向幕シミュレーター,-,,ETC,カエルパンダ,0,1,その他,その他
2025-02-27,Vilius Prakapas,アンチペイント,-,,ETC,Vilius Prakapas,0,1,その他,その他
2025-02-27,日本一ソフトウェア,クラシックダンジョンX3,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2025-02-27,Ogre Pixel,ジャンパー・ジョン,-,,ETC,Ogre Pixel,0,1,その他,その他
2025-02-27,MASK,スポーツマルバツクイズ－2択でかんたん体育勉強学習教養豆知識雑学ゲーム－,-,,ETC,MASK,0,1,その他,その他
2025-02-27,CobraTekku Games,フットガン: アンダーグラウンド,-,,ETC,CobraTekku Games,0,1,その他,その他
2025-02-27,Smart Space Solutions,ブレイズラッシュ（英語版）,-,,ETC,Smart Space Solutions,0,1,その他,その他
2025-02-27,エンターグラム,ボクと彼女たちの実習日誌,-,YES,ETC,エンターグラム,0,1,その他,その他
2025-02-27,NOSTRA GAMES,ボールティング・チャンピオンズ Vaulting Champions,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-02-27,トローゼ,ワールド アット ウォー ノルマンディー,-,,ETC,トローゼ,0,1,その他,その他
2025-02-27,アイディアファクトリー,冬園サクリフィス,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2025-02-27,Cooking & Publishing,恋愛物語・私の親友,-,,ETC,Cooking & Publishing,0,1,その他,その他
2025-02-27,Halva Studio,猫の論理: Cats Logic,-,,ETC,Halva Studio,0,1,その他,その他
2025-02-27,AlignmentSharp,脱出ゲーム R00M02,-,,ETC,AlignmentSharp,0,1,その他,その他
2025-02-27,KONAMI,遊戯王 アーリーデイズコレクション,-,YES,ETC,KONAMI,0,1,その他,その他
2025-02-27,SAT-BOX,黒ひげの財宝 コイン落とし,-,,ETC,SAT-BOX,0,1,その他,その他
2025-02-28,Gamuzumi,Foto Boy: A New Job,-,,ETC,Gamuzumi,0,1,その他,その他
2025-03-03,エディア,夢幻戦士ヴァリスMemorial Collection,-,YES,ETC,エディア,0,1,その他,その他
2025-03-06,サクセス,ABYSS SEEKER 深淵ノ果テニ何ヲ視ルカ,-,,ETC,サクセス,0,1,その他,その他
2025-03-06,CGI LAB,Anime Waifu Simulator: Sakura Garden - アニメワイフシミュレーター: さくらガーデン,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-06,Eclipse Interactive,Boat Delivery: Island Transport Simulator,-,,ETC,Eclipse Interactive,0,1,その他,その他
2025-03-06,MultiversalME,"Cash Guardian: Collector Operation ""Capital Defense""",-,,ETC,MultiversalME,0,1,その他,その他
2025-03-06,Penguin Pop Games,Cat President: A More Purrfect Union,-,,ETC,Penguin Pop Games,0,1,その他,その他
2025-03-06,Silesia Games,Cats and Seek: Dino Park,-,,ETC,Silesia Games,0,1,その他,その他
2025-03-06,ESDigital Games,Dreamland Solitaire: Dark Prophecy,-,,ETC,ESDigital Games,0,1,その他,その他
2025-03-06,MAGES.,Ever17/Never7 Double Pack,-,YES,ETC,MAGES.,0,1,その他,その他
2025-03-06,Foreign Gnomes,Everhood 2,-,,ETC,Foreign Gnomes,0,1,その他,その他
2025-03-06,CGI LAB,Game & Console Supermarket: Business Simulator - ゲーム&コンソールスーパーマーケット: ビジネスシミュレーター,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-06,Punnu Games,Glowpop,-,,ETC,Punnu Games,0,1,その他,その他
2025-03-06,Kinda Brave Ent,Go Fight Fantastic!,-,,ETC,Kinda Brave Ent,0,1,その他,その他
2025-03-06,Pakotime,Hentai Girls: Flight Crush,-,,ETC,Pakotime,0,1,その他,その他
2025-03-06,17Studio,Kawaii Girls,-,,ETC,17Studio,0,1,その他,その他
2025-03-06,DEMENCI Games,Liar's Lounge,-,,ETC,DEMENCI Games,0,1,その他,その他
2025-03-06,Brain Connected,Malignant Survivors,-,,ETC,Brain Connected,0,1,その他,その他
2025-03-06,Great Escape Games Publishing,Mechanic Supermarket Simulator,-,,ETC,Great Escape Games Publishing,0,1,その他,その他
2025-03-06,Halva Studio,Monstrix TCGカードショップ,-,,ETC,Halva Studio,0,1,その他,その他
2025-03-06,Selecta Play,Morkull Ragast's Rage,-,,ETC,Selecta Play,0,1,その他,その他
2025-03-06,eastasiasoft,O.W.L Projekt 2,-,,ETC,eastasiasoft,0,1,その他,その他
2025-03-06,indie.io,One Lonely Outpost,-,,ETC,indie.io,0,1,その他,その他
2025-03-06,APL Publishing,Tanki Online（英語版）,-,,ETC,APL Publishing,0,1,その他,その他
2025-03-06,CGI LAB,Unboxing: Cozy Home Simulator - 開封: 居心地の良い家シミュレーター,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-06,Drageus Games,Uragun,-,,ETC,Drageus Games,0,1,その他,その他
2025-03-06,レジスタ,ちょこナナ,-,,ETC,レジスタ,0,1,その他,その他
2025-03-06,SAT-BOX,つかんで!クレーンゲーム,-,,ETC,SAT-BOX,0,1,その他,その他
2025-03-06,賈船,ウロボロス王 円環の棋戦,-,,ETC,賈船,0,1,その他,その他
2025-03-06,EpiXR Games,エアリードリームランド,-,,ETC,EpiXR Games,0,1,その他,その他
2025-03-06,ゲームロフト,カルメン・サンディエゴ,-,,ETC,ゲームロフト,0,1,その他,その他
2025-03-06,わくわくゲームズ,ゴールデン・ウォーデン,-,,ETC,わくわくゲームズ,0,1,その他,その他
2025-03-06,Upscale Studio,サッカーダッシュ: フットボールシミュレーター,-,,ETC,Upscale Studio,0,1,その他,その他
2025-03-06,Domynyo,サンギス・ルナ,-,,ETC,Domynyo,0,1,その他,その他
2025-03-06,NOSTRA GAMES,ジャンプレース Jump Race,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-03-06,CGI LAB,ゾンビ隔離: ブラックアウトサバイバル - Zombie Quarantine: Blackout Survival,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-06,Error 300 Games,ドキドキするね、バッターさん! (Ball-it Hell),-,,ETC,Error 300 Games,0,1,その他,その他
2025-03-06,Red Fables,ビーチボーイズ3: 星座、愛、占い恋愛,-,,ETC,Red Fables,0,1,その他,その他
2025-03-06,Pancake Games,フィッシングバレー,-,,ETC,Pancake Games,0,1,その他,その他
2025-03-06,MASK,世界の国旗マスター－遊んで学べる世界地理脳トレ脳活雑学教養ゲーム－,-,,ETC,MASK,0,1,その他,その他
2025-03-06,KONAMI,幻想水滸伝 I&II HDリマスター 門の紋章戦争 / デュナン統一戦争,-,YES,ETC,KONAMI,7061_0m_5031,1,その他,その他
2025-03-06,レジスタ,放課後の校舎からの脱出,-,,ETC,レジスタ,0,1,その他,その他
2025-03-06,Cattingames,真空女忍,-,,ETC,Cattingames,0,1,その他,その他
2025-03-06,マメクジラ,緋染めの雪 〜雪山脱出ノベルミステリー,-,,ETC,マメクジラ,0,1,その他,その他
2025-03-06,エム・ビー・エーインターナショナル,軍曹くんのスケボーラン,-,,ETC,エム・ビー・エーインターナショナル,0,1,その他,その他
2025-03-06,宮澤卓宏,逆再生キング,-,,ETC,宮澤卓宏,0,1,その他,その他
2025-03-06,14次元,韓国ドローン飛行ツアー江陵市,-,,ETC,14次元,0,1,その他,その他
2025-03-07,ラタライカゲームス,Material Evidence,-,,ETC,ラタライカゲームス,0,1,その他,その他
2025-03-07,Afil Games,Pirate Trails,-,,ETC,Afil Games,0,1,その他,その他
2025-03-07,Rokaplay,Sugardew Island 島の生活と農園のお店,-,,ETC,Rokaplay,0,1,その他,その他
2025-03-07,ケムコ,オトナアルター,-,,ETC,ケムコ,0,1,その他,その他
2025-03-11,Headup Games（英語版）,Tinkertown - ティンカータウン,-,,ETC,Headup Games（英語版）,0,1,その他,その他
2025-03-13,MASK,1問1答！恋愛心理テスト－悪用厳禁モテ度診断沼らせ恋愛心理ゲーム－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,eastasiasoft,3D Don't Die Mr. Robot,-,,ETC,eastasiasoft,0,1,その他,その他
2025-03-13,HUNTERS,42番ホーム,-,,ETC,HUNTERS,0,1,その他,その他
2025-03-13,DubassGames,Alehouse Tavern Simulator,-,,ETC,DubassGames,0,1,その他,その他
2025-03-13,CGI LAB,Anime Girls: JDM Car Passion Puzzle - アニメガールズ: JDM カー パッション パズル,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-13,Limitless,Apple Knight 2,-,,ETC,Limitless,0,1,その他,その他
2025-03-13,Oh BiBi,BEAST: ビースト,-,,ETC,Oh BiBi,0,1,その他,その他
2025-03-13,オーイズミ・アミュージオ,Beyond The Ice Palace 2,-,YES,ETC,オーイズミ・アミュージオ,0,1,その他,その他
2025-03-13,CGI LAB,Book Supermarket: Library Manager Simulator - ブックスーパーマーケット: 図書館マネージャーシミュレーター,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-13,MagicProStudio,Chained Through Hell,-,,ETC,MagicProStudio,0,1,その他,その他
2025-03-13,Burlea Games Studio,Content Warning: Scary Filming（英語版）,-,,ETC,Burlea Games Studio,0,1,その他,その他
2025-03-13,Vidas Games,Dye The Bunny,-,,ETC,Vidas Games,0,1,その他,その他
2025-03-13,DEMENCI Games,Flight Simulator Pro 2024,-,,ETC,DEMENCI Games,0,1,その他,その他
2025-03-13,Grizzly Games,Forest Ranger Life Simulator,-,,ETC,Grizzly Games,0,1,その他,その他
2025-03-13,Red Fables,K-popアイドルデート: B.SeveTのアニメ恋愛,-,,ETC,Red Fables,0,1,その他,その他
2025-03-13,Red Fables,K-popアイドルデート: PinkOrbil T.のアニメ恋愛,-,,ETC,Red Fables,0,1,その他,その他
2025-03-13,MagicProStudio,Liar's Saloon,-,,ETC,MagicProStudio,0,1,その他,その他
2025-03-13,Grizzly Games,Mine Clicker - Base Craft Building Game,-,,ETC,Grizzly Games,0,1,その他,その他
2025-03-13,Baltoro Minis,Motorbikes Pro 2025,-,,ETC,Baltoro Minis,0,1,その他,その他
2025-03-13,Humble Games,On Your Tail しっぽをつかめ（英語版）,-,,ETC,Humble Games,0,1,その他,その他
2025-03-13,ラタライカゲームス,Pirates on Target,-,,ETC,ラタライカゲームス,0,1,その他,その他
2025-03-13,RedDeerGames,Ringo's Roundup,-,,ETC,RedDeerGames,0,1,その他,その他
2025-03-13,Tripwire Interactive,Rogue Waters,-,,ETC,Tripwire Interactive,0,1,その他,その他
2025-03-13,Pakotime,Sugoi Girls: Sassy Spy,-,,ETC,Pakotime,0,1,その他,その他
2025-03-13,VRKIWI Games,Wine Factory Simulator,-,,ETC,VRKIWI Games,0,1,その他,その他
2025-03-13,Cooking & Publishing,はーとのぴーす・わたしのこころをくみたてる,-,,ETC,Cooking & Publishing,0,1,その他,その他
2025-03-13,MASK,まちが絵さがし－脳活アハ活ひらめきIQひまつぶしかわいい間違い探し－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,わくわくゲームズ,ウィッチロイドヴァニア 〜魔法少女の不思議な冒険〜,-,,ETC,わくわくゲームズ,0,1,その他,その他
2025-03-13,Evgheni Carasiov,エクソシスト: グレイブバウンド・ホラー,-,,ETC,Evgheni Carasiov,0,1,その他,その他
2025-03-13,EpiXR Games,エンドレスデスス,-,,ETC,EpiXR Games,0,1,その他,その他
2025-03-13,トローゼ,ガールズフォース アンダーウェアアカデミー,-,,ETC,トローゼ,0,1,その他,その他
2025-03-13,Art Of Play,ザ・ファントム,-,,ETC,Art Of Play,0,1,その他,その他
2025-03-13,NOSTRA GAMES,スネイルズタイヒューマンズ Snails vs Humans,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-03-13,ブシロードゲームズ,ダンジョンに出会いを求めるのは間違っているだろうか 水と光のフルランド,-,YES,ETC,ブシロードゲームズ,0,1,その他,その他
2025-03-13,gamigo US,フェート・リアウェイケン（英語版）,-,,ETC,gamigo US,0,1,その他,その他
2025-03-13,Pikii,ミカと魔女の山,-,YES,ETC,Pikii,0,1,その他,その他
2025-03-13,MIZUBLUE GAMES,ワイルド魂,-,,ETC,MIZUBLUE GAMES,0,1,その他,その他
2025-03-13,Midnight Munchies,ワンボタンボス,-,,ETC,Midnight Munchies,0,1,その他,その他
2025-03-13,TT,大人の語彙力検定－遊んで学べる雑学教養常識勉強学習クイズ－,-,,ETC,TT,0,1,その他,その他
2025-03-13,Sanuk,女装百合畑,-,,ETC,Sanuk,0,1,その他,その他
2025-03-13,不明,小学館マンガアプリ Splatoon コミックスパック,-,,ETC,不明,0,1,その他,その他
2025-03-13,小学館,小学館マンガアプリ コロコロコミック 2024,-,,ETC,小学館,0,1,その他,その他
2025-03-13,不明,小学館マンガアプリ コロコロコミック 2025,-,,ETC,不明,0,1,その他,その他
2025-03-13,不明,小学館マンガアプリ 運命の巻戻士 コミックスパック,-,,ETC,不明,0,1,その他,その他
2025-03-13,Shinyuden,少年忍者サスケ,-,,ETC,Shinyuden,0,1,その他,その他
2025-03-13,MASK,探索ゲーム 〇〇を探せ！－脳を鍛えるひらめき絵さがし脳活アハ活脳トレ－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,MASK,生 50の読み方クイズ－脳トレ脳活教養IQ学習勉強語彙力テスト－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,KAMITSUBAKI STUDIO,神椿市建設中。REGENERATE,-,YES,ETC,KAMITSUBAKI STUDIO,0,1,その他,その他
2025-03-13,Peaksel,脱出ゲーム - タイムトラベルゲーム,-,,ETC,Peaksel,0,1,その他,その他
2025-03-13,Happy Player,脱出サイト13,-,,ETC,Happy Player,0,1,その他,その他
2025-03-13,MASK,脳トレ！いぬ検定－犬イヌ癒しのちえあそび脳トレ脳活雑学教養クイズ－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,不明,血まみれのちぎり,-,,ETC,不明,0,1,その他,その他
2025-03-13,Lunaria Games,遊園地シミュレーター: ジェットコースターの楽園,-,,ETC,Lunaria Games,0,1,その他,その他
2025-03-13,MASK,違う図形はどれだ？－脳トレ脳活アハ活ひらめき1か所間違い探しゲーム－,-,,ETC,MASK,0,1,その他,その他
2025-03-13,TT,雑学クイズ 食物・生活編－遊んで学べる大人の常識学習教養格付けゲーム－,-,,ETC,TT,0,1,その他,その他
2025-03-13,14次元,韓国ドローン飛行ツアー江華島,-,,ETC,14次元,0,1,その他,その他
2025-03-13,2P Games,飢えた子羊（中国語版）,-,,ETC,2P Games,0,1,その他,その他
2025-03-14,ラタライカゲームス,Hyper Mirror Run,-,,ETC,ラタライカゲームス,0,1,その他,その他
2025-03-14,エンターグラム,幻想牢獄のカレイドスコープ2,-,YES,ETC,エンターグラム,0,1,その他,その他
2025-03-16,GreenWookland Games,Fast Food 2025 Simulator,-,,ETC,GreenWookland Games,0,1,その他,その他
2025-03-18,MLBAM（英語版）,MLB The Show 25（英語版）,-,,ETC,MLBAM（英語版）,0,1,その他,その他
2025-03-20,Pakotime,Hentai Girls: Sexy Sakura,-,,ETC,Pakotime,0,1,その他,その他
2025-03-20,RedDeerGames,Tales of Autumn,-,,ETC,RedDeerGames,0,1,その他,その他
2025-03-20,Mameshiba Games,キン肉ねこ:SUPER MUSCLE CAT,-,,ETC,Mameshiba Games,0,1,その他,その他
2025-03-20,任天堂,ゼノブレイドクロス ディフィニティブエディション,34,YES,RPG,任天堂,7116_0m_5086,1,RPG,その他
2025-03-21,ラタライカゲームス,The Last Hero: Journey to the Unknown,-,,ETC,ラタライカゲームス,0,1,その他,その他
2025-03-21,コーエーテクモゲームス,ユミアのアトリエ 〜追憶の錬金術士と幻創の地〜,-,YES,ETC,コーエーテクモゲームス,7271_0m_5242,1,その他,その他
2025-03-21,SAT-BOX,机でGOLF,-,,ETC,SAT-BOX,0,1,その他,その他
2025-03-22,Grizzly Games,Meow Delivery: Fish Frenzy,-,,ETC,Grizzly Games,0,1,その他,その他
2025-03-27,Gametry,Aero Cosmos,-,,ETC,Gametry,0,1,その他,その他
2025-03-27,Pakotime,Anime Girls: Clever Clover,-,,ETC,Pakotime,0,1,その他,その他
2025-03-27,Downmeadowstreet,Azure Haven,-,,ETC,Downmeadowstreet,0,1,その他,その他
2025-03-27,Forever Entertainment,Blue Wednesday,-,,ETC,Forever Entertainment,0,1,その他,その他
2025-03-27,Atari,Breakout Beyond,-,,ETC,Atari,0,1,その他,その他
2025-03-27,Shinyuden,Bubble Ghost Remake（英語版）,-,,ETC,Shinyuden,0,1,その他,その他
2025-03-27,CGI LAB,Car Dealership Business Simulator - 自動車ディーラービジネスシミュレーター,-,,ETC,CGI LAB,0,1,その他,その他
2025-03-27,Maximum Entertainment（英語版）,Care Bears: Unlock The Magic,-,,ETC,Maximum Entertainment（英語版）,0,1,その他,その他
2025-03-27,D-Games,Colorizing: Sunrise,-,,ETC,D-Games,0,1,その他,その他
2025-03-27,Rogue Games,Cookie Cutter: Overkill Edition,-,,ETC,Rogue Games,0,1,その他,その他
2025-03-27,Soroka Games,Cozy Hunt,-,,ETC,Soroka Games,0,1,その他,その他
2025-03-27,RedDeerGames,Cozy Land,-,,ETC,RedDeerGames,0,1,その他,その他
2025-03-27,Kinda Brave Ent,Distant Bloom,-,,ETC,Kinda Brave Ent,0,1,その他,その他
2025-03-27,17Studio,Doku Girls,-,,ETC,17Studio,0,1,その他,その他
2025-03-27,dramatic create/ヒューネックス,DYNAMIC CHORD feat.[rêve parfait] Remaster edition,-,YES,ETC,dramatic create/ヒューネックス,0,1,その他,その他
2025-03-27,Pix Arts,Galagi Shooter Ultimate Blast,-,,ETC,Pix Arts,0,1,その他,その他
2025-03-27,Downmeadowstreet,Happy Hike,-,,ETC,Downmeadowstreet,0,1,その他,その他
2025-03-27,Nyakuza Games,Happy Hotel,-,,ETC,Nyakuza Games,0,1,その他,その他
2025-03-27,Silesia Games,Ludo Party,-,,ETC,Silesia Games,0,1,その他,その他
2025-03-27,ZikWave Studios,Musical Vibes RX,-,,ETC,ZikWave Studios,0,1,その他,その他
2025-03-27,eastasiasoft,S. Prysm Destroyer,-,,ETC,eastasiasoft,0,1,その他,その他
2025-03-27,CerebralFix,"Signed, Sealed & Delivered!",-,,ETC,CerebralFix,0,1,その他,その他
2025-03-27,Afil Games,Steampunch,-,,ETC,Afil Games,0,1,その他,その他
2025-03-27,Kanuni Games,Super Slime Boy スーパー・スライム・ボーイ,-,,ETC,Kanuni Games,0,1,その他,その他
2025-03-27,CGI LAB,"Survival Zone: Craft, Build & Grow - サバイバルゾーン: クラフト、ビルド、成長",-,,ETC,CGI LAB,0,1,その他,その他
2025-03-27,peakvox/オーツー,THE GENERAL SAGA,-,,ETC,peakvox/オーツー,0,1,その他,その他
2025-03-27,グラビティゲームアライズ,Twilight Monk,-,,ETC,グラビティゲームアライズ,0,1,その他,その他
2025-03-27,インビリティー,Two-Sided Runner〜トゥーサイドランナー〜,-,,ETC,インビリティー,0,1,その他,その他
2025-03-27,MIME Games,Urban Car Driver Simulator: City Explorer Challenge,-,,ETC,MIME Games,0,1,その他,その他
2025-03-27,コーエーテクモゲームス,Winning Post 10 2025,-,YES,ETC,コーエーテクモゲームス,0,1,その他,その他
2025-03-27,Grizzly Games,Zombie Blocks: Pixel Shooter Gun,-,,ETC,Grizzly Games,0,1,その他,その他
2025-03-27,Gametry,Zombie Strike Force,-,,ETC,Gametry,0,1,その他,その他
2025-03-27,ボルテージ,あと1%で運命の恋,-,,ETC,ボルテージ,0,1,その他,その他
2025-03-27,iMel,きら☆かの,-,,ETC,iMel,0,1,その他,その他
2025-03-27,Turtle Flip Studio,どっちがうえ: ギャラクシーゲーム,-,,ETC,Turtle Flip Studio,0,1,その他,その他
2025-03-27,EpiXR Games,アニメダンスダンジョンズアンドダンサーズ,-,,ETC,EpiXR Games,0,1,その他,その他
2025-03-27,SC Ovilex Soft,エアプレーン フライト シミュレーター: コンバット ゾーン,-,,ETC,SC Ovilex Soft,0,1,その他,その他
2025-03-27,Aeternum Game Studios,エデン・サバイバーズ,-,,ETC,Aeternum Game Studios,0,1,その他,その他
2025-03-27,EpiXR Games,キルザエモジ,-,,ETC,EpiXR Games,0,1,その他,その他
2025-03-27,AlignmentSharp,クマ吉&ニャン蔵の爆誕☆破壊神DX,-,,ETC,AlignmentSharp,0,1,その他,その他
2025-03-27,PixelHeart,グラドゥモル,-,,ETC,PixelHeart,0,1,その他,その他
2025-03-27,インティ・クリエイツ,グリム・ガーディアンズ サーヴァント・オブ・ザ・ダーク,-,YES,ETC,インティ・クリエイツ,0,1,その他,その他
2025-03-27,ケムコ,ケムコRPGセレクション Vol.9,-,YES,ETC,ケムコ,0,1,その他,その他
2025-03-27,Lunaria Games,コーヒーの達人になる方法,-,,ETC,Lunaria Games,0,1,その他,その他
2025-03-27,イマジニア,サンリオキャラクターズ ミラクルマッチ マジカルおにごっこ,-,YES,ETC,イマジニア,0,1,その他,その他
2025-03-27,PlayZilla,ジャンブル・クエスト,-,,ETC,PlayZilla,0,1,その他,その他
2025-03-27,NOSTRA GAMES,スウォーム・マッドネス Swarm Madness,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-03-27,Happy Player,スターリーピングストーリー,-,,ETC,Happy Player,0,1,その他,その他
2025-03-27,トローゼ,スペシャル ウォーフェア,-,,ETC,トローゼ,0,1,その他,その他
2025-03-27,フロンティアワークス,タユタマ -Kiss on my Deity-,-,,ETC,フロンティアワークス,0,1,その他,その他
2025-03-27,NOSTRA GAMES,ダンスマニア Dance Mania,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-03-27,Megame,チェス・イージプト・バトル,-,,ETC,Megame,0,1,その他,その他
2025-03-27,わくわくゲームズ,デバッグ彼女,-,,ETC,わくわくゲームズ,0,1,その他,その他
2025-03-27,ジー・モード,ナンプレ Relax & Classic -Seasons Collection-,-,YES,ETC,ジー・モード,0,1,その他,その他
2025-03-27,We Dig Games,ハムスタープレイグラウンド,-,,ETC,We Dig Games,0,1,その他,その他
2025-03-27,Max Interactive Studio,バブルウィザードサーガ,-,,ETC,Max Interactive Studio,0,1,その他,その他
2025-03-27,Red Fables,ビーチガールズ3: 星座、愛、占い恋愛,-,,ETC,Red Fables,0,1,その他,その他
2025-03-27,ジュピター,ピクロスS Doraemon & F Characters edition,-,,ETC,ジュピター,0,1,その他,その他
2025-03-27,NOSTRA GAMES,ブーメランオブデストラクション Boomerang of Destruction,-,,ETC,NOSTRA GAMES,0,1,その他,その他
2025-03-27,ヤナセゲームズ,マウントクエスト 同級生からマウントを取れ,-,,ETC,ヤナセゲームズ,0,1,その他,その他
2025-03-27,Dystopia Interactive,ランニングトースター,-,,ETC,Dystopia Interactive,0,1,その他,その他
2025-03-27,Starseed Forest,八正道,-,,ETC,Starseed Forest,0,1,その他,その他
2025-03-27,エンターグラム,刹那にかける恋はなび,-,YES,ETC,エンターグラム,0,1,その他,その他
2025-03-27,Upscale Studio,地獄の猫,-,,ETC,Upscale Studio,0,1,その他,その他
2025-03-27,MIZUBLUE GAMES,夢探し部,-,,ETC,MIZUBLUE GAMES,0,1,その他,その他
2025-03-27,不明,夢見ドロップ,-,,ETC,不明,0,1,その他,その他
2025-03-27,Hyper Three Studio,小さな世界・デラックス版,-,,ETC,Hyper Three Studio,0,1,その他,その他
2025-03-27,Halva Studio,燃料ステーションシミュレーター Fuel Station Simulator,-,,ETC,Halva Studio,0,1,その他,その他
2025-03-27,AGE Zero,猫たちが居心地の良いアトリエを訪れる: Cats visiting Cozy Art Studios,-,,ETC,AGE Zero,0,1,その他,その他
2025-03-27,MASK,脳トレ！はらぺこクイズ－世界の料理で脳活アハ活雑学教養ものしりゲーム－,-,,ETC,MASK,0,1,その他,その他
2025-03-27,MASK,脳トレ！国旗クイズ－ゲームで楽しく雑学教養脳活アハ活学習勉強検定－,-,,ETC,MASK,0,1,その他,その他
2025-03-27,14次元,韓国ドローン飛行ツアー河南市,-,,ETC,14次元,0,1,その他,その他
2025-03-27,14次元,韓国ドローン飛行ツアー舞衣島,-,,ETC,14次元,0,1,その他,その他
2025-03-28,Disney Electronic Content,Disney Villains Cursed Café,-,,ETC,Disney Electronic Content,0,1,その他,その他
2025-03-28,ラタライカゲームス,Kara Fantasy,-,,ETC,ラタライカゲームス,0,1,その他,その他
2025-03-28,バンダイナムコエンターテインメント,Project:;COLD case.mirage,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2025-03-28,Brace Yourself Games,Rift of the NecroDancer,-,,ETC,Brace Yourself Games,0,1,その他,その他
2025-03-28,スクウェア・エニックス,サガ フロンティア2 リマスター,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2025-03-31,Lost Pilgrims Studios,Vagrus - The Riven Realms,-,,ETC,Lost Pilgrims Studios,0,1,その他,その他
2025-04-01,架け橋ゲームズ,SONOKUNI,-,,ETC,架け橋ゲームズ,0,1,その他,その他
2025-04-03,KOSEI YASUDA,5番線おじさん救出編,-,,ETC,KOSEI YASUDA,0,1,その他,その他
