発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2017-01-19,アイディアファクトリー,花朧 〜戦国伝乱奇〜,31,YES,ADV,アイディアファクトリー,oto/127,1,女性向け恋愛アドベンチャー,PS Vita
2017-01-19,セガゲームス,蒼き革命のヴァルキュリアValkyria Revolution,-,YES,ETC,セガゲームス,0,1,その他,PS Vita
2017-01-26,アイディアファクトリー,BLACK WOLVES SAGA - Weiβ und Schwarz -,-,YES,ETC,アイディアファクトリー,oto/128,1,その他,PS Vita
2017-01-26,5pb.,NEW GAME! -THE CHALLENGE STAGE!-,-,YES,ETC,5pb.,0,1,その他,PS Vita
2017-01-26,ブロッコリー,うたの☆プリンスさまっ♪Repeat LOVE,-,YES,ETC,ブロッコリー,oto/130,1,その他,PS Vita
2017-01-26,ヒューネックス,オルフレール 〜幸福の花束〜,-,YES,ETC,ヒューネックス,oto/129,1,その他,PS Vita
2017-01-26,バンダイナムコエンターテインメント,双星の陰陽師,30,YES,ADV,バンダイナムコエンターテインメント,0,1,双星激闘バトル＆ADV,PS Vita
2017-01-26,バーグサラ・ライトウェイトNA: Aksys GamesEU: Rising Star Games,新星抜擢 ドライブガールズDrive Girls,-,YES,ETC,バーグサラ・ライトウェイトNA: Aksys GamesEU: Rising Star Games,0,1,その他,PS Vita
2017-01-27,クロスファンクションFair Play Labs,Color Guardians,-,,ETC,クロスファンクションFair Play Labs,0,1,その他,PS Vita
2017-02-09,日本一ソフトウェアLoot Interactive,Back to Bed,-,,ETC,日本一ソフトウェアLoot Interactive,0,1,その他,PS Vita
2017-02-09,日本一ソフトウェアMesshof,Nidhogg,-,,ETC,日本一ソフトウェアMesshof,0,1,その他,PS Vita
2017-02-16,アイディアファクトリー,DIABOLIK LOVERS LOST EDEN,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2017-02-16,5pb.,かまいたちの夜 輪廻彩声,32,YES,ADV,5pb.,adv/243,1,アドベンチャー,PS Vita
2017-02-16,システムソフト・アルファー,萌え萌え2次大戦 (略) 3,-,YES,ETC,システムソフト・アルファー,0,1,その他,PS Vita
2017-02-23,プロトタイプ,ISLAND,32,YES,ETC,プロトタイプ,0,1,せつなとえいえんのおとぎばなし,PS Vita
2017-02-23,エンターグラム,Timepiece Ensemble,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-02-23,バンダイナムコエンターテインメント,スーパーロボット大戦V,34,YES,SRPG,バンダイナムコエンターテインメント,rpg/146,1,シミュレーションRPG,PS Vita
2017-02-23,コーエーテクモゲームス,遙かなる時空の中で3 Ultimate,-,YES,ETC,コーエーテクモゲームス,oto/132,1,その他,PS Vita
2017-03-02,コーエーテクモゲームス,ウイニングポスト8 2017,32,YES,SLG,コーエーテクモゲームス,slg/69,1,競馬シミュレーション,PS Vita
2017-03-09,アイディアファクトリー,ワンド オブ フォーチュン R2 〜時空に沈む黙示録〜,-,YES,ETC,アイディアファクトリー,oto/133,1,その他,PS Vita
2017-03-16,MAGES.,この世の果てで恋を唄う少女YU-NO,-,YES,ETC,MAGES.,0,1,その他,PS Vita
2017-03-16,バンダイナムコエンターテインメント,アクセル・ワールド VS ソードアート・オンライン 千年の黄昏Accel World vs. Sword Art Online: Millennium Twilight,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2017-03-16,dramatic create,ファタモルガーナの館 -COLLECTED EDITION-,-,YES,ETC,dramatic create,adv/247,1,その他,PS Vita
2017-03-22,アークシステムワークス,ダマスカスギヤ 西京EXODUSDamascus Gear: Operation Osaka,-,,ETC,アークシステムワークス,0,1,その他,PS Vita
2017-03-23,文化放送エクステンド,Side Kicks!,31,YES,ADV,文化放送エクステンド,0,1,アドベンチャー,PS Vita
2017-03-23,エンターグラム,はつゆきさくら,30,YES,ADV,エンターグラム,0,1,恋愛アドベンチャー,PS Vita
2017-03-28,SMARTPHONE LABSAlawar Entertainment,The Treasures of Montezuma 4,-,,ETC,SMARTPHONE LABSAlawar Entertainment,0,1,その他,PS Vita
2017-03-30,5pb.,CHAOS;CHILD らぶchu☆chu!!,-,YES,ETC,5pb.,0,1,その他,PS Vita
2017-03-30,アスガルド,DYNAMIC CHORD feat.KYOHSO V edition,-,YES,ETC,アスガルド,oto/136,1,その他,PS Vita
2017-03-30,アイディアファクトリー,KLAP!! 〜Kind Love And Punish〜 Fun Party,32,YES,ADV,アイディアファクトリー,oto/135,1,妖怪調教AVG,PS Vita
2017-03-30,5pb.,Re:ゼロから始める異世界生活 -DEATH OR KISS-,30,YES,ADV,5pb.,adv/248,1,恋愛アドベンチャー,PS Vita
2017-03-30,コーエーテクモゲームス,ブルー リフレクション 幻に舞う少女の剣,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2017-03-30,コーエーテクモゲームス,無双☆スターズ,35,YES,ACT,コーエーテクモゲームス,act/123,1,アクション,PS Vita
2017-04-06,Kemco,レヴナントサーガ,-,,ETC,Kemco,0,1,その他,PS Vita
2017-04-11,ピグミースタジオ,弁当の素晴しさをあの2度3度〜生ハムと焼うどん編,-,,ETC,ピグミースタジオ,0,1,その他,PS Vita
2017-04-13,Ska Studios,Salt and Sanctuary,-,,ETC,Ska Studios,0,1,その他,PS Vita
2017-04-13,スパイク・チュンソフト,ZERO ESCAPE 9時間9人9の扉 善人シボウデス ダブルパックZero Escape: The Nonary Games,-,YES,ETC,スパイク・チュンソフト,0,1,その他,PS Vita
2017-04-13,エンターグラム,リプキス,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-04-14,BlitWorksHalfbrick Studios,Age Of Zombies,-,,ETC,BlitWorksHalfbrick Studios,0,1,その他,PS Vita
2017-04-20,アクアプラス,ダンジョントラベラーズ2-2 闇堕ちの乙女とはじまりの書,32,YES,RPG,アクアプラス,rpg/152,1,3DダンジョンRPG,PS Vita
2017-04-27,アクワイアNA: Xseed GamesEU: PQube,AKIBA'S BEAT,-,YES,ETC,アクワイアNA: Xseed GamesEU: PQube,rpg/153,1,その他,PS Vita
2017-04-27,El Dia,DESIRE remaster ver.,-,YES,ETC,El Dia,0,1,その他,PS Vita
2017-04-27,Lilac Soft,end sleep,-,YES,ETC,Lilac Soft,adv/240,1,その他,PS Vita
2017-04-27,コンパイルハート,ガンガンピクシーズ,-,YES,ETC,コンパイルハート,0,1,その他,PS Vita
2017-04-27,dramatic create,時計仕掛けのレイライン -陽炎に彷徨う魔女-,32,YES,ADV,dramatic create,adv/256,1,昼と夜の学園ブレイクスルーAVG,PS Vita
2017-04-27,エンターグラム,花咲ワークスプリング!,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-04-27,日本一ソフトウェア,追放選挙,31,YES,ADV,日本一ソフトウェア,0,1,アドベンチャー,PS Vita
2017-05-11,SMARTPHONE LABS,Battalion Commander,-,,ETC,SMARTPHONE LABS,0,1,その他,PS Vita
2017-05-11,アスガルド,Starry☆Sky〜Summer Stories〜,-,YES,ETC,アスガルド,oto/139,1,その他,PS Vita
2017-05-11,SMARTPHONE LABS,The Keeper of 4 Elements,-,,ETC,SMARTPHONE LABS,0,1,その他,PS Vita
2017-05-11,エンターグラム,終わる世界とバースデイ,33,YES,ADV,エンターグラム,0,1,恋愛アドベンチャー,PS Vita
2017-05-18,プロトタイプ,Rewrite Harvest festa!,30,YES,ADV,プロトタイプ,0,1,恋愛アドベンチャー,PS Vita
2017-05-25,Oasis Games,DYING: Reborn,-,,ETC,Oasis Games,0,1,その他,PS Vita
2017-05-25,アイディアファクトリー,MARGINAL＃4 ROAD TO GALAXY,-,YES,ETC,アイディアファクトリー,oto/138,1,その他,PS Vita
2017-05-25,シルバースタージャパン,だれでも初段になれる囲碁教室,-,YES,ETC,シルバースタージャパン,0,1,その他,PS Vita
2017-05-25,エンターグラム,らぶおぶ恋愛皇帝 of Love,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-05-25,コーエーテクモゲームス,三國志13 with パワーアップキット,-,YES,ETC,コーエーテクモゲームス,slg/71,1,その他,PS Vita
2017-05-26,クロスファンクションDigerati,Slain: Back from Hell,-,,ETC,クロスファンクションDigerati,0,1,その他,PS Vita
2017-05-30,DotEmu,イース・オリジン,-,,ETC,DotEmu,0,1,その他,PS Vita
2017-06-01,バンダイナムコエンターテインメント,ツキトモ。-TSUKIUTA. 12 memories-,-,YES,ETC,バンダイナムコエンターテインメント,oto/140,1,その他,PS Vita
2017-06-01,エクスペリエンスAksys Games,死印Death Mark,-,YES,ETC,エクスペリエンスAksys Games,0,1,その他,PS Vita
2017-06-07,Frogmind Oy,BADLAND,-,,ETC,Frogmind Oy,0,1,その他,PS Vita
2017-06-07,アイディアファクトリー,ねぷねぷ☆コネクト カオスチャンプル,-,,ETC,アイディアファクトリー,0,1,その他,PS Vita
2017-06-08,アイディアファクトリー,白と黒のアリス,31,YES,ADV,アイディアファクトリー,oto/141,1,女性向け恋愛ADV,PS Vita
2017-06-15,Coatsink Software,Shu,-,,ETC,Coatsink Software,0,1,その他,PS Vita
2017-06-22,角川ゲームスNIS America,GOD WARS 〜時をこえて〜God Wars: Future Past,-,YES,ETC,角川ゲームスNIS America,rpg/147,1,その他,PS Vita
2017-06-22,Rejet,TOKYOヤマノテBOYS for V MAIN DISC,-,YES,ETC,Rejet,0,1,その他,PS Vita
2017-06-29,スマイルアクス,PHOTON3 (フォトン・キューブ),-,,ETC,スマイルアクス,0,1,その他,PS Vita
2017-06-29,アイディアファクトリー,おそ松さん THE GAME はちゃめちゃ就職アドバイス -デッド オア ワーク-,30,YES,ADV,アイディアファクトリー,adv/262,1,ダイナミック無職アドベンチャー,PS Vita
2017-06-29,エンターグラム,カルマルカ*サークル,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-06-29,メディアスケープ,東方幻想魔録W,-,,ETC,メディアスケープ,0,1,その他,PS Vita
2017-06-29,dramatic create,罪喰い〜千の呪い、千の祈り〜forV,32,YES,ADV,dramatic create,0,1,女性向けAVG,PS Vita
2017-07-06,ディースリー・パブリッシャー,オメガラビリンスZ,32,YES,RPG,ディースリー・パブリッシャー,rpg/94,1,ローグライクRPG,PS Vita
2017-07-06,Tama Global,スーパーマジカル,-,,ETC,Tama Global,0,1,その他,PS Vita
2017-07-07,アークシステムワークスAksys Games,疾風のうさぎ丸 〜ふたつの冒険譚〜Ninja Usagimaru: Two Tails of Adventure,-,,ETC,アークシステムワークスAksys Games,0,1,その他,PS Vita
2017-07-20,アークシステムワークスAksys Games (NA)PQube (EU),UNDER NIGHT IN-BIRTH Exe:Late[st],-,,ETC,アークシステムワークスAksys Games (NA)PQube (EU),0,1,その他,PS Vita
2017-07-20,TAKUYO,ひめひび 1学期-Princess Days-,-,YES,ETC,TAKUYO,0,1,その他,PS Vita
2017-07-20,Tama Games,ストランデッド：火星からの脱出Stranded: A Mars Adventure,-,,ETC,Tama Games,0,1,その他,PS Vita
2017-07-20,インターグローFocus Home Interactive,ファーミングシミュレーター18 ポケット農園4Farming Simulator 18,-,YES,ETC,インターグローFocus Home Interactive,0,1,その他,PS Vita
2017-07-20,シルバースタージャパン,ラビ×ラビ‐パズルアウトストーリーズ‐,-,YES,ETC,シルバースタージャパン,0,1,その他,PS Vita
2017-07-20,PIACCI,ワールド・エレクション,30,YES,ADV,PIACCI,0,1,異世界混合ドタバタ学園選挙ADV,PS Vita
2017-07-21,サイバーステップ,鬼斬,-,,ETC,サイバーステップ,0,1,その他,PS Vita
2017-07-27,プロトタイプ,グリザイアの果実 ‐SIDE EPISODE‐,-,YES,ETC,プロトタイプ,0,1,その他,PS Vita
2017-07-27,ヨットクラブゲームズ,ショベルナイト,-,,ETC,ヨットクラブゲームズ,0,1,その他,PS Vita
2017-07-27,iMel,ワガママハイスペック,-,YES,ETC,iMel,adv/265,1,その他,PS Vita
2017-07-27,スパイク・チュンソフト,喧嘩番長 乙女〜完全無欠のマイハニー〜,-,YES,ETC,スパイク・チュンソフト,oto/146,1,その他,PS Vita
2017-07-27,ワークマン,空蝉の廻,32,YES,ADV,ワークマン,0,1,宿命と禁断の恋愛ADV,PS Vita
2017-07-27,アイディアファクトリー,緋色の欠片 〜おもいいろの記憶〜,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2017-08-16,ハチノヨン,UNDERTALE,33,,RPG,ハチノヨン,0,1,RPG,PS Vita
2017-08-16,KEMCO,忘失のイストリアAntiquia Lost,-,,ETC,KEMCO,0,1,その他,PS Vita
2017-08-18,アピリッツ,ゴエティア -千の魔神と無限の塔-,-,,ETC,アピリッツ,0,1,その他,PS Vita
2017-08-23,賈船Eclipse Games,Tachyon Project,-,,ETC,賈船Eclipse Games,0,1,その他,PS Vita
2017-08-24,アスガルド,Starry☆Sky〜Autumn Stories〜,-,YES,ETC,アスガルド,0,1,その他,PS Vita
2017-08-24,角川ゲームスNIS America,The Lost Child,32,YES,RPG,角川ゲームスNIS America,rpg/159,1,神話構想RPG,PS Vita
2017-08-24,エンターグラム,双子座のパラドクス,30,YES,ADV,エンターグラム,0,1,漂流系学園アドベンチャー,PS Vita
2017-08-24,dramatic create,大正メビウスライン 帝都備忘録 ハレ,31,YES,ADV,dramatic create,0,1,大正剣劇浪漫アドベンチャー,PS Vita
2017-08-24,日本一ソフトウェア,深夜廻Yomawari: Midnight Shadows,-,YES,ETC,日本一ソフトウェア,0,1,その他,PS Vita
2017-08-29,DotEmu,フライングパワーディスク: WindjammersWindjammers,-,,ETC,DotEmu,0,1,その他,PS Vita
2017-08-31,Rejet,TOKYOヤマノテBOYS for V FAN DISC,-,YES,ETC,Rejet,0,1,その他,PS Vita
2017-08-31,コーエーテクモゲームス,よるのないくに2 〜新月の花嫁〜,31,YES,RPG,コーエーテクモゲームス,rpg/140,1,美少女従魔RPG,PS Vita
2017-08-31,Future Tech Lab,クランク・イン,-,YES,ETC,Future Tech Lab,oto/137,1,その他,PS Vita
2017-09-07,5pb.,この素晴らしい世界に祝福を! -この欲深いゲームに審判を!-,30,YES,ADV,5pb.,0,1,お返し裁判アドベンチャー,PS Vita
2017-09-07,アイディアファクトリー,猛獣たちとお姫様 -in blossom-,31,YES,ADV,アイディアファクトリー,oto/152,1,女性向け恋愛ADV,PS Vita
2017-09-07,日本一ソフトウェア,祝姫 -祀-,31,YES,ADV,日本一ソフトウェア,adv/263,1,ホラーアドベンチャー,PS Vita
2017-09-14,SNK,サムライスピリッツ零 SPECIALSamurai Shodown V Special,-,,ETC,SNK,0,1,その他,PS Vita
2017-09-14,メディアスケープ,東方スカイアリーナ・幻想郷空戦姫 -MATSURI- CLIMAX,-,,ETC,メディアスケープ,0,1,その他,PS Vita
2017-09-21,SmartPhone LabsBeatshapers,#KILLALLZOMBIES,-,,ETC,SmartPhone LabsBeatshapers,0,1,その他,PS Vita
2017-09-21,アイディアファクトリー,ニル・アドミラリの天秤 クロユリ炎陽譚,32,YES,ADV,アイディアファクトリー,oto/154,1,女性向け恋愛ADV,PS Vita
2017-09-21,dramatic create,帝國カレイド―革命の輪舞曲（ロンド）―,-,YES,ETC,dramatic create,oto/153,1,その他,PS Vita
2017-09-28,ヴューズ,Clover Day’s,-,YES,ETC,ヴューズ,0,1,その他,PS Vita
2017-09-28,HARUKAZE,ノラと皇女と野良猫ハート,32,YES,ADV,HARUKAZE,adv/269,1,学園恋愛アドベンチャー,PS Vita
2017-09-28,文化放送エクステンド,ハイリゲンシュタットの歌,31,YES,ADV,文化放送エクステンド,0,1,女性向け恋愛ADV,PS Vita
2017-09-28,アイディアファクトリー,忍び、恋うつつ -甘蜜花絵巻-,32,YES,ADV,アイディアファクトリー,oto/156,1,忍者過剰メロメロアドベンチャー,PS Vita
2017-10-03,BadLand Games,Vostok Inc.,30,,SHT,BadLand Games,0,1,経営シミュレーションSTG,PS Vita
2017-10-05,コンパイルハート,塔亰Clanpool,30,YES,RPG,コンパイルハート,0,1,ダンジョンRPG,PS Vita
2017-10-05,アイディアファクトリー,悠久のティアブレイド -Fragments of Memory-,32,YES,ADV,アイディアファクトリー,oto/158,1,女性向け恋愛ADV,PS Vita
2017-10-12,Vivid Helix,Semispheres,-,,ETC,Vivid Helix,0,1,その他,PS Vita
2017-10-12,プロトタイプ,吉原彼岸花 久遠の契り,34,YES,ADV,プロトタイプ,0,1,女性向け恋愛ADV,PS Vita
2017-10-19,スクウェア・エニックス,いただきストリート ドラゴンクエスト&ファイナルファンタジー 30th ANNIVERSARY,-,YES,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2017-10-19,ブロッコリー,うたの☆プリンスさまっ♪ Amazing Aria ＆ Sweet Serenade LOVE,-,YES,ETC,ブロッコリー,oto/160,1,その他,PS Vita
2017-10-26,dramatic create,スチームプリズン -七つの美徳-,30,YES,ADV,dramatic create,0,1,世の中の不条理を糾す恋愛ADV,PS Vita
2017-10-26,システムソフト・アルファー,戦御村正DX－紅蓮の血統－,-,YES,ETC,システムソフト・アルファー,slg/76,1,その他,PS Vita
2017-10-26,エンターグラム,甘えかたは彼女なりに。,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-11-09,5pb.,オカルティック・ナイン,33,YES,ADV,5pb.,0,1,超常科学アドベンチャー,PS Vita
2017-11-09,レッド・エンタテインメント,俺達の世界わ終っている。,32,YES,ADV,レッド・エンタテインメント,0,1,新世界ADV,PS Vita
2017-11-09,システムソフト・アルファー,太平洋の嵐〜史上最大の激戦 ノルマンディー攻防戦！〜,-,YES,ETC,システムソフト・アルファー,0,1,その他,PS Vita
2017-11-16,PLAYISMWolfgame,VA-11 Hall-A,-,YES,ETC,PLAYISMWolfgame,0,1,その他,PS Vita
2017-11-22,PIACCI,Amenity's Life,-,YES,ETC,PIACCI,adv/281,1,その他,PS Vita
2017-11-22,エンターグラム,となりに彼女のいる幸せ 〜Two Farce〜,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-11-22,エンターグラム,神頼みしすぎて俺の未来がヤバい。,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-11-24,テヨンジャパンNnooo,ブラステムバニーズ 悪いウサギをヤッつけろ！Blast 'Em Bunnies,-,,ETC,テヨンジャパンNnooo,0,1,その他,PS Vita
2017-11-30,honeybee,Starry☆Sky 〜Winter Stories〜,-,YES,ETC,honeybee,0,1,その他,PS Vita
2017-11-30,Rejet,嘘月シャングリラ,-,YES,ETC,Rejet,0,1,その他,PS Vita
2017-11-30,dramatic create,学園CLUB〜ヒミツのナイトクラブ〜,-,YES,ETC,dramatic create,0,1,その他,PS Vita
2017-11-30,アイディアファクトリー,蝶々事件ラブソディック,32,YES,ADV,アイディアファクトリー,0,1,女性向け恋愛ADV,PS Vita
2017-12-07,アイディアファクトリー,ネオ アンジェリーク 天使の涙,32,YES,ADV,アイディアファクトリー,oto/166,1,女性向け恋愛ADV,PS Vita
2017-12-07,プロトタイプ,大正×対称アリス HEADS & TAILS,30,YES,ADV,プロトタイプ,0,1,夢と現のおとぎ話アドベンチャー,PS Vita
2017-12-14,TAKUYO,ひめひび 続！二学期 -New Princess Days!!-,-,YES,ETC,TAKUYO,0,1,その他,PS Vita
2017-12-14,バンダイナムコエンターテインメント,デジモンストーリー サイバースルゥース ハッカーズメモリー,35,YES,RPG,バンダイナムコエンターテインメント,rpg/166,1,育成RPG,PS Vita
2017-12-21,アイディアファクトリー,Code：Realize 〜白銀の奇跡〜,32,YES,ADV,アイディアファクトリー,oto/169,1,女性向け恋愛ADV,PS Vita
2017-12-21,アスガルド,Un:BIRTHDAY SONG〜愛を唄う死神〜another record,30,YES,ADV,アスガルド,oto/123,1,生きた世界で愛を唄うADV,PS Vita
2017-12-21,プロトタイプ,グリザイア ファントムトリガー 01&02,-,YES,ETC,プロトタイプ,0,1,その他,PS Vita
2017-12-21,コーエーテクモゲームス,リディー&スールのアトリエ 〜不思議な絵画の錬金術士〜,35,YES,RPG,コーエーテクモゲームス,rpg/167,1,錬金術再生RPG,PS Vita
2017-12-21,USERJOY JAPAN,万物乙女☆ダンジョンズ,-,,ETC,USERJOY JAPAN,0,1,その他,PS Vita
2017-12-21,エンターグラム,千の刃濤、桃花染の皇姫,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2017-12-21,ヒューネックス,大正メビウスラインひとつつみ,-,YES,ETC,ヒューネックス,0,1,その他,PS Vita
2017-12-21,コーエーテクモゲームス,金色のコルダ2 ff,32,YES,SLG,コーエーテクモゲームス,0,1,恋愛・育成シミュレーション,PS Vita
2018-01-18,dramatic create,エフェメラル -FANTASY ON DARK-,-,YES,ETC,dramatic create,oto/170,1,その他,PS Vita
2018-01-18,KEMCO,ドラゴンシンカー,-,,ETC,KEMCO,0,1,その他,PS Vita
2018-01-18,バンダイナムコエンターテインメント,銀魂乱舞,33,YES,ACT,バンダイナムコエンターテインメント,act/134,1,サムライ乱戦アクション,PS Vita
2018-01-23,Dangen EntertainmentKonjak,アイコノクラスツ,33,,AADV,Dangen EntertainmentKonjak,0,1,アクションアドベンチャー,PS Vita
2018-01-25,プロトタイプ,カタハネ ―An’ call Belle―,32,YES,ADV,プロトタイプ,0,1,アドベンチャー,PS Vita
2018-01-25,dramatic create,ハロー・レディ！ ‐Superior Dynamis‐,30,YES,ADV,dramatic create,adv/276,1,新ノーブル学園ADV,PS Vita
2018-01-25,エンターグラム,人気声優のつくりかた,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2018-01-26,グランゼーラ,マンガ・カ・ケール,34,,ETC,グランゼーラ,0,1,マンガ作成ツール,PS Vita
2018-02-01,メディアスケープ,GUNDEMONIUMS,-,,ETC,メディアスケープ,0,1,その他,PS Vita
2018-02-15,バンダイナムコエンターテインメント,アイドリッシュセブン Twelve Fantasia!,-,YES,ETC,バンダイナムコエンターテインメント,slg/78,1,その他,PS Vita
2018-02-15,スクウェア・エニックス,聖剣伝説2 シークレット オブ マナSecret of Mana,-,YES,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2018-02-15,セガゲームス,電脳戦機バーチャロン×とある魔術の禁書目録 とある魔術の電脳戦機,33,YES,ACT,セガゲームス,0,1,対戦型バトルアクション,PS Vita
2018-02-22,ディースリー・パブリッシャー,VitaminX Destination,-,YES,ETC,ディースリー・パブリッシャー,0,1,その他,PS Vita
2018-02-22,エンターグラム,あざやかな彩りの中で、君らしく,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2018-02-22,コーエーテクモゲームス,ときめきレストラン☆☆☆ Project TRISTARS,-,YES,ETC,コーエーテクモゲームス,etc/74,1,その他,PS Vita
2018-02-22,エンターグラム,キミの瞳にヒットミー,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2018-02-22,dramatic create,桜花裁き 斬,31,YES,ADV,dramatic create,0,1,奉行活劇アドベンチャー,PS Vita
2018-02-22,コーエーテクモゲームス,遙かなる時空の中で Ultimate,34,YES,ADV,コーエーテクモゲームス,oto/172,1,恋愛アドベンチャー,PS Vita
2018-03-01,アピリッツ,式姫の庭,-,,ETC,アピリッツ,0,1,その他,PS Vita
2018-03-08,日本一ソフトウェア,あなたの四騎姫教導譚,-,YES,ETC,日本一ソフトウェア,rpg/169,1,その他,PS Vita
2018-03-08,アイディアファクトリー,フォルティッシモ,32,YES,ADV,アイディアファクトリー,oto/162,1,恋愛アドベンチャー,PS Vita
2018-03-08,プロトタイプ,ラッキードッグ1,32,YES,ADV,プロトタイプ,oto/174,1,BLアドベンチャー,PS Vita
2018-03-14,Brain&Brain,Burly Men at Sea: 三人の海の男Burly Men at Sea,-,,ETC,Brain&Brain,0,1,その他,PS Vita
2018-03-15,コーエーテクモゲームス,Winning Post 8 2018,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2018-03-15,コーエーテクモゲームス,進撃の巨人2Attack on Titan 2,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2018-03-16,プロトタイプ,FLOWERS冬篇,33,YES,ADV,プロトタイプ,adv/235,1,百合系ミステリーADV,PS Vita
2018-03-21,PIACCI,カノジョ＊ステップ,-,YES,ETC,PIACCI,0,1,その他,PS Vita
2018-03-22,エンターグラム,D.S. -Dal Segno-,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2018-03-22,Rejet,Dance with Devils My Carol,32,YES,ADV,Rejet,0,1,アクマも魅入られたADV,PS Vita
2018-03-22,アイディアファクトリー,イケメン戦国◆時をかける恋 新たなる出逢い,32,YES,ADV,アイディアファクトリー,oto/175,1,女性向け恋愛ADV,PS Vita
2018-03-28,賈船Eclipse Games,スペロイド,-,,ETC,賈船Eclipse Games,0,1,その他,PS Vita
2018-03-29,ヒューネックス,GALTIA V Edition,-,YES,ETC,ヒューネックス,0,1,その他,PS Vita
2018-03-29,バンダイナムコエンターテインメント,スーパーロボット大戦X,33,YES,SRPG,バンダイナムコエンターテインメント,rpg/173,1,シミュレーションRPG,PS Vita
2018-03-29,5pb.,メモリーズオフ ‐Innocent Fille‐,32,YES,ADV,5pb.,0,1,恋愛アドベンチャー,PS Vita
2018-03-29,dramatic create,円環のメモーリア-カケラ灯し-,-,YES,ETC,dramatic create,oto/176,1,その他,PS Vita
2018-04-05,PLAYISMMidBoss,2064: Read Only Memories,-,,ETC,PLAYISMMidBoss,0,1,その他,PS Vita
2018-04-05,SNK,THE KING OF FIGHTERS '97 GLOBAL MATCH,-,,ETC,SNK,0,1,その他,PS Vita
2018-04-06,eastasiasoft,Sir Eatsalot,-,,ETC,eastasiasoft,0,1,その他,PS Vita
2018-04-19,角川ゲームス,METAL MAX Xeno,-,YES,ETC,角川ゲームス,0,1,その他,PS Vita
2018-04-26,アクアプラス,うたわれるもの 散りゆく者への子守唄,32,YES,ADV,アクアプラス,rpg/176,1,AVG＋S・RPG,PS Vita
2018-04-26,dramatic create,ナツイロココロログ,-,YES,ETC,dramatic create,adv/293,1,その他,PS Vita
2018-04-26,エンターグラム,ナデレボ！〜NADESIKO REVOLUTION〜,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2018-04-26,アイディアファクトリー,天涯ニ舞ウ、粋ナ花,-,YES,ETC,アイディアファクトリー,oto/178,1,その他,PS Vita
2018-04-26,コナミデジタルエンタテインメント,実況パワフルプロ野球2018,38,YES,SPT,コナミデジタルエンタテインメント,spo/42,1,野球・育成,PS Vita
2018-04-26,El Dia,慟哭 そして…,-,YES,ETC,El Dia,0,1,その他,PS Vita
2018-05-09,賈船Hidden Trap,Bit Dungeon+,-,,ETC,賈船Hidden Trap,0,1,その他,PS Vita
2018-05-16,マーベラス,ブラウザ三国志,-,,ETC,マーベラス,0,1,その他,PS Vita
2018-05-17,プロトタイプ,アマツツミ,-,YES,ETC,プロトタイプ,adv/295,1,その他,PS Vita
2018-05-18,eastasiasoftRainbite,Reverie,-,,ETC,eastasiasoftRainbite,0,1,その他,PS Vita
2018-05-22,おふぃす5656,インフィニタ・ストラーダ 華,-,,ETC,おふぃす5656,0,1,その他,PS Vita
2018-05-24,インティ・クリエイツ505 Games,ブラッドステインド:カース・オブ・ザ・ムーン,-,,ETC,インティ・クリエイツ505 Games,0,1,その他,PS Vita
2018-05-24,アトラス,ペルソナ3 ダンシング・ムーンナイト,32,YES,ACT,アトラス,etc/76,1,サウンドアクション,PS Vita
2018-05-24,アトラス,ペルソナ5 ダンシング・スターナイト,32,YES,ACT,アトラス,etc/75,1,サウンドアクション,PS Vita
2018-05-24,エンターグラム,見鏡澄香の制服活動,-,,ETC,エンターグラム,0,1,その他,PS Vita
2018-05-31,TAKUYO,Cafe Cuillere 〜カフェ キュイエール〜,-,YES,ETC,TAKUYO,0,1,その他,PS Vita
2018-05-31,ヒューネックス,sweet pool,30,YES,ADV,ヒューネックス,oto/180,1,BLアドベンチャー,PS Vita
