発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2019-07-26,ベセスダ・ソフトワークス,DOOM (1993),2,,その他,ベセスダ・ソフトワークス,0,1,Xbox One
2019-07-26,ベセスダ・ソフトワークス,DOOM II (Classic),2,,その他,ベセスダ・ソフトワークス,0,1,Xbox One
2019-07-26,Shining Gate Software,Decay,2,,その他,Shining Gate Software,0,1,Xbox One
2019-07-30,Modus Games,Bear With Me: The Lost Robots,2,,その他,Modus Games,0,1,Xbox One
2019-07-30,Question,The Blackout Club,2,,その他,Question,0,1,Xbox One
2019-07-31,Z-Software GmbH,Pilot Sports,2,,その他,Z-Software GmbH,0,1,Xbox One
2019-07-31,Merge Games Ltd,Solo: Islands of the Heart,2,,その他,Merge Games Ltd,0,1,Xbox One
2019-07-31,ラタライカゲームス,Super Wiloo Demake,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-07-31,Sometimes You,The Tower of Beatrice,2,,その他,Sometimes You,0,1,Xbox One
2019-08-01,Asmodee Digital,Pandemic: The Board Game,2,,その他,Asmodee Digital,0,1,Xbox One
2019-08-01,Fellow Traveller,The Church in the Darkness,2,,その他,Fellow Traveller,0,1,Xbox One
2019-08-02,エレクトロニック・アーツ,Madden NFL 20,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-08-02,ArtVostok,Meow Motors,2,,その他,ArtVostok,0,1,Xbox One
2019-08-02,EntwicklerX - GbR Thomas Claus und Frank Menzel,Super Star Blast,2,,その他,EntwicklerX - GbR Thomas Claus und Frank Menzel,0,1,Xbox One
2019-08-02,"JoyBits, Inc",Varenje: ベリーとは話さないで,2,,その他,"JoyBits, Inc",0,1,Xbox One
2019-08-02,ケムコ,アスディバインメナス,2,,その他,ケムコ,0,1,Xbox One
2019-08-06,Paradox Interactive,Age of Wonders: Planetfall,2,,その他,Paradox Interactive,0,1,Xbox One
2019-08-06,フロム・ソフトウェア,METAL WOLF CHAOS XD,2,,その他,フロム・ソフトウェア,0,1,Xbox One
2019-08-07,Screwtape Studios Pty Ltd,Damsel,2,,その他,Screwtape Studios Pty Ltd,0,1,Xbox One
2019-08-07,miniBeast Game Studios,Must Dash Amigos,2,,その他,miniBeast Game Studios,0,1,Xbox One
2019-08-07,ラタライカゲームス,Sagebrush,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-08-07,Stingbot Games,The Forbidden Arts,2,,その他,Stingbot Games,0,1,Xbox One
2019-08-07,TENBIRDS,アニマス - アイア 番外編,2,,その他,TENBIRDS,0,1,Xbox One
2019-08-08,From Nothing Game Studios,"Tactics V: ""Obsidian Brigade""",2,,その他,From Nothing Game Studios,0,1,Xbox One
2019-08-08,ベセスダ・ソフトワークス,Wolfenstein: YOUNGBLOOD,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox One
2019-08-13,Traxmaster Software,Exception,2,,その他,Traxmaster Software,0,1,Xbox One
2019-08-13,The Irregular Corporation,PC Building Simulator,2,,その他,The Irregular Corporation,0,1,Xbox One
2019-08-13,"inXile entertainment, Inc.",The Bard's Tale Trilogy,2,,その他,"inXile entertainment, Inc.",0,1,Xbox One
2019-08-14,Daedalic Entertainment GmbH,Edna & Harvey: Harvey's New Eyes,2,,その他,Daedalic Entertainment GmbH,0,1,Xbox One
2019-08-14,ラタライカゲームス,Gravity Duck,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-08-14,Humble Games,Slay The Spire,2,,その他,Humble Games,0,1,Xbox One
2019-08-15,アクティビジョン,クラッシュ・バンディクーレーシング ブッとびニトロ!,2,,その他,アクティビジョン,0,1,Xbox One
2019-08-16,DUAIK,Aritana and the Twin Masks,2,,その他,DUAIK,0,1,Xbox One
2019-08-20,Perfect World Entertainment Inc.,Remnant: From the Ashes,2,,その他,Perfect World Entertainment Inc.,0,1,Xbox One
2019-08-21,Foldergeist Studios,Gift of Parthax,2,,その他,Foldergeist Studios,0,1,Xbox One
2019-08-21,ラタライカゲームス,Mekabolt,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-08-21,JanduSoft,Smoots Summer Games,2,,その他,JanduSoft,0,1,Xbox One
2019-08-21,Manufacture 43,パワルミ,2,,その他,Manufacture 43,0,1,Xbox One
2019-08-22,Artifex Mundi,Path of Sin: Greed,2,,その他,Artifex Mundi,0,1,Xbox One
2019-08-23,Ivent Games,Strength of the Sword: ULTIMATE,2,,その他,Ivent Games,0,1,Xbox One
2019-08-27,Wales Interactive,Headspun,2,,その他,Wales Interactive,0,1,Xbox One
2019-08-27,Dynamic Voltage Games,Pirates of First Star,2,,その他,Dynamic Voltage Games,0,1,Xbox One
2019-08-27,"inXile entertainment, inc.",The Bard's Tale IV: Director's Cut,2,,その他,"inXile entertainment, inc.",0,1,Xbox One
2019-08-27,フライハイワークス,スバラシティ,2,,その他,フライハイワークス,0,1,Xbox One
2019-08-27,コーラス・ワールドワイド合同会社,ヴァンブレイス：コールドソウル,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2019-08-27,フライハイワークス,神巫女,2,,その他,フライハイワークス,0,1,Xbox One
2019-08-28,Tree Interactive,Hookbots,2,,その他,Tree Interactive,0,1,Xbox One
2019-08-29,Yak & Co,Agent A - 偽装のパズル,2,,その他,Yak & Co,0,1,Xbox One
2019-08-29,ラタライカゲームス,Legend of the Skyfish,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-08-29,BANDAI NAMCO Entertainment Europe,The Dark Pictures: Man Of Medan,2,,その他,BANDAI NAMCO Entertainment Europe,0,1,Xbox One
2019-08-30,Bloober Team NA,Blair Witch,2,,その他,Bloober Team NA,0,1,Xbox One
2019-08-30,Rising Star Games,Decay of Logos,2,,その他,Rising Star Games,0,1,Xbox One
2019-08-30,Whitethorn Digital,Newt One,2,,その他,Whitethorn Digital,0,1,Xbox One
2019-08-30,Gearbox Publishing,Risk of Rain 2,2,,その他,Gearbox Publishing,0,1,Xbox One
2019-09-03,スクウェア・エニックス,FINAL FANTASY VIII Remastered,2,,その他,スクウェア・エニックス,0,1,Xbox One
2019-09-03,Perfect World Entertainment Inc.,Torchlight II,2,,その他,Perfect World Entertainment Inc.,0,1,Xbox One
2019-09-04,overgame studio,Gaijin Charenji 1 : Kiss or Kill,2,,その他,overgame studio,0,1,Xbox One
2019-09-04,ラタライカゲームス,Himno,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-09-04,Kiss Publishing Ltd,Post War Dreams,2,,その他,Kiss Publishing Ltd,0,1,Xbox One
2019-09-04,ケムコ,モノクロームオーダー ―アイゼデシルの裁定者―,2,,その他,ケムコ,0,1,Xbox One
2019-09-05,UBIソフト,Brawlhalla,2,,その他,UBIソフト,0,1,Xbox One
2019-09-05,WayForward,River City Girls,2,,その他,WayForward,0,1,Xbox One
2019-09-05,Bigben Interactive,WRC 8 FIA World Rally Championship,2,,その他,Bigben Interactive,0,1,Xbox One
2019-09-05,アークシステムワークス,熱血硬派くにおくん外伝 リバーシティガールズ,2,,その他,アークシステムワークス,0,1,Xbox One
2019-09-06,Flight School Studio,Creature in the Well,2,,その他,Flight School Studio,0,1,Xbox One
2019-09-06,2K,NBA 2K20,2,,その他,2K,0,1,Xbox One
2019-09-06,Restless Corp,Restless Hero,2,,その他,Restless Corp,0,1,Xbox One
2019-09-10,日本マイクロソフト,Gears 5,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2019-09-10,Skybound Games,The Walking Dead: The Telltale Definitive Series,2,,その他,Skybound Games,0,1,Xbox One
2019-09-11,ラタライカゲームス,DISTRAINT: Deluxe Edition,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-09-12,704Games Company,NASCAR Heat 4,2,,その他,704Games Company,0,1,Xbox One
2019-09-13,"chance6 Studios, INC",COLINA: Legacy,2,,その他,"chance6 Studios, INC",0,1,Xbox One
2019-09-13,JanduSoft,Ellen - The Game,2,,その他,JanduSoft,0,1,Xbox One
2019-09-13,neko.works,Light Fairytale Episode 1,2,,その他,neko.works,0,1,Xbox One
2019-09-13,2K,ボーダーランズ3,2,,その他,2K,0,1,Xbox One
2019-09-16,Total Mayhem Games,We Were Here,2,,その他,Total Mayhem Games,0,1,Xbox One
2019-09-17,astragon Entertainment,Bus Simulator,2,,その他,astragon Entertainment,0,1,Xbox One
2019-09-18,Codemasters,F1 2019,2,,その他,Codemasters,0,1,Xbox One
2019-09-18,Graffiti Games,Mable & The Wood,2,,その他,Graffiti Games,0,1,Xbox One
2019-09-18,ラタライカゲームス,Scheming Through The Zombie Apocalypse: The Beginning,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-09-18,Flashbulb Games,Trailmakers,2,,その他,Flashbulb Games,0,1,Xbox One
2019-09-19,Finji,Overland by Finji,2,,その他,Finji,0,1,Xbox One
2019-09-19,Hexterion,Rebound Dodgeball Evolved,2,,その他,Hexterion,0,1,Xbox One
2019-09-19,SOEDESCO Publishing,Truck Driver,2,,その他,SOEDESCO Publishing,0,1,Xbox One
2019-09-20,Ellada Games,Niffelheim,2,,その他,Ellada Games,0,1,Xbox One
2019-09-20,Iceberg Interactive,The Sojourn,2,,その他,Iceberg Interactive,0,1,Xbox One
2019-09-24,Focus Home Interactive,The Surge 2,2,,その他,Focus Home Interactive,0,1,Xbox One
2019-09-25,"Castle Pixel, LLC.",Rex Rocket,2,,その他,"Castle Pixel, LLC.",0,1,Xbox One
2019-09-25,Polaris-x,サリーの法則,2,,その他,Polaris-x,0,1,Xbox One
2019-09-26,バンダイナムコエンターテインメント,CODE VEIN,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2019-09-26,コナミデジタルエンタテインメント,魂斗羅 ローグ コープス,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2019-09-27,エレクトロニック・アーツ,EA SPORTS FIFA 20,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-09-27,BlitWorks,Fight'N Rage（ファイト＆レイジ）,2,,その他,BlitWorks,0,1,Xbox One
2019-10-02,Akupara Games,Etherborn,2,,その他,Akupara Games,0,1,Xbox One
2019-10-02,ラタライカゲームス,One Night Stand:Console Edition,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-10-02,Total Mayhem Games,We Were Here Too,2,,その他,Total Mayhem Games,0,1,Xbox One
2019-10-02,ケムコ,アスディバインカムラ,2,,その他,ケムコ,0,1,Xbox One
2019-10-03,Another Indie Studio,LEGRAND LEGACY:Tale of the Fatebounds,2,,その他,Another Indie Studio,0,1,Xbox One
2019-10-04,Mad Dog Games,Ghostbusters: The Video Game Remastered,2,,その他,Mad Dog Games,0,1,Xbox One
2019-10-04,UBIソフト,ゴーストリコン ブレイクポイント,2,,その他,UBIソフト,0,1,Xbox One
2019-10-05,PQube PQube Limited,Aeterno Blade Ⅱ,2,,その他,PQube PQube Limited,0,1,Xbox One
2019-10-07,Modus Games,Trine 4: The Nightmare Prince,2,,その他,Modus Games,0,1,Xbox One
2019-10-07,Modus Games,Trine:Ultimate Collection,2,,その他,Modus Games,0,1,Xbox One
2019-10-08,Sometimes You,A Winter’s Daydream,2,,その他,Sometimes You,0,1,Xbox One
2019-10-09,Hitcents,Draw a Stickman: EPIC 2,2,,その他,Hitcents,0,1,Xbox One
2019-10-09,Sometimes You,STELLATUM,2,,その他,Sometimes You,0,1,Xbox One
2019-10-09,Gogii Games,Virtual Villagers Origins 2,2,,その他,Gogii Games,0,1,Xbox One
2019-10-11,SVC Games,Debris Infinity,2,,その他,SVC Games,0,1,Xbox One
2019-10-15,Beamdog,Baldur's Gate and Baldur's Gate II: Enhanced Editions,2,,その他,Beamdog,0,1,Xbox One
2019-10-16,Daedalic Entertainment,Felix The Reaper,2,,その他,Daedalic Entertainment,0,1,Xbox One
2019-10-17,SkyBox Labs Inc.,Stela,2,,その他,SkyBox Labs Inc.,0,1,Xbox One
2019-10-17,Merge Games,Stranded Sails - Explorers of the Cursed Islands,2,,その他,Merge Games,0,1,Xbox One
2019-10-18,エレクトロニック・アーツ,Plants vs. Zombies：ネイバービルの戦い,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-10-18,3909,Return of the Obra Dinn,2,,その他,3909,0,1,Xbox One
2019-10-18,Outright Games Ltd,アイス・エイジ スクラットのナッティ・アドベンチャー！,2,,その他,Outright Games Ltd,0,1,Xbox One
2019-10-21,2K,WWE 2K20,2,,その他,2K,0,1,Xbox One
2019-10-22,FarSight Studios,PBA Pro Bowling,2,,その他,FarSight Studios,0,1,Xbox One
2019-10-23,tinyBuild,Secret Neighbor,2,,その他,tinyBuild,0,1,Xbox One
2019-10-24,PQube Limited,Cat Quest Ⅱ,2,,その他,PQube Limited,0,1,Xbox One
2019-10-24,tinyBuild,Secret Neighbor（シークレットネイバー）,2,,その他,tinyBuild,0,1,Xbox One
2019-10-25,Xitilon,Pixel Gladiator,2,,その他,Xitilon,0,1,Xbox One
2019-10-25,Private Division,The Outer Worlds,2,,その他,Private Division,0,1,Xbox One
2019-10-25,アクティビジョン,コール オブ デューティ モダン・ウォーフェア,2,,その他,アクティビジョン,0,1,Xbox One
2019-10-28,Wired Productions,Close to the Sun,2,,その他,Wired Productions,0,1,Xbox One
2019-10-28,Sold Out Sales & Marketing,Immortal: Unchained Ultimate Edition,2,,その他,Sold Out Sales & Marketing,0,1,Xbox One
2019-10-29,Rising Star Games Ltd,GIGA WRECKER ALT.,2,,その他,Rising Star Games Ltd,0,1,Xbox One
2019-10-30,ラタライカゲームス,Delta Squad,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-10-30,Bitmap Bureau Ltd.,Xeno Crisis,2,,その他,Bitmap Bureau Ltd.,0,1,Xbox One
2019-11-01,Outright Games,Ryanとレーシング,2,,その他,Outright Games,0,1,Xbox One
2019-11-01,Excalibur Gmaes,jalopy,2,,その他,Excalibur Gmaes,0,1,Xbox One
2019-11-06,アークシステムワークス,熱血硬派くにおくん外伝 イカすぜ！小林さん,2,,その他,アークシステムワークス,0,1,Xbox One
2019-11-07,エレクトロニック・アーツ,Need for Speed Heat,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-11-08,Outright Games Ltd,JUMANJI: THE VIDEO GAME,2,,その他,Outright Games Ltd,0,1,Xbox One
2019-11-10,スクウェア・エニックス,ロマンシング サガ３,2,,その他,スクウェア・エニックス,0,1,Xbox One
2019-11-12,Versus Evil,Yaga,2,,その他,Versus Evil,0,1,Xbox One
2019-11-13,Wired Productions,Fractured Minds,2,,その他,Wired Productions,0,1,Xbox One
2019-11-13,コーラス・ワールドワイド合同会社,婆裟羅コレクション,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2019-11-14,Artifex Mundi,Scarlett Mysteries:Cursed Child,2,,その他,Artifex Mundi,0,1,Xbox One
2019-11-14,Merge Games Ltd,Sparklite,2,,その他,Merge Games Ltd,0,1,Xbox One
2019-11-14,Pablo Vidaurre Sanz,Tokyo Warfare Turbo,2,,その他,Pablo Vidaurre Sanz,0,1,Xbox One
2019-11-14,Excalibur Games,Tracks - The Train Set Game,2,,その他,Excalibur Games,0,1,Xbox One
2019-11-15,Big Sugar,Valfaris,2,,その他,Big Sugar,0,1,Xbox One
2019-11-15,エレクトロニック・アーツ,スター・ウォーズ ジェダイ:フォールン・オーダー,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-11-21,CI Games,Sniper Ghost Warrior Constracts,2,,その他,CI Games,0,1,Xbox One
2019-11-21,2K,シドマイヤーズ シヴィライゼーション Ⅵ,2,,その他,2K,0,1,Xbox One
2019-11-22,Moonray Studios Inc.,Debris:Xbox One Edition,2,,その他,Moonray Studios Inc.,0,1,Xbox One
2019-11-22,ESTACION PI Y DISEÑO,GREEN The Life Algotihtm,2,,その他,ESTACION PI Y DISEÑO,0,1,Xbox One
2019-11-22,Mooneye Studios,Lost Ember,2,,その他,Mooneye Studios,0,1,Xbox One
2019-11-22,Top Rated,Stretch Arcade,2,,その他,Top Rated,0,1,Xbox One
2019-11-25,Wargaming.net,World of Warships: Legends,2,,その他,Wargaming.net,0,1,Xbox One
2019-11-27,klabater,Golazo!,2,,その他,klabater,0,1,Xbox One
2019-11-27,Brain Seal Ltd,Story of a Gradiator,2,,その他,Brain Seal Ltd,0,1,Xbox One
2019-11-27,コーラス・ワールドワイド合同会社,スーパードッチボールビーツ,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2019-11-27,ラタライカゲームス,フォクシーランド,2,,その他,ラタライカゲームス,0,1,Xbox One
2019-11-28,THQ Nordic,Darksiders Genesis,2,,その他,THQ Nordic,0,1,Xbox One
2019-11-28,Bluehole Studio Inc,TERA,2,,その他,Bluehole Studio Inc,0,1,Xbox One
2019-11-29,Clickteam USA LLC,Five Nights at Freddy's,2,,その他,Clickteam USA LLC,0,1,Xbox One
2019-11-29,Clickteam USA LLC,Five Nights at Freddy's 2,2,,その他,Clickteam USA LLC,0,1,Xbox One
2019-11-29,Clickteam USA LLC,Five Nights at Freddy's 3,2,,その他,Clickteam USA LLC,0,1,Xbox One
2019-11-29,Clickteam USA LLC,Five Nights at Freddy's 4,2,,その他,Clickteam USA LLC,0,1,Xbox One
2019-12-03,Techland Publishing,Arise: A simple story,2,,その他,Techland Publishing,0,1,Xbox One
2019-12-03,Wales Interactive,SIMULACRA,2,,その他,Wales Interactive,0,1,Xbox One
2019-12-03,Squanch Games,Trover Saves the Universe,2,,その他,Squanch Games,0,1,Xbox One
2019-12-04,ケムコ,シークハーツ,2,,その他,ケムコ,0,1,Xbox One
2019-12-05,Private Division,Ancestors:The Humankind Odyssey,2,,その他,Private Division,0,1,Xbox One
2019-12-05,Develver Digital,My Friend Pedro,2,,その他,Develver Digital,0,1,Xbox One
2019-12-06,FLARB LLC,DEMON'S TILT,2,,その他,FLARB LLC,0,1,Xbox One
2019-12-09,Wired Productions,AVICII Invector,2,,その他,Wired Productions,0,1,Xbox One
2019-12-10,Epic Games Inc.,Dauntless,2,,その他,Epic Games Inc.,0,1,Xbox One
2019-12-10,Sometimes You,Rift Keeper,2,,その他,Sometimes You,0,1,Xbox One
2019-12-11,コーラス・ワールドワイド合同会社,MEGAQUARIUM,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2019-12-11,Applimazing,Ultimate Racing 2D,2,,その他,Applimazing,0,1,Xbox One
2019-12-12,tinybuild,Graveyard Keeper Collecter's Edition,2,,その他,tinybuild,0,1,Xbox One
2019-12-12,tinybuild,Pathologic 2,2,,その他,tinybuild,0,1,Xbox One
2019-12-12,コーラス・ワールドワイド,ヘッドライナー: ノヴィニュース,2,,その他,コーラス・ワールドワイド,0,1,Xbox One
2019-12-13,astragon Entertainment GmbH,Fishing:Barents Sea Comlete Editon,2,,その他,astragon Entertainment GmbH,0,1,Xbox One
2019-12-16,Panic Inc,Untitled Goose Game 〜いたずらガチョウがやって来た！〜,2,,その他,Panic Inc,0,1,Xbox One
2019-12-17,エレクトロニック・アーツ,The Sims 4 Discover University,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2019-12-18,Eastasiasoft Limited,Iro Hero,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2019-12-19,インティ・クリエイツ,白き鋼鉄のX THE OUT OF GUNVOLT,2,,その他,インティ・クリエイツ,0,1,Xbox One
2019-12-20,EpiXR Games,Aery - 小鳥の冒険,2,,その他,EpiXR Games,0,1,Xbox One
2019-12-24,Digerati,Odallus:The Dark Call,2,,その他,Digerati,0,1,Xbox One
2019-12-24,Digerati,Oniken: Unstoppable Edition,2,,その他,Digerati,0,1,Xbox One
